REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-3.373668151400163,0.6479315623987699,10.490778578038745,0.23391,-0.09171,0.00069,0.4727494345479248,-7.703909020097706e-122,4.081973992511702e-122,-4.5948905528797594e-122,,,,7.159810831313815e-123,2364,3162,3258,3294,3300,3179,3241
-3.368758280620804,0.6548737259116253,10.466906729434967,0.23644,-0.09494,0.0007,0.473946045819841,-1.188809474872066e-121,4.024756941608894e-122,-8.109373240482701e-122,,,,1.0014610448722068e-122,2364,3162,3258,3294,3300,3179,3241
-3.3640198602432823,0.661662652185381,10.443619961807967,0.23421,-0.09673,0.0007,0.47514506826726405,-1.617937438013236e-121,3.7184852789491205e-122,-1.1824731776813028e-121,,,,1.2829923563339622e-122,2364,3162,3258,3294,3300,3179,3241
-3.3594782453224763,0.6681745236539953,10.421314284445367,0.23307,-0.09017,0.00069,0.4763198745161113,-2.034474327939587e-121,3.1330537433183433e-122,-1.5560170199953685e-121,,,,1.543164065658396e-122,2364,3162,3258,3294,3300,3179,3241
-3.355158075565753,0.6742975435420827,10.400365515802978,0.23209,-0.08981,0.00069,0.4774473901295841,-2.411353420127379e-121,2.2490352858418877e-122,-1.9098704840848434e-121,,,,1.7624575846608266e-122,2364,3162,3258,3294,3300,3179,3241
-3.351082610803063,0.6799367141839161,10.381114923112014,0.23449,-0.09167,0.0007,0.4785090066212324,-2.7186130313707497e-121,1.0608969650289745e-122,-2.2192988643842958e-121,,,,1.919992775326153e-122,2364,3162,3258,3294,3300,3179,3241
-3.3472728532823552,0.6850171942174939,10.363857211335672,0.22949,-0.09431,0.00069,0.479491027584815,-2.9246076727675774e-121,-4.1998312889108234e-123,-2.4574058363529635e-121,,,,1.994498978123957e-122,2364,3162,3258,3294,3300,3179,3241
-3.343746586741712,0.6894861842735909,10.348830916783628,0.23177,-0.09221,0.00069,0.4803846767023085,-2.9975532315748796e-121,-2.162714825488634e-122,-2.5963053270696565e-121,,,,1.965497113314524e-122,2364,3162,3258,3294,3300,3179,3241
-3.340517502742377,0.6933134889163947,10.33621106685055,0.22958,-0.09079,0.00069,0.48118575311950845,-2.907379482492346e-121,-4.1149450073477934e-122,-2.6085787714101045e-121,,,,1.8146638211080478e-122,2364,3162,3258,3294,3300,3179,3241
-3.3375945711933177,0.6964909861562177,10.32610402127004,0.23181,-0.0906,0.00069,0.4818940400377768,-2.627839888235161e-121,-6.201798145958021e-122,-2.468986836393595e-121,,,,1.5273322221127225e-122,2364,3162,3258,3294,3300,3179,3241
-3.3349817588642967,0.6990312249736274,10.318544622945897,0.2304,-0.09527,0.00069,0.48251256392848235,-2.138803748817703e-121,-8.32594345207874e-122,-2.156383664636345e-121,,,,1.094067008741135e-122,2364,3162,3258,3294,3300,3179,3241
-3.332678129810756,0.7009653376430193,10.313496043423138,0.23233,-0.09541,0.00069,0.48304678147344426,-1.4286304691627078e-121,-1.0369002772136772e-121,-1.655759656339516e-121,,,,5.122351245309201e-123,2364,3162,3258,3294,3300,3179,3241
-3.3306782937618515,0.7023404412783272,10.310852810208111,0.22778,-0.09275,0.00068,0.48350375510405535,-4.965014554469395e-122,-1.2194475539760997e-121,-9.60316886997156e-122,,,,-2.1252169470367016e-123,2364,3162,3258,3294,3300,3179,3241
-3.328973124464517,0.7032166913268888,10.310447216902155,0.23499,-0.09105,0.0007,0.4838913729217934,6.45436444079583e-122,-1.3652301522132022e-121,-7.346076241644959e-123,,,,-1.0650185857040329e-122,2364,3162,3258,3294,3300,3179,3241
-3.3275506648085966,0.7036641034940686,10.312058649880159,0.23098,-0.09145,0.00069,0.4842176696394502,1.970279175519023e-121,-1.4585108634516313e-121,9.894260682403867e-122,,,,-2.019577955740685e-122,2364,3162,3258,3294,3300,3179,3241
-3.326397156312651,0.7037591917440197,10.315424725124158,0.23373,-0.09542,0.00069,0.48449030170945107,3.435099418762153e-121,-1.4836102612449032e-121,2.1995745830640824e-121,,,,-3.0395164660563993e-122,2364,3162,3258,3294,3300,3179,3241
-3.3254981350464883,0.7035814294791192,10.320252975776237,0.23372,-0.09152,0.00069,0.4847162167434917,4.980382861427148e-121,-1.425844988525885e-121,3.5139389801072265e-121,,,,-4.0771834535668735e-122,2364,3162,3258,3294,3300,3179,3241
-3.3248394851981486,0.7032095620065774,10.326232198248311,0.23138,-0.09164,0.00069,0.4849015322100433,6.53033610500241e-121,-1.2725887925366322e-121,4.874978060424069e-121,,,,-5.074655272307641e-122,2364,3162,3258,3294,3300,3179,3241
-3.3244082482990844,0.7027178688376612,10.333043116238121,0.22951,-0.09785,0.00069,0.48505159720956986,7.994216737029442e-121,-1.0144173326967199e-121,6.2112513802853715e-121,,,,-5.96517147919407e-122,2364,3162,3258,3294,3300,3179,3241
-3.324192922940411,0.7021725595391728,10.340368454093255,0.22913,-0.09413,0.00069,0.48517115975705866,9.2688048059436e-121,-6.462852882744668e-122,7.438952654688061e-121,,,,-6.675371558699795e-122,2364,3162,3258,3294,3300,3179,3241
-3.324183026636552,0.7016285563123196,10.347902672617353,0.23069,-0.09191,0.00069,0.48526452682533594,1.0242090528837734e-120,-1.686724181665864e-122,8.464471187393708e-121,,,,-7.128354909105484e-122,2364,3162,3258,3294,3300,3179,3241
-3.324367842851116,0.701126947408807,10.355361440587913,0.23088,-0.09401,0.00069,0.48533561548791004,1.0798195634802149e-120,4.1137520261552914e-122,9.18802889028123e-121,,,,-7.247542533624696e-122,2364,3162,3258,3294,3300,3179,3241
-3.3247345084035826,0.700693371211793,10.362490505723171,0.23471,-0.09067,0.0007,0.4853878539498691,1.0823476172439102e-120,1.079390629338589e-121,9.508386064506193e-121,,,,-6.961267302915279e-122,2364,3162,3258,3294,3300,3179,3241
-3.325265836991969,0.7003375055713115,10.369073314155557,0.23215,-0.09444,0.00069,0.48542396983629793,1.021367465202408e-120,1.8129048453752972e-121,9.328544599912653e-121,,,,-6.207962418174244e-122,2364,3162,3258,3294,3300,3179,3241
-3.3259384149761733,0.7000537051497557,10.37493674585224,0.23087,-0.09159,0.00069,0.4854457584023224,8.881901768135704e-121,2.5812261953821e-121,8.56230446183065e-121,,,,-4.941757094726263e-122,2364,3162,3258,3294,3300,3179,3241
-3.326721466543486,0.6998226904589765,10.379954590436254,0.23275,-0.09126,0.00069,0.48545393430352435,6.767136354349482e-121,3.345663311259153e-121,7.14145097837914e-121,,,,-3.1382274357052373e-122,2364,3162,3258,3294,3300,3179,3241
-3.3275767961167326,0.6996140903698368,10.384048617523373,0.23475,-0.09114,0.0007,0.4854481471281192,3.8428413051461334e-121,4.060264205679398e-121,5.023270071707069e-121,,,,-7.999924985311877e-123,2364,3162,3258,3294,3300,3179,3241
-3.3284598838053587,0.6993895893425277,10.387187190642297,0.23439,-0.09009,0.0007,0.4854272060208288,1.252084684897475e-122,4.67312775691023e-121,2.198010555556759e-121,,,,2.038205302181814e-122,2364,3162,3258,3294,3300,3179,3241
-3.3293220171298694,0.6991064118538899,10.389381454686376,0.23441,-0.09136,0.0007,0.48538952295139715,-4.319526827045572e-121,5.128320848389703e-121,-1.3041579829327109e-121,,,,5.305335679655724e-122,2364,3162,3258,3294,3300,3179,3241
-3.3301132102595035,0.6987208705800962,10.390679320124452,0.23177,-0.09159,0.00069,0.4853337428452722,-9.369314217848977e-121,5.368405054545779e-121,-5.407200776629924e-121,,,,8.891255396894455e-122,2364,3162,3258,3294,3300,3179,3241
-3.3307855856006663,0.698191711650887,10.391157743981601,0.2305,-0.09282,0.00069,0.48525947878633213,-1.4842699692154799e-120,5.337541476135372e-121,-9.984834630345776e-121,,,,1.2645648970734565e-121,2364,3162,3258,3294,3300,3179,3241
-3.3312968609209634,0.6974830131486088,10.390914069765206,0.23016,-0.09529,0.00069,0.4851680226434753,-2.0498054704709557e-120,4.985102065141139e-121,-1.4858267232013006e-120,,,,1.6379139631560826e-121,2364,3162,3258,3294,3300,3179,3241
-3.3316135836660905,0.6965664339895499,10.390057389989193,0.23171,-0.0956,0.00069,0.48506287911523494,-2.6036214086370167e-120,4.2696719585849254e-121,-1.9796603601982976e-120,,,,1.9866924990551257e-121,2364,3162,3258,3294,3300,3179,3241
-3.331713774749263,0.6954226765258179,10.388700975910256,0.22871,-0.09369,0.00068,0.48494999485898016,-3.110702668386861e-120,3.1632818648621955e-121,-2.452041198077473e-120,,,,2.2855211202672217e-121,2364,3162,3258,3294,3300,3179,3241
-3.331588684031826,0.6940421206723977,10.386956612878617,0.2334,-0.08804,0.00069,0.4848376230829585,-3.532018886819634e-120,1.6556647838784886e-121,-2.8708849947446056e-120,,,,2.5070606945578063e-121,2364,3162,3258,3294,3300,3179,3241
-3.331243411922671,0.6924247005490668,10.384931098998592,0.23214,-0.08995,0.00069,0.48473585054829615,-3.8260549465730837e-120,-2.4170992177938264e-122,-3.201061863921484e-120,,,,2.6232494755112398e-121,2364,3162,3258,3294,3300,3179,3241
