REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-2.6504596706146435,-0.0588124792713565,15.684874515074197,0.12838,0.05001,0.00049,0.21596884828378232,2.1068486496459715e-112,1.8277480200424792e-112,-3.9288300510922544e-112,,,,1.364885202294814e-113,2154,2922,3042,3078,3078,2952,3029
-2.6596751127768687,-0.05632476138392272,15.713950342528936,0.13087,0.0506,0.00049,0.21615615701491023,2.810629639914626e-112,2.519390561311275e-112,-4.672787433617981e-112,,,,4.3296498522614306e-114,2154,2922,3042,3078,3078,2952,3029
-2.6687196061295366,-0.05377844563540612,15.742683254134796,0.13017,0.05099,0.00049,0.21634582530236707,3.484467697639654e-112,3.1959608153224936e-112,-5.2844730230973105e-112,,,,-7.049668790761645e-114,2154,2922,3042,3078,3078,2952,3029
-2.677511553153644,-0.05121216798631427,15.770751046208623,0.13415,0.04971,0.0005,0.21651702693447766,4.082723102640528e-112,3.8145363294981054e-112,-5.7021121692049525e-112,,,,-2.021508097654051e-113,2154,2922,3042,3078,3078,2952,3029
-2.6859804035383923,-0.04866209582664486,15.797869181123835,0.13026,0.04827,0.00049,0.21665263093084758,4.555389800733493e-112,4.327314407668026e-112,-5.863444904213505e-112,,,,-3.4733906421380356e-113,2154,2922,3042,3078,3078,2952,3029
-2.6940695127057075,-0.046161746412601734,15.823801572568986,0.12931,0.05014,0.00049,0.21673999605335081,4.850206906172615e-112,4.683493843104763e-112,-5.70931332985604e-112,,,,-5.000967664756037e-113,2154,2922,3042,3078,3078,2952,3029
-2.701738097480524,-0.04374162167230566,15.848366696786831,0.12798,0.05011,0.00049,0.21677149872184165,4.915312296137992e-112,4.831698235028545e-112,-5.187760068071224e-112,,,,-6.52856954142513e-113,2154,2922,3042,3078,3078,2952,3029
-2.7089622900122388,-0.04142856627502141,15.871439174863676,0.13127,0.04898,0.00049,0.2167448001967944,4.702386338122425e-112,4.7229024469749495e-112,-4.258494377505732e-112,,,,-7.965876244527606e-113,2154,2922,3042,3078,3078,2952,3029
-2.7157353741139723,-0.03924493512353998,15.892947610633929,0.13426,0.04802,0.0005,0.21666285925596207,4.170194751427693e-112,4.313786573446113e-112,-2.8975330375758986e-112,,,,-9.21042165095354e-113,2154,2922,3042,3078,3078,2952,3029
-2.722067276982057,-0.03720780560715622,15.912869716866473,0.12763,0.05076,0.00048,0.21653367581804533,3.2883983872547925e-112,3.5704018613782154e-112,-1.1017754248500152e-112,,,,-1.0151300841497545e-112,2154,2922,3042,3078,3078,2952,3029
-2.7279833282050596,-0.035328513268960735,15.931225802263327,0.12901,0.05094,0.00049,0.21636973184095437,2.041456333679349e-112,2.471992217456886e-112,1.1067704755004967e-112,,,,-1.067409407239456e-112,2154,2922,3042,3078,3078,2952,3029
-2.7335222679125426,-0.03361272869624141,15.948071704840576,0.12972,0.0515,0.00049,0.21618710353251852,4.3240962751695405e-113,1.0147754611763051e-112,3.677428576703692e-112,,,,-1.066695180822819e-112,2154,2922,3042,3078,3078,2952,3029
-2.738733549422511,-0.032061171385740606,15.963492134461557,0.13108,0.04909,0.00049,0.2160042590683034,-1.5137012656001037e-112,-7.845470491064756e-113,6.528301215159176e-112,,,,-1.0027705787877723e-112,2154,2922,3042,3078,3078,2952,3029
-2.7436741360350307,-0.030670913293216764,15.977594971337552,0.12933,0.04985,0.00049,0.21584061270106794,-3.747058172536903e-112,-2.885812520575124e-112,9.545067431856105e-112,,,,-8.671784287127297e-113,2154,2922,3042,3078,3078,2952,3029
-2.7484051564761587,-0.02943708150193421,15.990506518312886,0.12959,0.05003,0.00049,0.2157149601091655,-6.191214154301083e-112,-5.22322957743754e-112,1.2581465753766865e-111,,,,-6.540619245146814e-113,2154,2922,3042,3078,3078,2952,3029
-2.7529888488293084,-0.028354644614750887,16.002367364634477,0.12992,0.04982,0.00049,0.21564395712184217,-8.742458619575383e-112,-7.704306952853329e-112,1.5461759032561879e-111,,,,-3.610143374153981e-113,2154,2922,3042,3078,3078,2952,3029
-2.7574861413811718,-0.027419915223972365,16.013328494526807,0.1319,0.05154,0.00049,0.21564080908748923,-1.1270671589577354e-111,-1.0210153510663004e-111,1.7985419306202526e-111,,,,1.011077493615877e-114,2154,2922,3042,3078,3078,2952,3029
-2.761955049756095,-0.02663147937485646,16.023547371698736,0.1323,0.04973,0.00049,0.21571430086663865,-1.3621904888646238e-111,-1.2597397333746204e-111,1.9934185450214306e-111,,,,4.52484414840842e-113,2154,2922,3042,3078,3078,2952,3029
-2.7664499097583137,-0.02599044138877255,16.033183771389275,0.13157,0.05139,0.00049,0.21586823036726596,-1.5622871955301289e-111,-1.47019238423623e-111,2.1081535660127944e-111,,,,9.537427342602445e-113,2154,2922,3042,3078,3078,2952,3029
