REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-3.3235805698104084,1.0281566694241546,11.12786645144146,0.08639,0.09601,0.0004,-0.03766165674865056,-1.0922724202307929e-121,-3.2004967736818064e-122,9.59611419043273e-122,,,,4.655725860372258e-124,2394,3168,3282,3318,3318,3186,3263
-3.330983702197845,1.0235302699283177,11.133485096771011,0.08656,0.09715,0.0004,-0.03940024534375508,-1.3550147781913845e-121,-5.647730548147217e-122,1.1132490482304267e-121,,,,3.120946966396166e-123,2394,3168,3282,3318,3318,3186,3263
-3.338292163294775,1.018954898944312,11.139029819902229,0.08557,0.09738,0.0004,-0.04110328494646996,-1.5885015884783105e-121,-8.234784019740281e-122,1.2308047211125055e-121,,,,6.10584010045659e-123,2394,3168,3282,3318,3318,3186,3263
-3.3454435507932105,1.0145468756332132,11.144721450388769,0.08833,0.09869,0.00041,-0.04272905662396905,-1.7732635200485466e-121,-1.0835756333996945e-121,1.298342414213877e-121,,,,9.307551432333623e-123,2394,3168,3282,3318,3318,3186,3263
-3.352383694959356,1.0104063793793923,11.150769300783542,0.08787,0.09762,0.00041,-0.044241169982891605,-1.8889431908290642e-121,-1.3299550403898827e-121,1.3021857089543145e-121,,,,1.2578742489647165e-122,2394,3168,3282,3318,3318,3186,3263
-3.3590677486159395,1.006611954489443,11.157361791648114,0.08588,0.09792,0.0004,-0.04561036603636704,-1.9153269512009724e-121,-1.5453929301321541e-121,1.2297767151357476e-121,,,,1.5739443211636234e-122,2394,3168,3282,3318,3318,3186,3263
-3.365461640050432,1.0032172734517357,11.164659197160418,0.08589,0.098,0.0004,-0.046815759704530176,-1.833567912462172e-121,-1.7111607895591946e-121,1.0706351370819897e-121,,,,1.8581376141244274e-122,2394,3168,3282,3318,3318,3186,3263
-3.3715437667539545,1.0002503141355614,11.172789034918594,0.08717,0.0951,0.00041,-0.04784546029000035,-1.6275649276501566e-121,-1.8078413554448898e-121,8.173801609536167e-122,,,,2.087479151495587e-122,2394,3168,3282,3318,3318,3186,3263
-3.377306664559243,0.9977148449799813,11.181844294243982,0.08826,0.09611,0.00041,-0.048696562271367774,-1.2854461785522773e-121,-1.8163433928429013e-121,4.66766902146782e-122,,,,2.2377895188036194e-122,2394,3168,3282,3318,3318,3186,3263
-3.3827583203165346,0.9955939228932787,11.191884285678363,0.08971,0.09523,0.00041,-0.04937454287129509,-8.010898973811917e-122,-1.719093647602937e-121,2.0678947871072092e-123,,,,2.284881388466862e-122,2394,3168,3282,3318,3318,3186,3263
-3.3879228092128986,0.9938549555434942,11.202937583810598,0.09111,0.09728,0.00041,-0.04989214114356961,-1.755994940175614e-122,-1.5013697938258348e-121,-5.129901922320511e-122,,,,2.2059881487901934e-122,2394,3168,3282,3318,3318,3186,3263
