REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-3.1394479182620025,0.248335470578967,16.48240786529088,0.13827,0.03814,0.00051,0.05493236134212412,4.975445906522039e-119,-1.83881774899189e-120,-5.191281666509817e-119,,,,2.2684309947837564e-120,2334,3096,3210,3246,3252,3122,3200
-3.1399171752961013,0.25400202264810007,16.506695698839593,0.13749,0.03927,0.0005,0.05671052423642077,6.641436609985195e-119,1.3024697101766735e-119,-7.010390403414429e-119,,,,1.1931537643703906e-120,2334,3096,3210,3246,3252,3122,3200
-3.1404728304790104,0.25933542483399646,16.531340813662172,0.13986,0.03907,0.00051,0.05841917713024145,8.237249264114633e-119,2.999551882205365e-119,-8.767147623140003e-119,,,,-1.6083653285168708e-121,2334,3096,3210,3246,3252,3122,3200
-3.1412654624514804,0.26430069622619523,16.55584907252573,0.13698,0.03984,0.0005,0.06002635475966483,9.654940011151734e-119,4.8478142798106974e-119,-1.0345608197534143e-118,,,,-1.7674367056326175e-120,2334,3096,3210,3246,3252,3122,3200
-3.1424256718243457,0.26887184763212363,16.57977506920243,0.13728,0.03885,0.0005,0.06150418802499155,1.0776200153419585e-118,6.767238964236067e-119,-1.16179235191665e-118,,,,-3.580553779941868e-120,2334,3096,3210,3246,3252,3122,3200
-3.144055724068249,0.27303479919910895,16.602734714572307,0.13912,0.03668,0.00051,0.06283049252429251,1.1477345035194459e-118,8.658109548833839e-119,-1.2449596597711983e-118,,,,-5.532960572702019e-120,2334,3096,3210,3246,3252,3122,3200
-3.1462240681606493,0.276789638478746,16.62441417315305,0.14017,0.03804,0.00051,0.06398984230241789,1.1635586598055753e-118,1.0403093845579392e-118,-1.270614760305951e-118,,,,-7.536179349780251e-120,2334,3096,3210,3246,3252,3122,3200
-3.148962975485472,0.28015200185020317,16.644574978235756,0.13919,0.03864,0.00051,0.06497408809136788,1.1136467230016804e-118,1.187077128881493e-118,-1.2261068780783086e-118,,,,-9.481599474898535e-120,2334,3096,3210,3246,3252,3122,3200
-3.1522692017645855,0.2831534854224855,16.66305519760776,0.13589,0.03782,0.0005,0.06578234957796757,9.882240171586879e-119,1.2920676260281076e-118,-1.1004847988063174e-118,,,,-1.1243001853676405e-119,2334,3096,3210,3246,3252,3122,3200
-3.1561073335014918,0.2858410863036436,16.679766725604445,0.1358,0.03808,0.0005,0.06642055513940995,7.800884202350972e-119,1.340985257544846e-118,-8.854734176687501e-119,,,,-1.2680613248590367e-119,2334,3096,3210,3246,3252,3122,3200
-3.160415309079617,0.2882757441514273,16.694689126958405,0.14148,0.03706,0.00051,0.06690062395284488,4.8553423737821357e-119,1.320082412081183e-118,-5.764811038607139e-119,,,,-1.3646746907954532e-119,2334,3096,3210,3246,3252,3122,3200
-3.1651114736715824,0.29053008981861383,16.707860717483282,0.13958,0.03806,0.00051,0.06723939108580804,1.0524818889448127e-119,1.217078450378205e-118,-1.7358428316869882e-119,,,,-1.3993003082484642e-119,2334,3096,3210,3246,3252,3122,3200
-3.1701024423187887,0.2926855043870973,16.719367670110035,0.13893,0.03794,0.00051,0.06745736930585054,-3.548808638705887e-119,1.0221698334249654e-118,3.1757338872516676e-119,,,,-1.3578905653250486e-119,2334,3096,3210,3246,3252,3122,3200
-3.175291021750192,0.29482856697624843,16.72933207554507,0.1393,0.03886,0.00051,0.06757742498301839,-8.831030321730292e-119,7.290893347379203e-119,8.850369634357324e-119,,,,-1.228174221776198e-119,2334,3096,3210,3246,3252,3122,3200
-3.1805834902075354,0.2970469478776514,16.737900115678467,0.13946,0.03865,0.00051,0.06762342660435253,-1.46136751313257e-118,3.361612093370296e-119,1.5100252708438975e-118,,,,-1.0007258782733367e-119,2334,3096,3210,3246,3252,3122,3200
-3.1858956637772984,0.2994247910971278,16.745231592230063,0.13463,0.03817,0.0005,0.06761891063194721,-2.0651701087539725e-118,-1.527108539079146e-119,2.166719928997489e-118,,,,-6.70074214605116e-120,2334,3096,3210,3246,3252,3122,3200
-3.191157373758037,0.3020376405495669,16.75149180286968,0.13938,0.03721,0.00051,0.0675858025460111,-2.663752805758482e-118,-7.271944252345015e-119,2.822429608220747e-118,,,,-2.3579097361109376e-120,2334,3096,3210,3246,3252,3122,3200
-3.1963152022423778,0.30494703945496965,16.756846196593436,0.14214,0.03774,0.00051,0.0675432295965407,-3.220711771056703e-118,-1.3698947309560193e-118,3.4381924824558928e-118,,,,2.965074266025981e-120,2334,3096,3210,3246,3252,3122,3200
-3.2013335227251862,0.30819510011418616,16.761457529132475,0.13734,0.03797,0.0005,0.06750646714599226,-3.6950568784516033e-118,-2.0560159767369334e-118,3.969866074744231e-118,,,,9.143217903644627e-120,2334,3096,3210,3246,3252,3122,3200
-3.206194031446873,0.3117995495058868,16.76548464104348,0.14157,0.03917,0.00051,0.06748607200799885,-4.04274753056279e-118,-2.7533947176134636e-118,4.369734410858457e-118,,,,1.5976767618007438e-119,2334,3096,3210,3246,3252,3122,3200
-3.2108940359040843,0.31574989848703433,16.769081743737,0.1397,0.03776,0.00051,0.06748726733852181,-4.2187061714092556e-118,-3.4229753264215376e-118,4.588637598505942e-118,,,,2.3188546231435927e-119,2334,3096,3210,3246,3252,3122,3200
-3.2154438263489107,0.32000539169287456,16.772397265397085,0.13878,0.03878,0.00051,0.06750964691984769,-4.179282910089452e-118,-4.019785033018489e-118,4.578599049956427e-118,,,,3.042535353278043e-119,2334,3096,3210,3246,3252,3122,3200
-3.2198635071578807,0.32449528087682,16.77557175227123,0.14036,0.03852,0.00051,0.06754725874796658,-3.8851128569104073e-118,-4.494447593921202e-118,4.295891343435401e-118,,,,3.72641331326883e-119,2334,3096,3210,3246,3252,3122,3200
-3.2241796813845784,0.3291217568414469,16.778734852142545,0.13691,0.03654,0.0005,0.06758910807509591,-3.304273247377417e-118,-4.795250365142605e-118,3.704444359811179e-118,,,,4.3223463657050785e-119,2334,3096,3210,3246,3252,3122,3200
-3.2284223537579146,0.3337655787670607,16.782001807876398,0.14058,0.03898,0.00051,0.06762008737845852,-2.4156117141089374e-118,-4.870749688968834e-118,2.7794604378018726e-118,,,,4.7780725563605976e-119,2334,3096,3210,3246,3252,3122,3200
-3.2326223652184733,0.3382940666903757,16.785470038005226,0.13863,0.03757,0.00051,0.06762229493978146,-1.212082043525115e-118,-4.672864754572819e-118,1.5110628657788333e-118,,,,5.039502728097152e-119,2334,3096,3210,3246,3252,3122,3200
-3.2368095961378343,0.34257074425046147,16.789216340766064,0.14055,0.0391,0.00051,0.06757665113105298,2.9610837206589814e-119,-4.160371561045007e-118,-9.223156610202873e-120,,,,5.053565003256463e-119,2334,3096,3210,3246,3252,3122,3200
