REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
5.550488269297414e-56,-8.517176919072035e-56,-3.606939357642767e-56,,,,1.6165997184010817e-55,6.7336542346222834e-108,1.1215135712810034e-107,-1.992239600797917e-107,,,,3.1021471394804375e-109,1986,2808,2922,2958,2958,2834,2910
5.191613503792577e-56,-8.011758119272657e-56,-3.6674744576112904e-56,,,,1.3708060728472709e-55,6.779279056275621e-108,1.262716920861212e-107,-2.11801562247409e-107,,,,1.9955102905796418e-109,1986,2808,2922,2958,2958,2834,2910
4.4562915022049875e-56,-6.9347715450289975e-56,-3.52287624947254e-56,,,,9.963753332045082e-56,6.43288767639641e-108,1.3565933393014743e-107,-2.142905579165057e-107,,,,5.566472905755449e-110,1986,2808,2922,2958,2958,2834,2910
3.3151240904319896e-56,-5.239247625356802e-56,-3.141982714838674e-56,,,,4.905440927320111e-56,5.639071021977472e-108,1.3884300000913168e-107,-2.0459071626693456e-107,,,,-1.1936799062780165e-109,1986,2808,2922,2958,2958,2834,2910
1.7570189205896687e-56,-2.905697116314688e-56,-2.501570952099725e-56,,,,-1.422165078714562e-56,4.358148934503025e-108,1.3443341297294205e-107,-1.8091592928601452e-107,,,,-3.212273607693941e-109,1986,2808,2922,2958,2958,2834,2910
-2.0661081752769833e-57,5.1416593644825704e-58,-1.5892672512537821e-56,,,,-8.890646114473364e-56,2.5715613702672313e-108,1.2122132214880184e-107,-1.4196063294084247e-107,,,,-5.431711249219627e-109,1986,2808,2922,2958,2958,2834,2910
-2.538164379142283e-56,3.577959769258841e-56,-4.0637903545107706e-57,,,,-1.7279264717054228e-55,2.870544856813176e-109,9.828385623149834e-108,-8.707003208381465e-108,,,,-7.759642281266587e-109,1986,2808,2922,2958,2958,2834,2910
-5.171007074340863e-56,7.575649366739069e-56,1.0295339051381168e-56,,,,-2.6270144334964875e-55,-2.4566847463374097e-108,6.509453167481394e-108,-1.640480031181169e-108,,,,-1.0079422894906493e-108,1986,2808,2922,2958,2958,2834,2910
-8.007789577543948e-56,1.1899317470115904e-55,2.6825513909628452e-56,,,,-3.5448259676189995e-55,-5.586326186148236e-108,2.1631119860417617e-108,6.891055327745495e-108,,,,-1.2252310049152304e-108,1986,2808,2922,2958,2958,2834,2910
-1.0920257981922506e-55,1.635641838108886e-55,4.496962359912308e-56,,,,-4.4307169449045644e-55,-8.99152583587446e-108,-3.1525419502633874e-108,1.6666758507523202e-107,,,,-1.412138693637125e-108,1986,2808,2922,2958,2958,2834,2910
-1.3750854424291144e-55,2.0709241664247668e-55,6.396727649598368e-56,,,,-5.226126420105711e-55,-1.252428477879132e-107,-9.310851802783014e-108,2.734946593466414e-107,,,,-1.5517322969151513e-108,1986,2808,2922,2958,2958,2834,2910
-1.6316360275651085e-55,2.4680224141313246e-55,8.286040749792329e-56,,,,-5.866506632151988e-55,-1.600041049500155e-107,-1.611081615164108e-107,3.8483112490969446e-107,,,,-1.62659828553751e-108,1986,2808,2922,2958,2958,2834,2910
-1.8413761902587943e-55,2.7960646671683984e-55,1.0051165925342301e-55,,,,-6.2839806260303785e-55,-1.9203401148418763e-107,-2.3274581494340967e-107,4.9496679738448116e-107,,,,-1.6197792814386768e-108,1986,2808,2922,2958,2958,2834,2910
-1.982842243473249e-55,3.0222856754600367e-55,1.1563692311101663e-55,,,,-6.410711215804497e-55,-2.1890992237577627e-107,-3.044899346542587e-107,5.971570550352584e-107,,,,-1.5158650289891561e-108,1986,2808,2922,2958,2958,2834,2910
-2.0344522775044174e-55,3.1135976814746467e-55,1.26852856880334e-55,,,,-6.1829197959875506e-55,-2.3804493925315716e-107,-3.721190078643898e-107,6.838213808453982e-107,,,,-1.3022030890977214e-108,1986,2808,2922,2958,2958,2834,2910
-1.975759379568532e-55,3.0384844159423943e-55,1.3273946912115299e-55,,,,-5.5454431794822395e-55,-2.4680907194255325e-107,-4.308375928723668e-107,7.468297657389422e-107,,,,-9.701808467955318e-109,1986,2808,2922,2958,2958,2834,2910
-1.7888803543323006e-55,2.769168833714551e-55,1.3191698618342923e-55,,,,-4.456663179929973e-55,-2.4267640372510567e-107,-4.754487591445598e-107,7.778770474490421e-107,,,,-5.165168347156119e-109,1986,2808,2922,2958,2958,2834,2910
-1.4600494426012475e-55,2.2839794082903317e-55,1.2313522197140634e-55,,,,-2.893589619401197e-55,-2.2339459270664576e-107,-5.00583649633713e-107,7.689400744514114e-107,,,,5.551317810882492e-110,1986,2808,2922,2958,2958,2834,2910
-9.812293675570333e-56,1.5698135086237982e-55,1.05372586540715e-55,,,,-8.568259124175852e-56,-1.871710109981595e-107,-5.009856499831873e-107,7.128066976963226e-107,,,,7.350004577703153e-109,1986,2808,2922,2958,2958,2834,2910
-3.516955478421749e-56,6.245709966089492e-56,7.7940745284809905e-56,,,,1.6248991134590691e-55,-1.3286773649764643e-107,-4.718429334963258e-107,6.036592168329336e-107,,,,1.5025706519280156e-108,1986,2808,2922,2958,2958,2834,2910
4.205053893321903e-56,-5.405916147753098e-56,4.058983426930696e-56,,,,4.490985092876428e-55,-6.019558147888882e-108,-4.0915908407609077e-107,4.3768832449598533e-107,,,,2.3298905017746524e-108,1986,2808,2922,2958,2958,2834,2910
1.3173333691218908e-55,-1.899354465480588e-55,-6.391881847799708e-57,,,,7.646373299985704e-55,3.0104501101492544e-108,-3.1014725428897386e-107,2.1370715117805115e-107,,,,3.17960878492404e-108,1986,2808,2922,2958,2958,2834,2910
2.3098869136690614e-55,-3.4088551201135055e-55,-6.209087779901231e-56,,,,1.0960496512850749e-54,1.3610580342136755e-107,-1.7362910875065347e-107,-6.627087740515469e-108,,,,4.005819044237876e-108,1986,2808,2922,2958,2958,2834,2910
3.358009377342008e-55,-5.009020471929123e-55,-1.249013384786626e-55,,,,1.4268125146239067e-54,2.5458023508611366e-107,-4.1589029486682816e-110,-3.9653154387163494e-107,,,,4.7551177550154125e-108,1986,2808,2922,2958,2958,2834,2910
4.41048445420784e-55,-6.622786951201061e-55,-1.9248608755431552e-55,,,,1.7372426722099295e-54,3.809372598015859e-107,2.0635438381589063e-107,-7.672812736199122e-107,,,,5.3683106340027794e-108,1986,2808,2922,2958,2958,2834,2910
5.405923475282249e-55,-8.157367984821139e-55,-2.617731965289111e-55,,,,2.0050486257308682e-54,5.092315701666315e-107,4.409520263659671e-107,-1.1644364888707603e-106,,,,5.782791672909831e-108,1986,2808,2922,2958,2958,2834,2910
6.274425955035763e-55,-9.50669650219461e-55,-3.289953821574904e-55,,,,2.2061437566976352e-54,6.322523538452978e-107,6.948927449679434e-107,-1.569625845156262e-106,,,,5.935584460896583e-108,1986,2808,2922,2958,2958,2834,2910
6.940064895347139e-55,-1.0555125543681666e-54,-3.897781461341798e-55,,,,2.3157230140283827e-54,7.417046682726717e-107,9.569060398331361e-107,-1.9604464300735516e-106,,,,5.766994180101551e-108,1986,2808,2922,2958,2958,2834,2910
7.324209559912419e-55,-1.1182411717009426e-54,-4.392808815293549e-55,,,,2.3095905181700755e-54,8.284900308299297e-107,1.2130622279669184e-106,-2.311007940377365e-106,,,,5.22477255772805e-108,1986,2808,2922,2958,2958,2834,2910
7.34965137484902e-55,-1.1269935184659407e-54,-4.723928564312622e-55,,,,2.1657081575928722e-54,8.830888407967464e-107,1.4470812916334754e-106,-2.5927884109472386e-106,,,,4.268648810841686e-108,1986,2808,2922,2958,2958,2834,2910
6.945444474841605e-55,-1.0708027784449617e-54,-4.839831102846019e-55,,,,1.8659163935011404e-54,8.960417347197336e-107,1.6408404888210617e-106,-2.775811211180597e-106,,,,2.8750295285936117e-108,1986,2808,2922,2958,2958,2834,2910
6.052313029213063e-55,-9.404190506640268e-55,-4.691999239208938e-55,,,,1.3977588620298815e-54,8.585205659532999e-107,1.7750891899226222e-106,-2.8301359091354866e-106,,,,1.041622299497455e-108,1986,2808,2922,2958,2958,2834,2910
4.6284153440401615e-55,-7.291886611432007e-55,-4.238117530654324e-55,,,,7.563229821236274e-55,7.629725976018081e-107,1.8303687904602104e-106,-2.7276356127026367e-106,,,,-1.2083050667279306e-108,1986,2808,2922,2958,2958,2834,2910
2.655192985999763e-55,-4.3395019014418546e-55,-3.445774933695306e-55,,,,-5.400916477223266e-56,6.03813992119437e-107,1.7881230075853517e-106,-2.4440111555354465e-106,,,,-3.822352109732305e-108,1986,2808,2922,2958,2958,2834,2910
1.4297553731999935e-56,-5.5897470114626685e-56,-2.2962986205435848e-55,,,,-1.0180205806745247e-54,3.7814113592709454e-107,1.6319697666903543e-106,-1.9609688828411455e-106,,,,-6.716444270602274e-108,1986,2808,2922,2958,2958,2834,2910
-2.864037726573001e-55,3.986478676279165e-55,-7.8851766630677135e-56,,,,-2.108461570785985e-54,8.642119216713532e-108,1.3490907556961996e-106,-1.2684649391892902e-106,,,,-9.773672285888635e-108,1986,2808,2922,2958,2958,2834,2910
-6.283834417901316e-55,9.176174875358659e-55,1.0577795106789473e-55,,,,-3.2853315596834604e-54,-2.6688297100586183e-107,9.316792640930443e-107,-3.6689623109026473e-107,,,,-1.2844848366640337e-107,1986,2808,2922,2958,2958,2834,2910
-9.994118041582537e-55,1.4827974242820566e-54,3.1989576752516493e-55,,,,-4.4957758145224716e-54,-6.728031319681806e-107,3.783719815375936e-107,7.309018072998218e-107,,,,-1.5751078629977757e-107,1986,2808,2922,2958,2958,2834,2910
-1.383174057835606e-54,2.0697153109393343e-54,5.565498340851946e-55,,,,-5.674722222129456e-54,-1.1175237988646202e-106,-3.0442300940589893e-107,1.9980061713926644e-106,,,,-1.8288590006831142e-107,1986,2808,2922,2958,2958,2834,2910
-1.759444071148269e-54,2.64787582561512e-54,8.061099538563644e-55,,,,-6.746363735829294e-54,-1.5822607128657987e-106,-1.1014006644735117e-106,3.392270981266966e-106,,,,-2.023596266350326e-107,1986,2808,2922,2958,2958,2834,2910
-2.1045231269350478e-54,3.1813978467771076e-54,1.056318497752116e-54,,,,-7.626562550899034e-54,-2.0434096266291781e-106,-1.9875415734658314e-106,4.855872498419022e-106,,,,-2.136380597972447e-107,1986,2808,2922,2958,2958,2834,2910
-2.3919689324503807e-54,3.630093410276753e-54,1.292506533581454e-54,,,,-8.226212291380945e-54,-2.4730088836738636e-106,-2.9277107102575563e-106,6.315693070581993e-106,,,,-2.1446779006693858e-107,1986,2808,2922,2958,2958,2834,2910
-2.593627982355417e-54,3.951010199628845e-54,1.497994372502398e-54,,,,-8.455544869192608e-54,-2.8395491959672183e-106,-3.8767766259540675e-106,7.684683711179643e-106,,,,-2.027769852267856e-107,1986,2808,2922,2958,2958,2834,2910
-2.6809689590313175e-54,4.100436100096823e-54,1.6546885506017568e-54,,,,-8.229310237078084e-54,-3.109149953110316e-106,-4.780344790422458e-106,8.864314200651135e-106,,,,-1.768330463714428e-107,1986,2808,2922,2958,2958,2834,2910
-2.6266966062465954e-54,4.036336741512401e-54,1.7438779749731543e-54,,,,-7.47269174838274e-54,-3.247103466801558e-106,-5.576180614198346e-106,9.748176372878125e-106,,,,-1.3541072632514062e-107,1986,2808,2922,2958,2958,2834,2910
-2.406604947243223e-54,3.7211657241118014e-54,1.747220715744048e-54,,,,-6.127749763803937e-54,-3.219767070528338e-106,-6.1963715252809045e-106,1.0226750775605955e-105,,,,-7.796279526075892e-108,1986,2808,2922,2958,2958,2834,2910
-2.0016066040463027e-54,3.124953510850687e-54,1.6479000037778108e-54,,,,-4.1601147678736914e-54,-2.9967585389610326e-106,-6.570243334551726e-106,1.0193280077641755e-105,,,,-4.783655429275512e-109,1986,2808,2922,2958,2958,2834,2910
-1.3998523189041094e-54,2.2285462917976774e-54,1.431913838258494e-54,,,,-1.5655825438557184e-54,-2.5533837350156287e-106,-6.628004472691894e-106,9.550616192811393e-106,,,,8.28451342838398e-108,1986,2808,2922,2958,2958,2834,2910
-5.988328159829634e-55,1.0268323445428579e-54,1.0894478171975274e-54,,,,1.6237975164565236e-54,-1.8731978985176732e-106,-6.3050435293974095e-106,8.218824762853874e-106,,,,1.8253953071592046e-107,1986,2808,2922,2958,2958,2834,2910
3.926646954177913e-55,-4.682372999517501e-55,6.1626612860739765e-55,,,,5.33459908515141e-54,-9.505750030262802e-107,-5.546752460992614e-106,6.143243975060744e-106,,,,2.9074054069203547e-107,1986,2808,2922,2958,2958,2834,2910
1.5528892013183946e-54,-2.225052314112212e-54,1.5041970827810494e-56,,,,9.448350299163317e-54,2.068651795292804e-107,-4.313692041812946e-106,3.3026091636671155e-106,,,,4.0269719965510107e-107,1986,2808,2922,2958,2958,2834,2910
2.845902316579903e-54,-4.1904062890682e-54,-7.034629897329473e-55,,,,1.3799818430512418e-53,1.5761433615831902e-106,-2.586860389062158e-106,-2.832244655456384e-107,,,,5.1251673462192855e-107,1986,2808,2922,2958,2958,2834,2910
4.2209567256280085e-54,-6.288461950844385e-54,-1.5194690879822608e-54,,,,1.817772738545776e-53,3.117306012142302e-106,-3.7277299512702383e-107,-4.546495420317377e-106,,,,6.132919516631399e-107,1986,2808,2922,2958,2958,2834,2910
5.612629925243421e-54,-8.420854181626083e-54,-2.4036024019853761e-54,,,,2.2328336580902845e-53,4.77250169464821e-106,2.291982597845509e-106,-9.366268348147822e-106,,,,6.973132656217719e-107,1986,2808,2922,2958,2958,2834,2910
6.94185158084584e-54,-1.0468145023061676e-53,-3.316774230813139e-54,,,,2.5962223520353095e-53,6.465936869137359e-106,5.337088496640063e-106,-1.4565290801044817e-105,,,,7.563692210154827e-107,1986,2808,2922,2958,2958,2834,2910
8.117936745457777e-54,-1.2292806360530321e-53,-4.2106116609348713e-54,,,,2.8764489232116112e-53,8.1048840281432355e-106,8.656124368388249e-106,-1.9909571445768564e-105,,,,7.821348658343538e-107,1986,2808,2922,2958,2958,2834,2910
9.041699445758484e-54,-1.3743849671462837e-53,-5.028520448008531e-54,,,,3.040844577150886e-53,9.581886278760412e-106,1.2105870821591955e-105,-2.5111231505859193e-105,,,,7.666420217679259e-107,1986,2808,2922,2958,2958,2834,2910
9.609671682489897e-54,-1.466314794379597e-53,-5.707439777807707e-54,,,,3.0572650560452346e-53,1.0778259638019904e-105,1.5507653802104078e-105,-2.9835094501064236e-105,,,,7.028194988640235e-107,1986,2808,2922,2958,2958,2834,2910
9.719392379877483e-54,-1.4893403547240125e-53,-6.180319091220055e-54,,,,2.8960928265677324e-53,1.1568937181233225e-105,1.865104563339391e-105,-3.370934834215631e-105,,,,5.85084853115832e-107,1986,2808,2922,2958,2958,2834,2910
9.275660688467874e-54,-1.4287609570043517e-53,-6.379310307193362e-54,,,,2.532477471113199e-53,1.1828628386207795e-105,2.130016008842997e-105,-3.634043771729484e-105,,,,4.099626754570298e-107,1986,2808,2922,2958,2958,2834,2910
8.197570582670551e-54,-1.2719734307406666e-53,-6.239625186583703e-54,,,,1.9487279254013822e-53,1.143918409008459e-105,2.3202671455236157e-105,-3.733212515017205e-105,,,,1.7669798988465503e-107,1986,2808,2922,2958,2958,2834,2910
6.4260620590302e-54,-1.0096233934312663e-53,-5.703958521766906e-54,,,,1.1367445090125025e-53,1.029796497516231e-105,2.4101551651903495e-105,-3.6308400693776456e-105,,,,-1.1217245544115103e-107,1986,2808,2922,2958,2958,2834,2910
3.9316424531331615e-54,-6.367872964243558e-54,-4.727325153949095e-54,,,,1.0035465002820672e-54,8.326913041379606e-106,2.374935758185135e-105,-3.2939630703457662e-105,,,,-4.503329352453492e-107,1986,2808,2922,2958,2958,2834,2910
