TIME,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-1.7956548048489796e-149,6.557204483003556e-149,1.242599664182606e-148,,,,-9.034407588080313e-153,-7.044583299834795e-151,9.144130507007972e-150,-3.466118504534874,3.32835164755456,28.122474377270624,0.34336,0.05864,0.00091,-0.0005086346189753124,4.453686804027046e-47,-0.2580983098643411,0.0,0.0,0.0,0.0,-0.0,0.0,28.530080043306942,1.416427546162428e-148,1728,2592,2748,2796,2790
0.00093,-1.2085596841338643e-149,5.731751152641676e-149,1.084026748421899e-148,,,,-8.847424208049021e-153,-6.903939858873688e-151,8.961822760103746e-150,-3.4652180261541785,3.3142700769303115,28.152357960556106,0.3421,0.05889,0.0009,-0.0004943164748246158,6.2059085837774325e-47,-0.2514537966705506,-0.0003161833128521772,0.0003030131538949642,0.0025670608893384734,-1.3704175023668594e-153,-5.605791447534108e-153,1.0613255375057342e-152,28.557790195512435,1.2321728243851933e-148,1728,2592,2748,2796,2790
0.00185,-2.7691327162511754e-150,3.8622312820023944e-149,7.2725280686893106e-149,,,,-7.376287054943577e-153,-5.7628145037153395e-151,7.480893401576442e-150,-3.4647363625849525,3.3013806265416847,28.18048172296715,0.3429,0.05905,0.00091,-0.00048211498675530557,7.624637481008602e-47,-0.24585124279008985,-0.0006289044345984192,0.0006015510075398414,0.005109136612897144,-2.0407520283826577e-153,-9.935171960991592e-153,1.878683549626274e-152,28.583965124559064,8.239124707488888e-149,1728,2592,2748,2796,2790
0.00278,9.737678764432425e-150,8.936296443630224e-150,1.6209384820416794e-149,,,,-4.438381287448098e-153,-3.478233588664597e-151,4.515728935463998e-150,-3.464864066381448,3.2905914706284727,28.205964493006217,0.34212,0.05881,0.0009,-0.0004731005045011736,8.412538273484552e-47,-0.24179769362479747,-0.000945008552566365,0.0009022537027104039,0.007681288936708093,-1.722871347575798e-153,-1.210462926046707e-152,2.2843723665376944e-152,28.60786095124558,2.0914682357235906e-149,1728,2592,2748,2796,2790
0.0037,2.466006517336447e-149,-3.0931098131373957e-149,-5.957820193223929e-149,,,,3.5364865745718485e-157,-2.28483617951882e-153,3.0790960906313113e-152,-3.465721486118328,3.282542646931078,28.228305246178504,0.34312,0.05864,0.00091,-0.0004679367369346196,8.27026619406124e-47,-0.23960127912820547,-0.0012577581562084699,0.0011988729528993962,0.010227941792958543,-1.706387546387749e-154,-1.1112091839505948e-152,2.088666242438884e-152,28.629067898199068,7.15151298079361e-149,1728,2592,2748,2796,2790
0.00463,4.0654667530469444e-149,-7.851367382222046e-149,-1.4992425292239369e-148,,,,5.775953680468784e-153,4.4764442415583826e-151,-5.809250337764189e-150,-3.4673487726811887,3.277539922224582,28.247445544738234,0.3434,0.05935,0.00091,-0.0004667893707334599,6.937404406782857e-47,-0.2393276858409581,-0.001574020555668998,0.0014981209594152852,0.012804167878912396,2.8087907497456626e-153,-6.11960439968481e-153,1.1329893692512483e-152,28.64756456064183,1.7405309702333052e-148,1728,2592,2748,2796,2790
0.00556,5.58247161089085e-149,-1.2953172888776628e-148,-2.466755448624252e-148,,,,1.2489541305987692e-152,9.709654553717782e-151,-1.2602067590379498e-149,-3.469704244321937,3.275540935575905,28.263749096379083,0.34174,0.0585,0.0009,-0.0004692950727780248,4.240329173083988e-47,-0.24078580875353967,-0.0018904646346191213,0.0017970495723651412,0.015382010789258925,7.209842553531348e-153,3.370698713035303e-153,-6.761600983138715e-153,28.663697056499334,2.841543456476926e-148,1728,2592,2748,2796,2790
0.00648,6.781657881393122e-149,-1.7793977500239872e-148,-3.383342515718954e-148,,,,1.9491927183733647e-152,1.517157401986764e-150,-1.9691930200179035e-149,-3.472670136261902,3.2761916084326974,28.277910581425722,0.34246,0.05877,0.00091,-0.00047460389140544293,1.4244660228230124e-48,-0.243549181659569,-0.0022037462209173477,0.0020927030551460735,0.017933509723879543,1.2789279628219412e-152,1.7245657797582886e-152,-3.3160753057033863e-152,28.67809436105473,3.882418288601127e-148,1728,2592,2748,2796,2790
0.00741,7.4008792075098876e-149,-2.162336815733186e-148,-4.106462299109286e-148,,,,2.5898311835522494e-152,2.0173088996563177e-150,-2.6184382731809644e-149,-3.476064425833445,3.278902675117159,28.290818669645407,0.34441,0.05882,0.00091,-0.00048149511064850075,-5.209456510718679e-47,-0.2470133736345795,-0.00252072317106917,0.0023917235135316258,0.02051397716176103,1.9258856659378857e-152,3.52264712794691e-152,-6.7326621190595116e-152,28.69154313807803,4.6996237348454376e-148,1728,2592,2748,2796,2790
0.00834,7.179519580330509e-149,-2.3605275842024307e-148,-4.477490117146377e-148,,,,3.0640113108079944e-152,2.3881424327864893e-150,-3.0998474290809383e-149,-3.47965802070689,3.2829507402118607,28.30340273536647,0.34287,0.05911,0.00091,-0.0004885519056835766,-1.1450350686809628e-46,-0.2504822103709346,-0.0028380188840517774,0.002691052299851982,0.023095607462482758,2.5909924272434074e-152,5.585819566943541e-152,-1.0648360773020778e-151,28.704849623436065,5.112285520094465e-148,1728,2592,2748,2796,2790
