TIME,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,5.408651200759989e-162,-1.352812890007865e-161,-2.1871299338159144e-161,,,,2.1484805452580752e-165,1.6739513826629635e-163,-2.1727077581828462e-162,-7.203702091232303,4.99650763018384,98.10626653099973,0.30682,0.02812,0.00084,0.004254436459437452,-3.008798441763839e-05,2.174190983055838,0.0,0.0,0.0,0.0,-0.0,0.0,98.49719765033555,2.6300036201072902e-161,1932,2814,2946,2994,2988
0.00093,4.0326859183274454e-162,-1.223703158607485e-161,-1.9147829981911767e-161,,,,2.463612756048111e-165,1.9197969925577667e-163,-2.491768232929303e-162,-7.2195342575374415,5.030879116408314,98.06435271853208,0.30723,0.02803,0.00084,0.004265610902666806,-2.9876087917148998e-05,2.180014625788394,-0.0006579375609036552,0.000457414287525921,0.008948617052996268,4.30680754692852e-166,1.1753164433166213e-165,-1.871149112629015e-165,98.4583602020892,2.299239528735825e-161,1932,2814,2946,2994,2988
0.00185,1.6826383588963801e-162,-8.858823569627859e-162,-1.2946757075882935e-161,,,,2.5317630035144436e-165,1.973262177795901e-163,-2.5611225224526266e-162,-7.234856302900717,5.063494257456646,98.0231194073917,0.30684,0.02801,0.00084,0.0042749245849265744,-2.9613732324394837e-05,2.184872941157897,-0.0013102063893339873,0.0009129329803949512,0.017797260320150703,6.885904780268544e-166,2.127288003072862e-165,-3.319449448199059e-165,98.42008970822314,1.5873672523365088e-161,1932,2814,2946,2994,2988
0.00278,-1.60874085917595e-162,-3.2337065017692276e-162,-3.0812301685037084e-162,,,,2.269084328636017e-165,1.768983536189165e-163,-2.295936056592064e-162,-7.249246055856025,5.09309294355441,97.98324266179308,0.30685,0.02796,0.00084,0.004281498729576917,-2.929061683715328e-05,2.1883060958525498,-0.001970920444582214,0.001376240940449872,0.02673838453547967,6.919614233228513e-166,2.678906901074747e-165,-4.050590128332622e-165,98.38296095681333,4.970239661431059e-162,1932,2814,2946,2994,2988
0.0037,-5.668199905255702e-162,4.534424492181473e-162,1.0183330288410252e-161,,,,1.6123877601610706e-165,1.2576800952662457e-163,-1.6322499158658797e-162,-7.262374782234124,5.118687239910073,97.94517717831896,0.30682,0.02785,0.00084,0.004284762693339719,-2.890432223681288e-05,2.1900149090128282,-0.0026257718465218707,0.0018370577330088904,0.03557985040918457,3.635821943871084e-166,2.620210701039404e-165,-3.730100758321719e-165,98.34734759529583,1.257382227762103e-161,1932,2814,2946,2994,2988
0.00463,-1.0163711506860677e-161,1.4012976736760736e-161,2.6029847041561437e-161,,,,5.3413364356910687e-166,4.178363802377466e-164,-5.42144571458893e-163,-7.274029297218403,5.139654477743004,97.90909396523604,0.30683,0.02776,0.00084,0.004284528632956839,-2.8461646574455618e-05,2.1898998167592456,-0.0032888717232122163,0.0023050073779722117,0.04451403676880454,-3.58614192543698e-166,1.774143172879362e-165,-2.0781823546490668e-165,98.31336751154848,3.1276988006610677e-161,1932,2814,2946,2994,2988
0.00556,-1.4602729337592887e-161,2.440169346601502e-161,4.303682416135337e-161,,,,-9.430091252255901e-166,-7.329489293714923e-164,9.515306751510178e-163,-7.284117502368375,5.155791209089722,97.87488482556635,0.30712,0.02791,0.00084,0.004281024083825172,-2.7979297049243707e-05,2.1880777105712346,-0.003952963426695566,0.002774649576145617,0.053445016637315185,-1.4883725413247143e-165,2.1800369574441136e-167,1.0723974522786973e-165,98.28089148149763,5.1604397400651034e-161,1932,2814,2946,2994,2988
0.00648,-1.8352195899016227e-161,3.453297486545916e-161,5.919357423647805e-161,,,,-2.734186619702619e-165,-2.1286244306795827e-163,2.763037496351819e-162,-7.292657306046395,5.167322904944069,97.8422272855231,0.30675,0.02769,0.00084,0.004274879704623134,-2.7483399487621102e-05,2.184875296464592,-0.004610754966700091,0.0032404904236555056,0.06227694703844021,-2.975496497551937e-165,-2.637685473551662e-165,5.685646410379237e-165,98.24960822710365,7.0919590203722196e-161,1932,2814,2946,2994,2988
0.00741,-2.0684076614031866e-161,4.292327527207109e-161,7.200179923014311e-161,,,,-4.68540614507288e-165,-3.649258935826067e-163,4.736705498688712e-162,-7.299751844658323,5.1748709925935295,97.81068695681131,0.30672,0.02765,0.00084,0.004267072438760885,-2.7007486796283392e-05,2.1807992154925744,-0.0052764095987232135,0.00371226511158253,0.07120194820097565,-4.756194622643396e-165,-6.170968507950311e-165,1.1670320164119365e-164,98.21912313672382,8.634495118849978e-161,1932,2814,2946,2994,2988
0.00834,-2.084778926690779e-161,4.788382744718326e-161,7.867543680390857e-161,,,,-6.574083088099242e-165,-5.121457196531444e-163,6.647472966483344e-162,-7.305556519135388,5.179383412942626,97.7798266715733,0.30711,0.02781,0.00084,0.004258827688702299,-2.658898573991984e-05,2.1764849262115034,-0.005942652647700209,0.00418458995767267,0.08012410286590486,-6.650732982601281e-165,-1.0313270709143178e-164,1.8543688301666687e-164,98.18906085972849,9.443455356719012e-161,1932,2814,2946,2994,2988
