TIME,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-2.2044429868222302e-281,-1.7290400260846829e-280,-5.116554249752707e-280,,,,-7.393060729470596e-286,-4.462372826358564e-284,5.828463500837357e-283,-2.785420317663164,2.1015080275773124,95.74910638828254,0.30707,0.06545,0.00084,0.015903391320467093,-0.00010000000030721003,8.12914509938237,0.0,0.0,0.0,0.0,-0.0,0.0,95.81266240164017,0.0,3996,4884,5034,5082,5076
0.00093,-9.30495760119722e-281,1.2914846288976394e-280,-2.241932110422533e-281,,,,5.797226513474911e-284,4.5189156700316214e-282,-5.864902262041942e-281,-2.775312257152083,2.094775308433138,95.77839588798987,0.30701,0.0655,0.00084,0.01594485581673912,-0.00010000000034012617,8.149890588554108,-0.0002536611574990597,0.00019141975879712072,0.008736814307585581,-5.250185719233893e-285,1.995974577578278e-285,-2.4362620654535334e-284,95.84149185292367,0.0,3996,4884,5034,5082,5076
0.00185,-1.7252763028083925e-280,5.042538187485341e-280,6.172824119822553e-280,,,,1.2632200097014418e-283,9.829829299253668e-282,-1.2758184640500936e-280,-2.765777030400704,2.0875757143559976,95.80691686002763,0.30776,0.06578,0.00084,0.015985683851541595,-0.00010000000033575312,8.17033544444576,-0.0005037083526891668,0.00038015253105150326,0.01738229313065262,-1.7234622730403302e-284,-2.6586936783631566e-284,2.4811711844266484e-285,95.86956145288924,0.0,3996,4884,5034,5082,5076
0.00278,-2.520006934210046e-280,9.223583489089175e-280,1.3639918103322832e-279,,,,1.9772734457220362e-283,1.5376178029125332e-281,-1.995710597813638e-280,-2.757364173406058,2.07915729510898,95.83485402435065,0.30753,0.06555,0.00084,0.016025801021178367,-0.00010000000028346663,8.190463926591026,-0.0007556547234126179,0.0005702243073777624,0.026124319972199862,-3.660011900854846e-284,-9.16639907295777e-284,9.285996674663777e-284,95.89705521084151,0.0,3996,4884,5034,5082,5076
0.0037,-3.20438078211335e-280,1.3383890021161115e-279,2.146311286664624e-279,,,,2.631990677062793e-283,2.0459157021679316e-281,-2.65546641192347e-280,-2.750525121227082,2.068913038242472,95.8624015092342,0.30733,0.06594,0.00084,0.016065015439548743,-0.00010000000017609183,8.210194710959742,-0.001004203735722233,0.0007574101292405801,0.03477485032540842,-6.243199101722943e-284,-1.936824756919332e-283,2.512659043017202e-283,95.9241669899715,0.0,3996,4884,5034,5082,5076
0.00463,-3.6501825517449043e-280,1.6939848673764144e-279,2.866396900515654e-279,,,,3.118639142904121e-283,2.4233792524073983e-281,-3.1454131078882393e-280,-2.7455753005595653,2.056436676311724,95.88974475013117,0.30785,0.06594,0.00084,0.016102972482177968,-0.00010000000001193795,8.229355985135577,-0.0012549166006126636,0.0009455941444945415,0.04352191210524875,-9.370010984912392e-284,-3.3200875830963896e-283,4.799281073222292e-283,95.95108266080186,0.0,3996,4884,5034,5082,5076
0.00556,-3.723688218183251e-280,1.9215942315308044e-279,3.405571586010545e-279,,,,3.3190612359495997e-283,2.57821813953585e-281,-3.346411172316446e-280,-2.7426714604004716,2.0415492463355904,95.91704428427639,0.30767,0.06615,0.00084,0.016139154110222924,-9.999999979668471e-05,8.24768444572055,-0.001505271208983997,0.0011325299193349827,0.05227146649723681,-1.273371274467667e-283,-4.969388222749402e-283,7.660333577878517e-283,95.97796389951574,0.0,3996,4884,5034,5082,5076
0.00648,-3.3025639100197873e-280,1.9510811296793933e-279,3.634520240511108e-279,,,,3.1192333302917734e-283,2.4218910897629692e-281,-3.143537122404353e-280,-2.7418080690027806,2.0242960320821295,95.94441708961135,0.30777,0.06629,0.00084,0.016172925694273026,-9.999999954481395e-05,8.264849866217919,-0.0017527638322278481,0.0013160052533688607,0.06092940680319486,-1.5904379280049572e-283,-6.716971706249115e-283,1.0837245415514678e-282,96.00492933479019,0.0,3996,4884,5034,5082,5076
0.00741,-2.296273899024663e-280,1.7186803793948866e-279,3.428031833648246e-279,,,,2.42633497894173e-283,1.8823721167318113e-281,-2.443302297224401e-280,-2.742832981759317,2.0049171710763805,95.97192006487039,0.30823,0.06627,0.00084,0.016203622121959894,-9.999999928025105e-05,8.280500911966282,-0.0020029539607199377,0.001499803857450741,0.06968395839700228,-1.8458373129212336e-283,-8.390988465035985e-283,1.405893448242358e-282,96.0320377091238,0.0,3996,4884,5034,5082,5076
0.00833,-6.682224143586972e-281,1.177765674936565e-279,2.683612172081032e-279,,,,1.1880166738148695e-283,9.191204909373403e-282,-1.193083120851117e-280,-2.7454777539782773,1.9837978980658346,95.99954807288299,0.30807,0.06633,0.00084,0.01623065720272327,-9.999999903588901e-05,8.294323600130781,-0.0022506194709808326,0.0016797986136608527,0.07834686286818654,-1.979613173558971e-283,-9.698038711513597e-283,1.6816874956448976e-282,96.05928550845947,0.0,3996,4884,5034,5082,5076
