TIME,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-7.061165407741546e-162,4.143458454912503e-162,5.4047061989457736e-161,,,,-5.472660016480696e-165,-4.261624507504693e-163,5.53142308093851e-162,-2.9496038140086074,4.490250195578404,103.2953961172868,0.37271,0.05926,0.00096,0.007839835469964094,-4.999981029852184e-05,4.005813248815047,0.0,0.0,0.0,0.0,-0.0,0.0,103.43501036160674,5.462743359229984e-161,1944,2808,2940,2988,2982
0.00093,-1.0464076747395141e-161,9.55697707746107e-162,5.512346288112783e-161,,,,-2.877280538487593e-165,-2.2571682209344103e-163,2.929698306450796e-162,-2.9659856094950716,4.487663718977473,103.2390903434287,0.37278,0.05936,0.00096,0.007811318792727253,-4.999974440519248e-05,3.9914819483223534,-0.00026984848493725566,0.00040954101008333816,0.00942138040163523,-7.994402087697928e-166,-6.249659174625193e-166,4.979977247759066e-165,103.37913702110785,5.688699306748569e-161,1944,2808,2940,2988,2982
0.00185,-1.3439726831755128e-161,1.527470079671964e-161,4.887409447164971e-161,,,,8.991138820812635e-166,6.64262805432324e-164,-8.622270469915074e-163,-2.9816790169539695,4.48516367802768,103.18536178344435,0.37251,0.05922,0.00096,0.007785689538808969,-4.999969413649018e-05,3.9786109573245625,-0.0005382427988703952,0.0008144488192005927,0.018736490228312502,-1.8781232490825282e-165,-1.745520213212798e-165,9.672971020860507e-165,103.32582440686907,5.29278018806739e-161,1944,2808,2940,2988,2982
0.00278,-1.5446470294517837e-161,2.059475455778843e-161,3.3959769607430768e-161,,,,5.688152375082502e-165,4.373421618387934e-163,-5.676593389358494e-162,-2.9962356001736814,4.482799863255555,103.13601598743142,0.37259,0.05921,0.00096,0.007765131340661239,-4.999967117461238e-05,3.968301044477336,-0.0008109343410025986,0.0012235359280815393,0.028148149357397657,-3.195810460293159e-165,-3.3817592233917157e-165,1.345156198162388e-164,103.27686437990583,4.258193185187087e-161,1944,2808,2940,2988,2982
0.0037,-1.5913985976933066e-161,2.4659051921445894e-161,9.84046094347148e-162,,,,1.1130218382032586e-164,8.592813044909631e-163,-1.1153219950084074e-161,-3.009293267331052,4.480609390577764,103.09241973613679,0.3729,0.05925,0.00096,0.00775131033253474,-4.99996869306843e-05,3.9613931169213785,-0.0010819398366776172,0.001628018734070022,0.0374544137478594,-4.610982409998653e-165,-5.423882494573645e-165,1.5428091185463895e-164,103.23361232433719,3.0959446909336386e-161,1944,2808,2940,2988,2982
0.00463,-1.4313788531472433e-161,2.6525329637431827e-161,-2.290905362700989e-161,,,,1.6666755056289262e-164,1.2890552897069777e-162,-1.67315344294108e-161,-3.020602979068885,4.478614334712209,103.05539262159112,0.37275,0.05955,0.00096,0.00774522979568435,-4.999975087946159e-05,3.9583953266120218,-0.0013570025988015198,0.002036707163134712,0.04685815543027569,-5.989867685861332e-165,-7.758734835954189e-165,1.4831947727315265e-164,103.1968796868711,3.778689874124632e-161,1944,2808,2940,2988,2982
0.00556,-1.024517167199044e-161,2.5272560463966287e-161,-6.2343186910895454e-161,,,,2.1557861820080927e-164,1.6693803551802514e-162,-2.166801215469764e-161,-3.030044083305219,4.476821885463748,103.02516653539912,0.37311,0.05917,0.00097,0.007747163976528464,-4.999986866117269e-05,3.959449593117523,-0.0016330119405223082,0.002445222819472369,0.056258829257060536,-7.110161493982596e-165,-1.0121573289764617e-164,1.0943038896817903e-164,103.16689411331362,6.803965829964521e-161,1944,2808,2940,2988,2982
0.00648,-3.5293038589723113e-162,2.0135168440040263e-161,-1.0500267122183499e-160,,,,2.4930357557255264e-164,1.9325817590105138e-162,-2.5084257710038392e-161,-3.0376293467778717,4.475227836128939,103.00140808442193,0.37274,0.05936,0.00096,0.007756677815422943,-5.000004014378501e-05,3.964340992067407,-0.0019068217717282377,0.0028491930152089603,0.06555598446335457,-7.731748476792822e-165,-1.2170642464286817e-164,3.391389702720311e-165,103.14332224437648,1.0699299516389697e-160,1944,2808,2940,2988,2982
0.00741,5.699126622180107e-162,1.0656095449237803e-161,-1.4593872234593773e-160,,,,2.5858816610567512e-164,2.006855919345156e-162,-2.604828561034627e-161,-3.043501685959444,4.473822869072054,102.98329555328,0.37298,0.05946,0.00096,0.007772724906858016,-5.0000257702686565e-05,3.9725463091145223,-0.0021842216854830996,0.0032574173867027613,0.07495228569684381,-7.632768756714954e-165,-1.357523215349207e-164,-8.055678376963997e-165,103.12534681924949,1.4644927342246705e-160,1944,2808,2940,2988,2982
0.00834,1.6916173697288054e-161,-3.1568454638275313e-162,-1.789511949740591e-160,,,,2.3478262662466903e-164,1.8249916600718974e-162,-2.3687719284682442e-161,-3.0479240270013626,4.472599526510229,102.96964000974978,0.37265,0.05915,0.00096,0.007793803776605926,-5.0000505022005005e-05,3.9833119110193786,-0.002462091206518376,0.0036655218639108406,0.08434713778195477,-6.601137909691933e-165,-1.3917321690451537e-164,-2.287601929039164e-164,103.11178764397587,1.797825757712197e-160,1944,2808,2940,2988,2982
0.00926,2.9164104590300422e-161,-2.0692038619426695e-161,-1.9707213130184042e-160,,,,1.7122416087727455e-164,1.3350809022952787e-162,-1.7328812297912503e-161,-3.051262243599499,4.471557270913229,102.9590340943512,0.37287,0.05939,0.00096,0.007818147163468236,-5.000075674102234e-05,3.9957483105395286,-0.0027373230861655103,0.004069135883551371,0.09363987512957642,-4.521719271686218e-165,-1.2841116947310608e-164,-3.984444791191786e-164,103.10124988256953,2.002951083833782e-160,1944,2808,2940,2988,2982
0.01019,4.105365956989866e-161,-4.063708415773719e-161,-1.9330150706629027e-160,,,,6.476005479970729e-165,5.123315900375332e-163,-6.649776066529462e-162,-3.0539597002650893,4.470704280566433,102.95000416997293,0.37284,0.05916,0.00096,0.007843920068924965,-5.000097924928589e-05,4.00892928924258,-0.0030158219429678094,0.004477050557614443,0.10303272477356096,-1.3186306328724958e-165,-1.004349701814611e-164,-5.765192698653771e-164,103.0922752936056,2.017452054062299e-160,1944,2808,2940,2988,2982
0.01111,5.082687914934681e-161,-6.094986042344691e-161,-1.6156902900148348e-160,,,,-8.275758248065806e-165,-6.293245498119707e-163,8.168555572055246e-162,-3.0565019046890347,4.470056829644727,102.94113956349784,0.37283,0.0591,0.00096,0.00786940565492293,-5.000113286604405e-05,4.02198511136858,-0.0032915626333529695,0.004880511343473832,0.11232376852567756,2.827570557372179e-165,-5.459284556975593e-165,-7.366581479713208e-164,103.0834701908369,1.800160151506731e-160,1944,2808,2940,2988,2982
