TIME,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-1.8273239330422934e-242,9.871748340562844e-242,1.6333290857256384e-241,,,,7.070715199071949e-246,5.467249806728354e-244,-7.096256188572045e-243,-1.1040553658941863,3.3753048790186027,102.14821154295826,0.33429,0.03152,0.00089,0.00385611404139546,-2.0002700955424688e-05,1.9714163955415702,0.0,0.0,0.0,0.0,-0.0,0.0,102.20992487377261,0.0,3342,4218,4374,4422,4416
0.00093,-8.963697246075616e-243,9.034071372948344e-242,1.5630950712325276e-241,,,,7.834504449229911e-246,6.051667433110248e-244,-7.854856634769001e-243,-1.1076376788847069,3.3592431957336424,102.215203875638,0.33453,0.03175,0.00089,0.0037935252906474734,-2.0002185081495807e-05,1.9394035884405816,-0.00010088969577715639,0.00030720651225193583,0.009322343739442398,-1.2424537173418462e-246,-8.624173249613831e-246,1.458096825558822e-245,102.27638671469583,0.0,3342,4218,4374,4422,4416
0.00185,4.393782150305548e-243,6.690353842821969e-242,1.2547824827250226e-241,,,,7.741077504781002e-246,5.972263608863255e-244,-7.751853603103237e-243,-1.1111704833247744,3.343471275891704,102.28262335726326,0.33447,0.03166,0.00089,0.0037334900561680692,-2.0001210523087685e-05,1.9086784959779917,-0.00020101563290502144,0.0006096732054985013,0.018550512691154302,-1.4486757059535662e-246,-1.5719977372482343e-245,2.7296922505577064e-245,102.34328771765885,0.0,3342,4218,4374,4422,4416
0.00278,2.1164671437564205e-242,2.7122459879418296e-242,6.7947109287344045e-242,,,,6.545212868167323e-246,5.040119791611922e-244,-6.542033137516035e-243,-1.1147186950890562,3.3280521281614255,102.3514787070381,0.33436,0.03188,0.00089,0.0036775795614669084,-1.999977435668064e-05,1.8800402939335659,-0.00030255290661213594,0.0009140047528594908,0.027885204207970506,-2.8278850786250577e-247,-2.000911432428271e-245,3.612031032870579e-245,102.41163860740738,0.0,3342,4218,4374,4422,4416
0.0037,4.00496189676449e-242,-2.8404410700291464e-242,-1.634160857268205e-242,,,,4.080825223522155e-246,3.1277588839583763e-244,-4.0599275508075594e-243,-1.1183743110983366,3.3129797505879086,102.42245066510594,0.33439,0.03204,0.00089,0.00362701662229914,-1.9997936836507322e-05,1.8541132834025986,-0.00040332346160934827,0.0012136879574199335,0.03712583254481788,2.479567560962961e-246,-1.9951265011539987e-245,3.844906015395563e-245,102.48212037313431,0.0,3342,4218,4374,4422,4416
0.00463,5.906453130605167e-242,-9.671363178606323e-242,-1.2374959523811262e-241,,,,3.078498067377431e-247,2.053420736406193e-245,-2.6679783462871125e-244,-1.1222552933582226,3.2981690756981332,102.49583520766092,0.3342,0.03195,0.00089,0.003582585281374018,-1.9995832062251884e-05,1.8313010705604302,-0.0005055331419610409,0.0015152654278542104,0.04647348753233295,7.000808196923037e-246,-1.4243817826461192e-245,3.205858975532052e-245,102.55502723470627,0.0,3342,4218,4374,4422,4416
0.00556,7.560968435937172e-242,-1.721752746701375e-241,-2.4633424193089192e-241,,,,-4.644240991520325e-246,-3.6257822388089396e-244,4.70582044177524e-243,-1.126497659669712,3.283461386385307,102.57156698818952,0.33401,0.03214,0.00089,0.0035445859604348985,-1.9993671612926707e-05,1.811763551908828,-0.0006081133810428397,0.0018154963738278398,0.055827944684599964,1.3144174555824826e-245,-1.9780470251019055e-246,1.5176660397100618e-245,102.6302902171955,0.0,3342,4218,4374,4422,4416
0.00648,8.664508680682116e-242,-2.464711125073672e-241,-3.7165448466251963e-241,,,,-1.0443342322516841e-245,-8.107630839717974e-244,1.0523086047606535e-242,-1.1312415703365926,3.268644214873407,102.64930335705888,0.33427,0.03206,0.00089,0.0035128391426239467,-1.999173852490042e-05,1.795418218529048,-0.0007099961215361042,0.0021111666911902403,0.06508874167979964,2.0466083359470447e-245,1.691378984267017e-245,-1.2710698879153668e-245,102.70756166019804,0.0,3342,4218,4374,4422,4416
0.00741,8.897976150156627e-242,-3.089393191088341e-241,-4.831424598739071e-241,,,,-1.6539774624003718e-245,-1.2814211079056317e-243,1.6632086823235943e-242,-1.136613678986977,3.253482316995962,102.72853582424416,0.33402,0.03229,0.00089,0.003486732655061085,-1.9990369542717658e-05,1.7819633036154803,-0.0008134477405168728,0.0024086832761312594,0.07445735988081355,2.8477474252330005e-245,4.224966979649063e-245,-5.170354369959959e-245,102.78632744891357,0.0,3342,4218,4374,4422,4416
0.00833,7.96691099394422e-242,-3.473482305944623e-241,-5.61159812695248e-241,,,,-2.2177035646257712e-245,-1.7160036458749762e-243,2.2272890866146354e-242,-1.1427091076894105,3.237754932950177,102.80869821489662,0.33415,0.03227,0.00089,0.0034653018532414476,-1.9989924575470663e-05,1.7709174064227422,-0.0009163044605884315,0.002701606848272329,0.08373243310406382,3.608792322497696e-245,7.1865301764401605e-245,-9.882872805155533e-245,102.86601610713,0.0,3342,4218,4374,4422,4416
0.00926,5.649776781447405e-242,-3.491210186807723e-241,-5.8479827684397196e-241,,,,-2.6434493533083884e-245,-2.04333414333725e-243,2.652165622372845e-242,-1.149576193536614,3.2212935474386155,102.88925389018571,0.33409,0.03226,0.00089,0.003447330071172587,-1.9990743746317534e-05,1.7616692867499042,-0.0010208704930318082,0.0029962460332779843,0.09311565373626529,4.229937960403847e-245,1.036357912739653e-244,-1.5110332524302108e-244,102.94608697576908,0.0,3342,4218,4374,4422,4416
0.01019,1.8506690784324203e-242,-3.029771280511737e-241,-5.343988127907575e-241,,,,-2.830571646896799e-245,-2.1856825130181694e-243,2.8369472162827825e-242,-1.1572059073482839,3.2040135562733725,102.96975794542821,0.33404,0.03241,0.00089,0.0034314582268905533,-1.9993094262181234e-05,1.7535323581271132,-0.0011260978187368242,0.003289346054774462,0.10250622134966458,4.5720820489710554e-245,1.3338222638436312e-244,-2.0215717928234374e-244,103.02609319837796,0.0,3342,4218,4374,4422,4416
0.01111,-3.349535612222252e-242,-2.0088820720650987e-241,-3.946561254236292e-241,,,,-2.681230186093933e-245,-2.0675785549270063e-243,2.6836752598705833e-242,-1.1655268376652668,3.1859334142227373,103.04989653799974,0.33407,0.03256,0.00089,0.003416295943035176,-1.999711141530845e-05,1.7458002121032299,-0.0012309134565883057,0.00357769880176507,0.11180306427788377,4.504444197767256e-245,1.5611965350320136e-244,-2.440817124242062e-244,103.10572147568548,0.0,3342,4218,4374,4422,4416
0.01204,-9.651158689861297e-242,-4.017181398575503e-242,-1.5805403165818197e-241,,,,-2.11481001646282e-245,-1.6269662887160919e-243,2.1118014337481177e-242,-1.1744066110218652,3.1671768994271874,103.12950373246798,0.33396,0.03287,0.00089,0.00340052955185775,-2.0002740142794542e-05,1.7378010172314087,-0.0013376530307503422,0.003867505458387682,0.12120824689032156,3.911398026136261e-245,1.671159679599183e-244,-2.6929441530472864e-244,103.1848088649943,0.0,3342,4218,4374,4422,4416
