TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,1.9447409145670393,3.132589621492176,91.6446407220064,0.15097,0.03634,0.00053,0.019187281327078573,-0.00012001747623473202,-9.805609131176839,-9.819374204310656e-78,-8.731156832211893e-77,-3.118940716711413e-76,,,,2.4937496472928017e-80,1.9470107677080869e-78,-2.5271642863612243e-77,0.0,0.0,0.0,0.0,-0.0,0.0,91.71878383421307,3.240333964520252e-76,516,1324,1512,1560,1560
0.00083,1.9284068933279612,3.146165551660716,91.75365601943837,0.15101,0.03648,0.00053,0.019097312776981377,-0.00011774203908664252,-9.75993837559015,1.1071305367871251e-76,-7.203663000730718e-77,-2.2430604648078043e-76,,,,7.274850738019953e-80,5.670878353655929e-78,-7.360645367063036e-77,0.00015768165698111733,0.00025561754123181395,0.00746641975778933,4.1075330319221116e-81,6.487304176288432e-81,-2.1829511110141965e-80,91.82783076909804,2.60307239249148e-76,516,1324,1512,1560,1560
0.00167,1.9099355116280397,3.160657075069196,91.86471089942629,0.15089,0.03667,0.00053,0.019007311827478845,-0.00011556846687574175,-9.71423270243124,2.521843231757533e-76,-4.216382915220833e-77,-7.920820969899955e-77,,,,1.2486388409354283e-79,9.729349114175825e-78,-1.2628433010567165e-76,0.0003158290407501145,0.0005154712470983398,0.015031863711580393,1.905963075307981e-80,1.119259149457879e-80,-3.433490549326126e-80,91.93890751711125,2.6767267665585535e-76,516,1324,1512,1560,1560
0.0025,1.887192370049712,3.177158790604966,91.98172117279972,0.15014,0.03621,0.00053,0.018917131821641384,-0.00011359643412527491,-9.6684016268902,4.012678321742975e-76,2.557888298508438e-78,1.205844515736962e-76,,,,1.7534755537581324e-79,1.3659972963957804e-77,-1.7730279394196033e-76,0.00047041581250503825,0.0007734932377137336,0.022516527730888823,4.56626481756134e-80,1.2805008755644194e-80,-3.265041662217955e-80,92.05592247613929,4.1900241752493134e-76,516,1324,1512,1560,1560
0.00333,1.858493778324428,3.1965911601204473,92.10834823516907,0.15082,0.03641,0.00053,0.01882684595201719,-0.0001119052902029299,-9.622468959843717,5.395666862557607e-76,6.039447578162321e-77,3.638186095797353e-76,,,,2.1670199545946916e-79,1.6878755721100193e-77,-2.190817562977124e-76,0.000622908314134572,0.0010329781588326913,0.030011110591591346,8.396543267267873e-80,1.0242123585395915e-80,-1.2929641398031626e-80,92.1825363546708,6.535623017727471e-76,516,1324,1512,1560,1560
0.00417,1.8227620719496216,3.219626622327775,92.24786386125793,0.15074,0.03622,0.00053,0.018736835472573047,-0.00011054773013013193,-9.576618852728307,6.446396647954717e-76,1.2726953753952141e-76,6.298227544286324e-76,,,,2.404384238216956e-79,1.8724596990621733e-77,-2.430403093236776e-76,0.0007745834176775635,0.001297339163905123,0.03760695524238833,1.3275710274869161e-79,2.509990908538114e-81,2.8010370081841138e-80,92.32202794633206,9.101837916647446e-76,516,1324,1512,1560,1560
0.005,1.779607799405602,3.246635161849563,92.40301269904997,0.15003,0.03626,0.00053,0.01864784221201861,-0.00010954740298696399,-9.531223553697139,6.918974675975582e-76,1.9662454804646572e-76,8.885392765211854e-76,,,,2.3795631016000307e-79,1.852781312532613e-77,-2.4048613583728963e-76,0.0009212412986952417,0.0015605903805316586,0.04512436940347331,1.8716953421411046e-79,-1.0676223156795803e-80,8.982516590485464e-80,92.47715609627413,1.1431908696640219e-75,516,1324,1512,1560,1560
0.00583,1.7293346909958234,3.2776567308714544,92.57587341105494,0.15019,0.03668,0.00053,0.018560962917432287,-0.00010890011683214086,-9.48684118654833,6.573682051195364e-76,2.5958143778647104e-76,1.1018688045141242e-75,,,,2.017032882807467e-79,1.570048997057588e-77,-2.037882638329576e-76,0.0010640956108932194,0.0018262040899221703,0.052655137325344846,2.4210016364893245e-79,-2.9249053149033405e-80,1.7085766449592365e-79,92.65001872605627,1.3090570431829004e-75,516,1324,1512,1560,1560
0.00667,1.67287239568633,3.312406561229684,92.76772680014825,0.15007,0.03642,0.00053,0.01847757023006122,-0.00010857777537976594,-9.444175636637414,5.2121015035581204e-76,3.054760524196751e-76,1.226535474762613e-75,,,,1.2653896442540694e-79,9.842701308505173e-78,-1.2775575367646895e-76,0.0012042733472786974,0.002097727877683321,0.06029166434124684,2.906599490512277e-79,-5.2530551860507025e-80,2.6679257761068372e-79,92.84191766086087,1.367247201601446e-75,516,1324,1512,1560,1560
0.0075,1.6116492398465345,3.35031590042903,92.97894684014352,0.14981,0.03631,0.00053,0.018399160669244567,-0.00010853396764986612,-9.403998672526532,2.7170932624508693e-76,3.2280015678830804e-76,1.2185335866381719e-75,,,,1.1174763719868211e-80,8.546307547691932e-79,-1.1093010700598774e-77,0.0013379911498436936,0.00236897730318114,0.06785369004515358,3.2294089032286526e-79,-7.810861875167783e-80,3.6633500670390175e-79,93.05324596921486,1.2895154132294822e-75,516,1324,1512,1560,1560
