TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-2.775549764995864,-1.3309237413325623,17.489020631493954,0.24794,0.04967,0.00072,0.001510286672319733,-9.93835265770633e-06,-0.7724720537269281,-1.9181951982342767e-96,-3.2874348115891684e-96,-4.299094560398551e-96,,,,2.2181133630160683e-100,1.732159486645804e-98,-2.2482747678399925e-97,0.0,0.0,0.0,0.0,-0.0,0.0,17.7578398785447,5.74185636342688e-96,852,1676,1856,1908,1904
0.00083,-2.822390690879834,-1.3407559879276674,17.809160605470495,0.24752,0.05049,0.00072,0.001536718408878023,-9.94649492915683e-06,-0.7855957102797008,-1.5839596434020377e-96,-3.6430493281832325e-96,-5.132098686736561e-96,,,,1.8126688221908243e-100,1.4181002795142632e-98,-1.8405586712693244e-97,-0.0002279005528693835,-0.00010876808929777784,0.0014370419054286782,-1.4257797683527683e-100,2.821504050563441e-100,-3.839580238807411e-100,18.081197894569133,6.489928619785101e-96,852,1676,1856,1908,1904
0.00167,-2.8703159955569504,-1.3501297659420253,18.126457696306062,0.24674,0.05181,0.00072,0.0015622394899480433,-9.96444881367207e-06,-0.7982761980829306,-9.292346384515412e-97,-3.6001939480527867e-96,-5.503770514992946e-96,,,,1.0335472034345933e-100,8.126463684931536e-99,-1.0546107985040071e-97,-0.000462451453763952,-0.00021963796412871692,0.002917661250698476,-2.46126607636208e-100,5.805865145238205e-100,-8.221771067304004e-100,18.401902969943244,6.642015007405493e-96,852,1676,1856,1908,1904
0.0025,-2.9209714825036017,-1.3587338698340579,18.442261481304442,0.24797,0.05058,0.00072,0.0015865250155956971,-9.992651873317494e-06,-0.810362602183508,5.1646858510960207e-98,-3.0447999040483716e-96,-5.223579958918908e-96,,,,-1.2367463108039589e-101,-8.794395366344372e-100,1.1441648976381718e-98,-0.0006982234539270141,-0.00032991986603661495,0.004406428661497766,-2.8185452253925894e-100,8.511141817336368e-100,-1.2589036355490629e-99,18.72151811887698,6.046425509415152e-96,852,1676,1856,1908,1904
0.00333,-2.9756388133906695,-1.366318288643663,18.75792292314053,0.24755,0.05214,0.00072,0.001609405870875398,-1.0030243317140474e-05,-0.8217806581047442,1.3207951227923489e-96,-1.8995713086676797e-96,-4.134075419456535e-96,,,,-1.6122797052655656e-100,-1.2475806636052194e-98,1.619667567794497e-97,-0.0009382833039883137,-0.00044086082698648066,0.005920903968879327,-2.2598035081742926e-100,1.0524069503601265e-99,-1.6398678224857948e-99,19.04155782503417,4.737451898105165e-96,852,1676,1856,1908,1904
0.00417,-3.0351307234296176,-1.3727028413196376,19.07475901998621,0.24867,0.051,0.00072,0.0016308983174837548,-1.0074791179763633e-05,-0.8325474509059321,2.7889029809084194e-96,-1.4578791167065372e-97,-2.1426977397590433e-96,,,,-3.3254912349124184e-100,-2.5833535179409608e-98,3.3535134752819306e-97,-0.0011859390304443831,-0.0005537139755832285,0.007479686130300036,-5.665256954875016e-101,1.1366798409565065e-99,-1.898483430191795e-99,19.363438828612512,3.519998232396953e-96,852,1676,1856,1908,1904
0.005,-3.099757839036071,-1.377780842779784,19.394042744871935,0.24913,0.05072,0.00072,0.0016512186054939983,-1.0122155827856375e-05,-0.8427788087572128,4.312153205721264e-96,2.1564543750109794e-96,7.458294130012528e-97,,,,-5.093201421321848e-100,-3.962936340823317e-98,5.144184066145522e-97,-0.0014356995461552052,-0.0006656902920884421,0.009045808753350058,2.3244207939322427e-100,1.0548225932342268e-99,-1.955352035076595e-99,19.688465473502912,4.878649634316238e-96,852,1676,1856,1908,1904
0.00583,-3.1693635244461924,-1.3815193075978147,19.716996885409223,0.24616,0.05095,0.00072,0.0016707709783895031,-1.0166550353428043e-05,-0.852683308477578,5.695759286879947e-96,4.852844675713422e-96,4.400854224961047e-96,,,,-6.68650398998461e-100,-5.2080673906578734e-98,6.760287228338177e-97,-0.0016909248805446135,-0.0007780255401605398,0.01063807784325825,6.398792088357585e-100,7.694635149306603e-100,-1.7458228241496926e-99,20.01782772746815,8.680973056635804e-96,852,1676,1856,1908,1904
0.00667,-3.243413577513638,-1.3839561962533524,20.044773034376842,0.24502,0.05038,0.00071,0.001690100330861355,-1.0200849664368527e-05,-0.8625383208412379,6.705646115995157e-96,7.687895392811306e-96,8.545999822421627e-96,,,,-7.831751883965395e-100,-6.105452874637887e-98,7.924963529866311e-97,-0.001955144122699562,-0.0008919686618702155,0.012276342287493275,1.1508419142450183e-99,2.527599426273047e-100,-1.2123865436894319e-99,20.352591785510484,1.3308025336938636e-95,852,1676,1856,1908,1904
0.0075,-3.321121600351404,-1.3851936333728778,20.378410853698835,0.24645,0.04847,0.00072,0.001709810583522728,-1.0217181661668317e-05,-0.8726486203667229,7.089101236149679e-96,1.0309924812065691e-95,1.2753628237561944e-95,,,,-8.235058107064686e-100,-6.425816230691474e-98,8.340614044080075e-97,-0.002222396196593215,-0.0010047049051590438,0.013922030738352667,1.7124467710718628e-99,-4.799583146435452e-100,-3.452467359254107e-100,20.6936763048137,1.786630737418239e-95,852,1676,1856,1908,1904
