TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,0.8615411110416812,5.106257583280175,94.85792319382232,0.19556,0.02829,0.00062,0.020558645119603505,-0.00012001916557297166,-10.50482447021542,3.809284565188275e-78,-1.1895060329157151e-78,5.814285397406105e-78,,,,2.778320348635727e-81,2.1593699358669483e-79,-2.8027924078395823e-78,0.0,0.0,0.0,0.0,-0.0,0.0,94.99916690286244,7.05205559985274e-78,504,1356,1516,1564,1564
0.00083,0.7920185731530351,5.194361119825237,94.96232170668611,0.1957,0.02807,0.00062,0.020392089882883872,-0.00011989753907090866,-10.420156805364195,4.630208012333453e-78,-1.9253778831704609e-78,7.886743101738587e-78,,,,2.0569301082169894e-81,1.598034185484602e-79,-2.07419477636354e-78,6.73188950830932e-05,0.00041935363833147597,0.007727866900267049,3.4358440206977586e-82,1.2681159654974235e-82,5.577894217429292e-82,95.10757711553545,9.345941524710074e-78,504,1356,1516,1564,1564
0.00167,0.7209139977360784,5.281335126673053,95.06820955367643,0.19597,0.02798,0.00062,0.020227867659619,-0.00011970915886937814,-10.336658216351223,5.055812383551563e-78,-2.6156870828000883e-78,9.488896260478913e-78,,,,8.328039674748159e-82,6.458548342237981e-80,-8.382944600394769e-79,0.00012965474286886645,0.0008509732750796985,0.015557504849256509,7.426678144210303e-82,3.1391255527766096e-82,1.2737005147450148e-81,95.21752299579157,1.1065360817204799e-77,504,1356,1516,1564,1564
0.0025,0.6464331579238863,5.366327565460885,95.17801456781221,0.1963,0.02799,0.00062,0.02006726849226595,-0.00011940354187531226,-10.25497570293767,4.907965588732389e-78,-3.1509101496734644e-78,1.0256747572642175e-77,,,,-8.755955393063457e-82,-6.827449246626494e-80,8.861874815295227e-79,0.00018532149659651712,0.0012844555947705094,0.023302714002578495,1.1483081613396684e-81,5.48679378507508e-82,2.077575293657124e-81,95.33136841794605,1.1799035204642695e-77,504,1356,1516,1564,1564
0.00333,0.5674009694245538,5.448503870013732,95.29394773008447,0.19674,0.0277,0.00062,0.019911575695799495,-0.00011894490266688104,-10.175755639541823,4.034466387537036e-78,-3.410058620092299e-78,9.832449927803405e-78,,,,-2.977038176002629e-81,-2.3167585302157993e-79,3.007086525530234e-78,0.00023473850467206316,0.0017247436047558343,0.031057113295669316,1.512367980741561e-81,8.157862585778269e-82,2.895436657696514e-81,95.45126825907411,1.1161652673658733e-77,504,1356,1516,1564,1564
0.00417,0.48343578326339703,5.527096573881406,95.41789787731707,0.19654,0.02793,0.00062,0.019762029011070808,-0.00011831686976102784,-10.09962524042322,2.3379768898412473e-78,-3.2740165264013083e-78,7.915820424831097e-78,,,,-5.2982697417894215e-81,-4.121407773495922e-79,5.349464548019716e-78,0.0002780350805563121,0.002176960294245202,0.038914822758385474,1.774925388656101e-81,1.0911835227636565e-81,3.626700892765761e-81,95.57906539624491,8.87950072643467e-78,504,1356,1516,1564,1564
0.005,0.39499216634022993,5.601469022099057,95.55131931707568,0.19703,0.02734,0.00062,0.019619749804743215,-0.00011752491424797322,-10.027154347712255,-1.939445635565234e-79,-2.642635161400369e-78,4.323367457259587e-78,,,,-7.583351085511752e-81,-5.897639619262908e-79,7.654956746331297e-78,0.00031379720002660015,0.0026300208925059605,0.046689466044194994,1.8622121607076414e-81,1.3320592879515946e-81,4.1249765902274957e-81,95.71617991359018,5.070763380448147e-78,504,1356,1516,1564,1564
0.00583,0.3032706021346547,5.671184491079758,95.69512224588743,0.1966,0.0277,0.00062,0.019485627554921257,-0.00011659601014368447,-9.958797245224432,-3.4615466435702494e-78,-1.4543444040639592e-78,-9.510979682423097e-79,,,,-9.504272962152598e-81,-7.390391463470522e-79,9.592499721667627e-78,0.0003422245247253654,0.00308894752600774,0.05447539554988557,1.7133916304286999e-81,1.4988534715309956e-81,4.262266739529622e-81,95.86350050068755,3.873242847594153e-78,504,1356,1516,1564,1564
0.00667,0.21001422664367417,5.736067769972371,95.84958964350095,0.19753,0.02691,0.00062,0.01936018309760969,-0.00011557533681080019,-9.894822490271533,-7.232936712784134e-78,2.9368306187968347e-79,-7.682201092836208e-78,,,,-1.068476981368923e-80,-8.30711877136424e-79,1.078237981180487e-77,0.0003633728862406901,0.0035589491336676096,0.062367420769152145,1.2727575271801866e-81,1.546675040151672e-81,3.9065575516150658e-81,96.02130187757628,1.055546478667564e-77,504,1356,1516,1564,1564
0.0075,0.11722954189986928,5.796246101238405,96.0143467599281,0.1975,0.02726,0.00062,0.019243439174807274,-0.0001145202644135086,-9.835246412977428,-1.1136462643597076e-77,2.527446477248884e-78,-1.5374535373998075e-77,,,,-1.073800304265882e-80,-8.347104804261533e-79,1.0834276233794463e-77,0.00037669547092375054,0.004028446929835407,0.07017848941604035,5.249117252828729e-82,1.4318226249194392e-81,2.9678832249455416e-81,96.18921454803201,1.915163501829306e-77,504,1356,1516,1564,1564
0.00834,0.02687758509827761,5.852160416083189,96.18839828292901,0.1979,0.027,0.00062,0.01913483353566665,-0.00011349240251978689,-9.7797882968592,-1.4670195763959417e-77,5.083246702226598e-78,-2.3250082879773735e-77,,,,-9.317061524099251e-81,-7.240732348968567e-79,9.398234584728596e-78,0.0003826329727703282,0.004508384575162092,0.07809762691729616,-5.383742144252704e-82,1.1182468445386901e-81,1.3764717036536345e-81,96.36626208469193,2.795747475550927e-77,504,1356,1516,1564,1564
0.00917,-0.05941644428475011,5.904544094164214,96.37023310326856,0.19817,0.02701,0.00062,0.01903320269835459,-0.00011254898139884983,-9.727861576923342,-1.723234963127397e-77,7.703387712527001e-78,-3.0271066295207414e-77,,,,-6.17513140811245e-81,-4.7962678442044885e-79,6.225391182764702e-78,0.00038130826700455813,0.004987017650831029,0.08593697763897533,-1.837174691283313e-81,5.976837775624495e-82,-8.024545609836085e-82,96.55096581418593,3.567398927387884e-77,504,1356,1516,1564,1564
0.01,-0.14059307288896425,5.954372367136187,96.55798665208928,0.19774,0.02674,0.00062,0.018936850230856478,-0.00011173503284326865,-9.678608106857757,-1.817471886740892e-77,1.004362820177313e-77,-3.520573290458974e-77,,,,-1.229897233214279e-81,-9.499279331240742e-80,1.2329578724858594e-78,0.00037316557954614047,0.005469811928345261,0.09379137485754559,-3.278649560467443e-81,-1.2482386083258118e-82,-3.468113271606153e-81,96.74150661946355,4.087344495774873e-77,504,1356,1516,1564,1564
0.01084,-0.2162975508298307,6.002788872432873,96.74964605605712,0.19866,0.02676,0.00062,0.018843696909191836,-0.00011107761892448097,-9.630974148552472,-1.6878655344681197e-77,1.1694888210132392e-77,-3.674087191510921e-77,,,,5.3754887253601e-81,4.1867310964311227e-79,-5.434268004532778e-78,0.0003584609720676787,0.005962470885737986,0.10175603594038664,-4.7229186847539805e-81,-1.0204942140359131e-81,-6.432457283387392e-81,96.93592868926272,4.208979787994342e-77,504,1356,1516,1564,1564
0.01167,-0.2869123281687048,6.051016538125176,96.94327869025413,0.19845,0.02653,0.00062,0.01875149367189144,-0.00011058284825838277,-9.583818400479098,-1.2849825915263304e-77,1.2220491865871125e-77,-3.363952582921924e-77,,,,1.3224363753498314e-80,1.0289483964573629e-78,-1.3355451354305208e-77,0.00033797454307882985,0.006453199384709919,0.10964156544619608,-5.93320974956821e-81,-1.9941252100001293e-81,-9.297748846155616e-81,97.13236537346859,3.802730789197551e-77,504,1356,1516,1564,1564
0.0125,-0.3534834150129058,6.100259609797772,97.13725838185978,0.19882,0.02652,0.00062,0.01865806413716369,-0.00011023586429897445,-9.536035202734004,-5.824258173123413e-78,1.120845709573626e-77,-2.4935620969278098e-77,,,,2.1601999365678916e-80,1.6802377696168825e-78,-2.1808981828005915e-77,0.00031190307178029166,0.006947896063606084,0.11754287523120745,-6.693459723932567e-81,-2.9479528656506094e-81,-1.1682430935042643e-80,97.32926118992071,2.7952400377385427e-77,504,1356,1516,1564,1564
0.01334,-0.4175563881664868,6.151603888336831,97.33045834406829,0.19894,0.02668,0.00062,0.018561536228965992,-0.00011000354886492204,-9.486672375078847,4.1256427932065227e-78,8.336107631769458e-78,-1.0149626321158752e-77,,,,2.950501532622937e-80,2.2945091490631505e-78,-2.9782026824221827e-77,0.00028013468980969436,0.007452697343456226,0.12555533409574912,-6.763446074815902e-81,-3.7532280215532986e-81,-1.3128013293903219e-80,97.52555924065605,1.3766863599409289e-77,504,1356,1516,1564,1564
0.01417,-0.48094970530624903,6.205923340012835,97.52237954205275,0.19916,0.02663,0.00063,0.01846052623665291,-0.00010983938925377972,-9.435025044442288,1.6499828282243833e-77,3.441751916270506e-78,1.0498354624966037e-77,,,,3.569368787533722e-80,2.7753650849156356e-78,-3.6023377287495434e-77,0.00024355515898527905,0.007955790813213183,0.13348808540534995,-5.923752209127704e-81,-4.232722350543328e-81,-1.3113816041562768e-80,97.72082331143828,1.9857125658771236e-77,504,1356,1516,1564,1564
0.015,-0.545499646402636,6.263802298325797,97.71319055518093,0.19952,0.02656,0.00063,0.01835425145623731,-0.00010968978412507492,-9.380693322722042,3.0311199088777515e-77,-3.4043901168355526e-78,3.590840484927074e-77,,,,3.8792812299599995e-80,3.0158891753728905e-78,-3.9145291892049165e-77,0.00020176686620318284,0.008463452048538406,0.14143641831736348,-4.0180050683123705e-81,-4.234243405441023e-81,-1.122452725322738e-80,97.91527152375076,4.7114458514199705e-77,504,1356,1516,1564,1564
0.01584,-0.6128134319027756,6.325482463061698,97.90367151672717,0.19937,0.02644,0.00063,0.018242562748718546,-0.00010950098066054912,-9.323599406901664,4.407589802740912e-77,-1.1840082058683374e-77,6.398844573538687e-77,,,,3.744174646088213e-80,2.910315576255603e-78,-3.777496373902871e-77,0.00015404205075084324,0.008982155759277093,0.14949622426845025,-9.531078929312463e-82,-3.6061406628652925e-81,-7.108577215438314e-81,98.10971493765557,7.85963963404778e-77,504,1356,1516,1564,1564
