TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,1.1315807634976902,-0.1398189039348417,4.698925018476079,0.26249,0.02087,0.00075,0.003942068765258401,-1.999999810082015e-05,-2.015778984814422,-4.7430792720649155e-111,-2.153273691685532e-110,2.0268929027346106e-111,,,,1.7272087791444179e-112,1.34281043498211e-110,-1.7429151169290546e-109,0.0,0.0,0.0,0.0,-0.0,0.0,4.835278759231568,2.2141902694907492e-110,1024,1936,2068,2116,2116
0.00083,1.1295325815696344,-0.1316895127868093,4.694808750045027,0.27436,0.03265,0.00077,0.003940041546393465,-2.020557657808099e-05,-2.014611950792559,-6.073906029883136e-111,-2.912497050121704e-110,4.441060515188469e-111,,,,1.934381326354442e-112,1.5038769245920825e-110,-1.9519730810849042e-109,9.205331594770839e-05,-1.1053514907363496e-05,0.0003824329923171471,-4.403756971202581e-115,2.062351255550853e-114,2.633200855737755e-115,4.83057089587812,3.008121107362833e-110,1024,1936,2068,2116,2116
0.00167,1.1274887735264132,-0.12373116195987208,4.6919793472102524,0.26461,0.02464,0.00075,0.003937815038125949,-2.0389398716600447e-05,-2.0133356738598778,-6.96263800598161e-111,-3.496199751919931e-110,6.966032106072112e-111,,,,1.9355014103607018e-112,1.5047490724396564e-110,-1.9531050914012528e-109,0.00018504710982037575,-2.1577357548276265e-05,0.0007691874355002592,-9.775073844859573e-115,4.7028625119280466e-114,7.333151157549541e-115,4.827132744136583,3.6322791768222685e-110,1024,1936,2068,2116,2116
0.0025,1.125251879455371,-0.11619712496144195,4.691424328713993,0.2563,0.02945,0.00074,0.003935509411300467,-2.053334691791241e-05,-2.0120097118744718,-7.152782275675917e-111,-3.770510655542212e-110,9.284768246476337e-111,,,,1.6683521072947064e-112,1.2970564903956515e-110,-1.683528287349098e-109,0.00027675956091424367,-3.134519800127334e-05,0.0011511998742526491,-1.5521673172826576e-114,7.661249319461997e-114,1.3949095743077304e-114,4.8258839393541875,3.948473472153175e-110,1024,1936,2068,2116,2116
0.00333,1.1226702784335452,-0.10930883786319398,4.6939115412599195,0.26096,0.0217,0.00075,0.0039332171098350995,-2.0625621048844696e-05,-2.010681754401214,-6.40754137038296e-111,-3.604174672548414e-110,1.1013360701458212e-110,,,,1.0892073446559168e-112,8.468043695980016e-111,-1.0991187448517003e-109,0.0003682758438451383,-4.0525884006808506e-05,0.001533290975523092,-2.1042284333991837e-114,1.0663594336807612e-113,2.221276850971568e-114,4.8275400084604305,3.822771517338618e-110,1024,1936,2068,2116,2116
0.00417,1.1196499440977774,-0.10324194122309305,4.6999398486574835,0.25953,0.03281,0.00074,0.003930986377788816,-2.066190003763449e-05,-2.009379336938321,-4.548607894675518e-111,-2.8875561396765346e-110,1.1734170400455738e-110,,,,1.844694652045927e-113,1.4342106076631602e-111,-1.861548795655583e-110,0.00046066392165387387,-4.9283401206721704e-05,0.0019203364404904689,-2.555643695418123e-114,1.3338317266060535e-113,3.1585206274326266e-114,4.832567586360712,3.149886719780254e-110,1024,1936,2068,2116,2116
0.005,1.1161518145340343,-0.0981192030354786,4.709726175561254,0.261,0.02314,0.00075,0.003928814118984014,-2.0644990897128833e-05,-2.0081057771821533,-1.498526607670988e-111,-1.554365546270252e-110,1.1043627447721394e-110,,,,-1.0183692490604002e-112,-7.917199213430125e-111,1.027621326647521e-109,0.0005516867649504129,-5.748111543120454e-05,0.00230341805883545,-2.8018316117104027e-114,1.5146690213234762e-113,4.08583894452869e-114,4.841171645362182,1.912622582584356e-110,1024,1936,2068,2116,2116
0.00583,1.11217799385248,-0.0940096001522338,4.723227995367611,0.26218,0.02773,0.00075,0.0039266487278290475,-2.0583376881814927e-05,-2.006840840825135,2.678180500209518e-111,3.9608533966926e-111,8.612475638266515e-111,,,,-2.4421659392588395e-112,-1.898644443274005e-110,2.4643658074664143e-109,0.0006424054139445405,-6.530296720218109e-05,0.002687447772565221,-2.7538061322643202e-114,1.5618243459545125e-113,4.886068385313887e-114,4.8533143717623375,9.85067241570483e-111,1024,1936,2068,2116,2116
0.00667,1.1077517755023227,-0.09093197176728142,4.74019214032613,0.26008,0.03003,0.00074,0.003924400909290636,-2.0489201241178662e-05,-2.0055453547209807,7.741206004501446e-111,2.8790293388589964e-110,4.253849005064332e-111,,,,-3.9558785833881127e-112,-3.075474675657804e-110,3.991845147916579e-109,0.000733870960301497,-7.292292984840895e-05,0.003077359608996074,-2.3245065694972194e-114,1.4268830709697915e-113,5.416186693268404e-114,4.8687579675752675,3.01148218517577e-110,1024,1936,2068,2116,2116
0.0075,1.1028969987731456,-0.08886148413779626,4.760216440601809,0.27071,0.02946,0.00077,0.00392195982106827,-2.0376151672588825e-05,-2.0041685911435168,1.3254861371420117e-110,5.710269217620029e-110,-2.0079082405617973e-111,,,,-5.376517833620061e-112,-4.179946502180962e-110,5.425406121606691e-109,0.0008238697878754128,-8.024259112848852e-05,0.0034641354929385217,-1.4697251725223886e-114,1.0771998427876957e-113,5.5076223107024494e-114,4.887119674679733,5.865526829917298e-110,1024,1936,2068,2116,2116
0.00834,1.097621563141842,-0.08773739747173376,4.782811034179141,0.25647,0.03213,0.00074,0.003919213978513711,-2.025757599657339e-05,-2.002658265931131,1.858969398450658e-110,8.601792778620827e-110,-9.877005226149147e-111,,,,-6.4788959250795905e-112,-5.0369887252244543e-110,6.53781320156669e-109,0.0009145355536634342,-8.751881824856438e-05,0.003857327310954447,-1.5766580274749601e-115,4.875142644185796e-114,5.017940106047025e-114,4.907927499001468,8.855628636809654e-110,1024,1936,2068,2116,2116
0.00917,1.0919080431635844,-0.0874710135594623,4.807449222029951,0.26397,0.02879,0.00075,0.003916076494612336,-2.014502767167936e-05,-2.0009730278764195,2.2951481573148896e-110,1.1170474575342128e-109,-1.8745496219484206e-110,,,,-7.014168133646611e-112,-5.453138002765441e-110,7.077958581327539e-109,0.0010036745882305374,-9.465181547426091e-05,0.004247761191375103,1.5335377659679932e-114,-3.174443979622825e-114,3.852675138443124e-114,4.930667538511883,1.1556865647204602e-109,1024,1936,2068,2116,2116
0.01,1.0857122444918441,-0.08795291755915252,4.833602040980246,0.26042,0.03074,0.00074,0.0039125094737122515,-2.0047327280480003e-05,-1.9990948585881658,2.5441826099424366e-110,1.2962598230336967e-109,-2.768363192795566e-110,,,,-6.737241870562263e-112,-5.2378478992809817e-110,6.798520484726454e-109,0.0010923287765714214,-0.0001017935868459964,0.004640262849869143,3.503701911279962e-114,-1.2999379914906882e-113,1.962475687868624e-114,4.954817401692527,1.349687566813497e-109,1024,1936,2068,2116,2116
