REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
2.3273497440597124,7.057951937964912,46.98885341268587,0.11196,0.06372,0.00045,0.4572553035449696,-1.5569943422116128e-159,2.7583214450217e-158,-4.760444435475899e-158,,,,-2.9387513152494816e-160,0.0,47.57292914493156,5.504035856388786e-158,3366,4116,4248,4290,4302,4144,4212
2.326767795830148,7.057137311796371,47.006384640480405,0.11366,0.06342,0.00046,0.45828307981554295,-2.960304435024295e-159,3.027063382045474e-158,-4.393576471678465e-158,,,,-9.698223690165401e-161,0.001,47.59009594844344,5.3436187093989435e-158,3366,4116,4248,4290,4302,4144,4212
2.3260678393760306,7.056319047191179,47.02294381227093,0.11374,0.06322,0.00046,0.45934492174922875,-4.460243860441546e-159,3.168845473560222e-158,-3.695900612252148e-158,,,,1.4376170319942363e-160,0.002,47.606296588383366,4.888783153187336e-158,3366,4116,4248,4290,4302,4144,4212
2.325108228766718,7.055408211159999,47.03770112331226,0.11329,0.06311,0.00046,0.46041455417434063,-5.986829957321951e-159,3.1507061114636925e-158,-2.64462807333468e-158,,,,4.22611009436731e-160,0.003,47.62069130396612,4.156853134869513e-158,3366,4116,4248,4290,4302,4144,4212
2.3237553716963477,7.054320699732661,47.049892128767986,0.1133,0.06346,0.00046,0.46146962640867395,-7.454956495329072e-159,2.942758546514716e-158,-1.2334660234784364e-158,,,,7.304545785712218e-160,0.004,47.63250601103062,3.2767407694259287e-158,3366,4116,4248,4290,4302,4144,4212
2.321889492531954,7.052981395420877,47.05885676959871,0.11254,0.06409,0.00046,0.4624922803989942,-8.76649809839201e-159,2.520553311619884e-158,5.238168678966225e-159,,,,1.0547030948230266e-159,0.005,47.64107175370103,2.7195749696446704e-158,3366,4116,4248,4290,4302,4144,4212
2.3194097740538395,7.051327636253361,47.06406967489024,0.11423,0.06316,0.00046,0.4634694505361668,-9.813591867761443e-159,1.867576489799966e-158,2.5903208319704506e-158,,,,1.3793600679601019e-159,0.006,47.64585540733517,3.340758868889633e-158,3366,4116,4248,4290,4302,4144,4212
2.316238602515782,7.049311695336799,47.06516049991755,0.11239,0.06392,0.00045,0.4643928590564267,-1.0483130062014215e-158,9.777624062108874e-159,4.903718864013243e-158,,,,1.6853080848837376e-159,0.006,47.64648034771085,5.108956661507595e-158,3366,4116,4248,4290,4302,4144,4212
2.3123247160173332,7.04690205357143,47.06192402738886,0.11336,0.06358,0.00046,0.4652586926648395,-1.066243263782162e-158,-1.421250351803148e-159,7.375019551092306e-158,,,,1.950835012405254e-159,0.007,47.64273677387409,7.453052234835395e-158,3366,4116,4248,4290,4302,4144,4212
2.3076451276969645,7.044083410754607,47.05432060028463,0.11379,0.06378,0.00046,0.4660669895347436,-1.0245992652584534e-158,-1.47040860434991e-158,9.888667021765315e-158,,,,2.1524154899363002e-159,0.008,47.634582230638095,1.0049758236841454e-157,3366,4116,4248,4290,4302,4144,4212
2.3022057386758084,7.040855563473289,47.04246812655074,0.11316,0.06382,0.00046,0.46682080615625726,-9.143103379314126e-159,-2.9688924068344014e-158,1.2304230962236537e-157,,,,2.2657509253339446e-159,0.009,47.6221335700788,1.2690326436571599e-157,3366,4116,4248,4290,4302,4144,4212
2.2960406014010166,7.0372314320480704,47.0266272587788,0.11424,0.06347,0.00046,0.4675252535544597,-7.28608684501122e-159,-4.5819224909905495e-158,1.4459894592867931e-157,,,,2.267056544286153e-159,0.01,47.60565197544935,1.5185961805359844e-157,3366,4116,4248,4290,4302,4144,4212
2.2892098545744317,7.033234616230781,47.00718139339707,0.11298,0.06399,0.00046,0.46818649551669833,-4.638753681226514e-159,-6.23629786667114e-158,1.6177882434520997e-157,,,,2.134567219174251e-159,0.011,47.5855227298909,1.7344465155322772e-157,3366,4116,4248,4290,4302,4144,4212
2.2817963981918497,7.028896871174501,46.98461301061806,0.11342,0.06346,0.00046,0.46881079517160174,-1.2046388482353079e-159,-7.842201828374496e-158,1.7271882454166603e-157,,,,1.850215393646999e-159,0.012,47.56223129528248,1.8969253136551153e-157,3366,4116,4248,4290,4302,4144,4212
2.2739014117771266,7.02425579839487,46.95947775776378,0.11205,0.06369,0.00045,0.4694036798597187,2.9655171221396203e-159,-9.295296036544108e-158,1.7556409822510686e-157,,,,1.4014152058341912e-159,0.013,47.53633713732766,1.986751109549711e-157,3366,4116,4248,4290,4302,4144,4212
2.2656388896337516,7.019352875134874,46.93237761021431,0.11373,0.06335,0.00046,0.46996927112111436,7.767629780435445e-159,-1.0480078636229493e-157,1.6857934496489196e-157,,,,7.82867876700272e-160,0.014,47.50844664385093,1.9865179698792624e-157,3366,4116,4248,4290,4302,4144,4212
2.2571294999872973,7.0142317931318425,46.9039343497222,0.11275,0.06344,0.00046,0.4705098106927166,1.3040098233801482e-158,-1.1274552558371427e-157,1.5027456129195938e-157,,,,-1.7142696716797416e-162,0.015,47.47918637372111,1.8831898862137056e-157,3366,4116,4248,4290,4302,4144,4212
