REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-0.5306660052933916,3.922872015887358,28.288957329208916,0.11345,0.04403,0.00046,0.9334057584437754,-2.5284235485658286e-115,-1.7410591648706383e-116,1.8864144474987788e-115,,,,1.7391287226462097e-116,0.0,28.56458713225187,3.1593983570974616e-115,2220,2994,3132,3180,3186,3026,3137
-0.5311293162852696,3.913597324861675,28.246721763709363,0.11432,0.04314,0.00046,0.9360740180249356,-2.498436496234826e-115,-1.1503610200253617e-115,2.1802593470665333e-115,,,,1.77721135134817e-116,0.001,28.521494223974212,3.509849886046828e-115,2220,2994,3132,3180,3186,3026,3137
-0.5316923058068308,3.9045646968642185,28.204456310868153,0.11344,0.0443,0.00046,0.938770931210125,-2.3149153760694543e-115,-2.2475908671804427e-115,2.402074370584475e-115,,,,1.7175825439098557e-116,0.002,28.47840722322305,4.0224941499540453e-115,2220,2994,3132,3180,3186,3026,3137
-0.5323875187385813,3.8958384555797783,28.162553547839977,0.11079,0.04508,0.00045,0.9414871414378947,-1.9589887558813438e-115,-3.4243374630936617e-115,2.5247996111948195e-115,,,,1.5448520401766434e-116,0.003,28.43572429316751,4.68383785837061e-115,2220,2994,3132,3180,3186,3026,3137
-0.5332422735930127,3.8874688125144217,28.12132868767979,0.1115,0.04485,0.00045,0.9442146012131045,-1.4183259522703054e-115,-4.62641522378466e-115,2.5219956485573924e-115,,,,1.2473377050577717e-116,0.004,28.393764953791198,5.456723227459165e-115,2220,2994,3132,3180,3186,3026,3137
-0.5342755092911946,3.879488887438497,28.081008938560966,0.11342,0.04397,0.00046,0.9469462894954019,-6.891323536955731e-116,-5.787650946945637e-115,2.3695269930681765e-115,,,,8.184741343436108e-117,0.005,28.352759078352992,6.291777575174558e-115,2220,2994,3132,3180,3186,3026,3137
-0.5354951599688237,3.871913189714059,28.041732202769012,0.11393,0.04391,0.00046,0.9496757001452032,2.2197370580488916e-116,-6.83147584432255e-115,2.047435201172055e-115,,,,2.5819140875276548e-117,0.006,28.31284534883141,7.135147191237873e-115,2220,2994,3132,3180,3186,3026,3137
-0.5368963994573515,3.864737701952242,28.0035546597987,0.112,0.04464,0.00045,0.9523961688560273,1.2963364297040552e-115,-7.673440452345376e-115,1.5419276257883171e-115,,,,-4.2582330650264374e-117,0.006,28.274078744195624,7.933455572311315e-115,2220,2994,3132,3180,3186,3026,3137
-0.5384610202992903,3.8579415067777076,27.966465362545495,0.11482,0.04385,0.00046,0.9551001561349466,2.5020353080923253e-115,-8.224682378689687e-115,8.473865958583489e-116,,,,-1.2170785931652316e-116,0.007,28.23644520499273,8.638497841413733e-115,2220,2994,3132,3180,3186,3026,3137
-0.5401580492519912,3.8514897109736834,27.93040517152664,0.11325,0.0439,0.00046,0.9577786204407115,3.79320460532884e-115,-8.39632630220081e-115,-3.171581991123985e-117,,,,-2.0895494717671233e-116,0.008,28.199880793321626,9.213452254402238e-115,2220,2994,3132,3180,3186,3026,3137
