REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
0.06102727526933439,9.432437983494593,55.22902560128174,0.11668,0.03892,0.00046,1.2723951084953349,9.187166201654207e-223,-1.8865757849217879e-221,3.0232963955960235e-221,,,,-9.045702995990396e-224,0.0,56.02874154849306,0.0,5076,5760,5886,5928,5940,5787,5863
0.060415379049179666,9.429088259580983,55.21819724751276,0.1165,0.03847,0.00046,1.2732727885699733,3.9892967046677356e-222,-1.733825910064296e-221,2.724990729609276e-221,,,,-3.555816383186611e-223,0.001,56.01750318150765,0.0,5076,5760,5886,5928,5940,5787,5863
0.05965269558946482,9.425769352936596,55.207730378203436,0.11685,0.03881,0.00046,1.2741079458482625,7.418431261869246e-222,-1.4489865219735477e-221,2.2078111963509149e-221,,,,-6.510068835401649e-223,0.002,56.006626213790604,0.0,5076,5760,5886,5928,5940,5787,5863
0.05845996582082952,9.422442434480807,55.19772012654471,0.1166,0.03899,0.00046,1.2748635572722158,1.107277344229076e-221,-1.0233284536588106e-221,1.4599659158275417e-221,,,,-9.65130628790452e-223,0.003,55.996197604543354,0.0,5076,5760,5886,5928,5940,5787,5863
0.056588297936578734,9.419067699432583,55.188240559464475,0.11704,0.03883,0.00046,1.2755042250128767,1.4779845495636317e-221,-4.5475905300269126e-222,4.810191343875789e-222,,,,-1.2829990570356937e-222,0.004,55.986283450603125,0.0,5076,5760,5886,5928,5940,5787,5863
0.05383350646231649,9.41560568844958,55.179342263140725,0.11704,0.03889,0.00046,1.2759976938826456,1.8330661747332983e-221,2.5076931439037233e-222,-7.158845695937641e-222,,,,-1.5865420140739774e-222,0.005,55.97692686383927,0.0,5076,5760,5886,5928,5940,5787,5863
0.05004664276635066,9.412018999389025,55.17104964174036,0.1165,0.03943,0.00046,1.2763163156296935,2.1485018018436559e-221,1.0780537793185628e-221,-2.1021684794822636e-221,,,,-1.8550381761911868e-222,0.006,55.96814562662132,0.0,5076,5760,5886,5928,5940,5787,5863
0.04514013666368834,9.408274356601297,55.16335805552521,0.11655,0.03939,0.00046,1.2764383883759955,2.397965093191231e-221,2.0017490808703427e-221,-3.632525921231396e-221,,,,-2.0658270296707984e-222,0.006,55.95992973515154,0.0,5076,5760,5886,5928,5940,5787,5863
0.039089423520853275,9.404344924189585,55.15623109584513,0.1167,0.03891,0.00046,1.2763492986914755,2.553934024083453e-221,2.985902721704101e-221,-5.244360416169715e-221,,,,-2.1952733443369732e-222,0.007,55.95223909848858,0.0,5076,5760,5886,5928,5940,5787,5863
0.03193036314603701,9.400212654289541,55.14959846782317,0.11711,0.03916,0.00046,1.2760423938150471,2.5890867455875774e-221,3.9840273239209124e-221,-6.858139773155909e-221,,,,-2.2199759937286147e-222,0.008,55.945001820145464,0.0,5076,5760,5886,5928,5940,5787,5863
0.023753115625141905,9.395870382233639,55.14335507835158,0.11686,0.03924,0.00046,1.2755195153087506,2.4779558372012587e-221,4.939809904262612e-221,-8.378820113299516e-221,,,,-2.1181969493861132e-222,0.009,55.938113605549844,0.0,5076,5760,5886,5928,5940,5787,5863
0.014693381107250197,9.391323367621045,55.137361938737676,0.11664,0.03884,0.00046,1.2747911402785255,2.1987931578120893e-221,5.788539431886987e-221,-9.6984627557447e-221,,,,-1.8714685785886578e-222,0.01,55.9314388519912,0.0,5076,5760,5886,5928,5940,5787,5863
0.004922015488129572,9.386590041211244,55.13144938337583,0.11671,0.03876,0.00046,1.2738761003061803,1.73557579893349e-221,6.459307312152965e-221,-1.0700120158715813e-220,,,,-1.4663187262908243e-222,0.011,55.92481388381846,0.0,5076,5760,5886,5928,5940,5787,5863
