REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
1.5036111534866208,8.15299314355292,51.5499737188041,0.09081,0.04053,0.00041,0.4906054562972942,-4.070973782255149e-220,8.546262414870141e-220,-9.199603701946623e-220,,,,2.1902937966645532e-221,0.02834685806540674,-4.193432075482809,-32.44780627684222,0.0,-0.0,0.0,0.0,52.21237338130784,0.0,5010,5712,5850,5892,5904,5747,5820
1.4973613024356835,8.149077156907046,51.560752864526286,0.09198,0.0401,0.00042,0.49075988701320133,-4.452725500222392e-220,7.431792888632847e-220,-1.0704271545840693e-219,,,,2.846309577436995e-221,0.028483169910989422,-4.1926915937482665,-32.44312272387851,-3.871682254508422e-224,-7.257641445340337e-224,-9.040849288433424e-224,0.001,52.22222501326434,0.0,5010,5712,5850,5892,5904,5747,5820
1.4913385637808643,8.14531180733593,51.571613597859944,0.09204,0.0407,0.00042,0.4909461941204228,-4.645097720961312e-220,5.662141530031165e-220,-1.186730131892411e-219,,,,3.4610258243750167e-221,0.028618924304153782,-4.191951460919665,-32.43843818797614,-8.004146288349049e-224,-1.3205241407560387e-223,-1.9293435075511132e-223,0.002,52.23218858364561,0.0,5010,5712,5850,5892,5904,5747,5820
1.4857529526128381,8.141748581042004,51.58226363481368,0.09118,0.04018,0.00041,0.49114835373464055,-4.600053654071525e-220,3.21510810979853e-220,-1.2553786844920222e-219,,,,3.9901000703469946e-221,0.02875415141637446,-4.1912116609737256,-32.43375267499955,-1.2203530538394368e-223,-1.7237515278369656e-223,-3.0386118022938996e-223,0.003,52.24198937142917,0.0,5010,5712,5850,5892,5904,5747,5820
1.4807902836750475,8.13843837505859,51.5924530744242,0.09096,0.04063,0.00041,0.49135321585201785,-4.274295108122023e-220,1.0424724042560967e-221,-1.2630882725565355e-219,,,,4.3856694446978137e-221,0.028888899398729715,-4.190472173236663,-32.42906621544064,-1.6234486756375429e-223,-1.8745251389178917e-223,-4.182563917805011e-223,0.004,52.25139360137216,0.0,5010,5712,5850,5892,5904,5747,5820
1.4766028780457514,8.135430992166745,51.60198680465779,0.09135,0.04008,0.00041,0.49155151178800904,-3.632739997252738e-220,-3.615011283909546e-220,-1.197605823990115e-219,,,,4.598499216674824e-221,0.029023231761291794,-4.189732972460648,-32.42437886000489,-1.9826064367071746e-223,-1.7150572553562827e-223,-5.300274122218057e-223,0.005,52.26022039444377,0.0,5010,5712,5850,5892,5904,5747,5820
1.4733030799295996,8.132774406599541,51.61073012983769,0.09058,0.04013,0.00041,0.4917384770561497,-2.6521872544744125e-220,-7.840533324190578e-220,-1.0486339229930105e-219,,,,4.580628392893916e-221,0.02915722403590712,-4.188994028956569,-32.419690674378536,-2.268083909632704e-223,-1.1947171154115612e-223,-6.320573675211932e-223,0.006,52.26834707592069,0.0,5010,5712,5850,5892,5904,5747,5820
1.4709598442450629,8.13051352665021,51.618607802613084,0.09103,0.04008,0.00041,0.49191398506673356,-1.324988730955067e-220,-1.2420477911254447e-219,-8.08818277855883e-220,,,,4.288452163610687e-221,0.02929095998949206,-4.188255308816353,-32.41500173378394,-2.448737416702097e-223,-2.744101564374372e-224,-7.164275979375574e-223,0.006,52.27570797751487,0.0,5010,5712,5850,5892,5904,5747,5820
1.4695982881393224,8.128688220381033,51.62559751800276,0.09065,0.03987,0.00041,0.49208212203138485,3.374876802578737e-221,-1.7152652598645147e-219,-4.74752330741925e-220,,,,3.686143507165733e-221,0.02942452766195685,-4.187516774281168,-32.41031211787453,-2.493592240500872e-223,1.068877080840124e-223,-7.747306584166246e-223,0.007,52.28228773115687,0.0,5010,5712,5850,5892,5904,5747,5820
1.4692018076343887,8.127330549345423,51.63171947836722,0.09167,0.04023,0.00041,0.4922502041076481,2.3018488824657412e-220,-2.1786721226153856e-219,-4.794292689558088e-221,,,,2.7492772960563347e-221,0.029558015479901636,-4.1867783843249535,-32.40562190639928,-2.3737068222696215e-223,2.837603048790077e-223,-7.984728140986188e-223,0.008,52.288110618979964,0.0,5010,5712,5850,5892,5904,5747,5820
1.469716202523406,8.126461414125476,51.637023830373614,0.09118,0.04026,0.00041,0.49242733568366837,4.5103871855835506e-220,-2.6029685752376646e-219,4.643275938459617e-220,,,,1.468481819031269e-221,0.02969150865381938,-4.186040095515976,-32.40093117591169,-2.064277634024932e-223,5.009546570468595e-223,-7.795595573933377e-223,0.009,52.29322777272218,0.0,5010,5712,5850,5892,5904,5747,5820
1.4710552464670734,8.1260870817725,51.64157765854853,0.09096,0.04028,0.00041,0.4926227086306663,6.87978539782771e-220,-2.955495185288632e-219,1.0483139091110625e-219,,,,-1.4709288240434303e-222,0.029825086015670087,-4.185301863188476,-32.396239997640336,-1.546906858666423e-223,7.534342998728148e-223,-7.108515109178948e-223,0.01,52.2977039444621,0.0,5010,5712,5850,5892,5904,5747,5820
