REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-9.038916323711942e-131,5.751005684970671e-130,1.920850208001184e-130,,,,2.4249933005299897e-130,-2.22810434848971e-173,6.0115622065413514e-173,-3.280738091715371e-173,,,,8.196114533531014e-175,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,0.0,-0.0,0.0,0.0,6.1303141838908905e-130,0.0,3774,4494,4632,4674,4686,4533,4618
-5.154186058588514e-131,4.027306751430458e-130,1.8980985368085618e-130,,,,-1.1514144086047013e-130,-2.8745359254091038e-173,6.093490615738999e-173,-4.539644488918241e-173,,,,1.344931099881729e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-2.3177559493823916e-177,-5.4984393746006705e-177,-3.5522273332547704e-177,0.001,4.481923032005083e-130,0.0,3774,4494,4632,4674,4686,4533,4618
-2.126488244959636e-132,1.7317870794445618e-130,1.758710595572418e-130,,,,-5.352099886036803e-130,-3.4761435737573815e-173,5.830980515565857e-173,-5.773840968143874e-173,,,,1.8924239474601894e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-5.20240475896175e-177,-1.0914853706058689e-176,-8.2368888014068e-177,0.002,2.4683195989853928e-130,0.0,3774,4494,4632,4674,4686,4533,4618
5.698097571441715e-131,-1.110521813995119e-130,1.4883484922723003e-130,,,,-1.004953717113847e-129,-3.988677628473247e-173,5.172873654793861e-173,-6.905567707553287e-173,,,,2.4340100789974786e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-8.593126586061284e-177,-1.591309914380738e-176,-1.3996215995814973e-176,0.003,1.942452854806247e-130,0.0,3774,4494,4632,4674,4686,4533,4618
1.2416189299134148e-130,-4.437411705731367e-130,1.077642961075439e-130,,,,-1.50621402663724e-129,-4.364588891585648e-173,4.0814990728059205e-173,-7.848070192679993e-173,,,,2.9365228225512423e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-1.238740408445332e-176,-2.011668322887704e-176,-2.0697713687748355e-176,0.004,4.732182854120975e-130,0.0,3774,4494,4632,4674,4686,4533,4618
1.9700690064489294e-130,-8.145978882838094e-130,5.237092328855068e-131,,,,-2.015453452941479e-129,-4.555201387130186e-173,2.537511541524576e-173,-8.508987593872714e-173,,,,3.362685099246412e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-1.643901185533394e-176,-2.3123215221513043e-176,-2.8127527659370277e-176,0.005,8.397167094349401e-130,0.0,3774,4494,4632,4674,4686,4533,4618
2.7230529624013296e-130,-1.209083041941531e-129,-1.684270543981633e-131,,,,-2.5041061047258515e-129,-4.513372365882247e-173,5.445831111466766e-174,-8.794728595153227e-173,,,,3.6725178253322034e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-2.0558201067235334e-176,-2.4523185204568547e-176,-3.598733924528389e-176,0.006,1.2394820101145257e-129,0.0,3774,4494,4632,4674,4686,4533,4618
3.46079750076134e-130,-1.608445552959714e-129,-9.845956333487309e-131,,,,-2.939293265901868e-129,-4.196576604785207e-173,-1.8663580822088137e-173,-8.615767099592847e-173,,,,3.825180733301603e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-2.4514493292820085e-176,-2.39227995927129e-176,-4.389565294409793e-176,0.006,1.6481997985258748e-129,0.0,3774,4494,4632,4674,4686,4533,4618
4.136730669139621e-130,-1.9900159177794318e-129,-1.900549158917257e-130,,,,-3.2849325427552187e-129,-3.57031477050961e-173,-4.633680027239439e-173,-7.892722763503135e-173,,,,3.781220479343935e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-2.804242348719015e-176,-2.097030809993621e-176,-5.139425142285645e-176,0.007,2.0414234324020405e-129,0.0,3774,4494,4632,4674,4686,4533,4618
4.698919434100545e-130,-2.3277880515256666e-129,-2.881446089770192e-130,,,,-3.503251160379289e-129,-2.6117070514435163e-173,-7.662747063049865e-173,-6.56301876199283e-173,,,,3.505171956700543e-174,0.018748682645940457,-0.23849699909787947,-0.21722266918793715,-3.085046346020898e-176,-1.5384941404492374e-176,-5.796043659856589e-176,0.008,2.3921586416853412e-129,0.0,3774,4494,4632,4674,4686,4533,4618
