REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
0.7693201071752911,9.078571528514663,53.09249311776574,0.10131,0.03949,0.00043,1.006151380583396,1.5285105966564195e-185,1.4343476079008808e-185,-2.2989940922166145e-185,,,,-4.889289400539193e-187,4140,4812,4974,5016,5028,4848,4948
0.7831855885982303,9.074542232734546,53.08240435619716,0.10062,0.0388,0.00043,1.0053939170756847,1.1945874770918401e-185,2.510061232327909e-185,-2.2377476422779943e-185,,,,-4.767581831573273e-187,4140,4812,4974,5016,5028,4848,4948
0.7967404370581853,9.070761033726017,53.07211367933869,0.1021,0.03905,0.00044,1.00468798165297,7.253857635519416e-186,3.6456067809233746e-185,-2.0323297427661804e-185,,,,-4.340412750774934e-187,4140,4812,4974,5016,5028,4848,4948
0.8097229526827944,9.067328201029799,53.06187501744755,0.10067,0.03951,0.00043,1.0040441290340347,1.2245998430774063e-186,4.7854240281144415e-185,-1.66697620129491e-185,,,,-3.5739055322968185e-187,4140,4812,4974,5016,5028,4848,4948
0.8219052678958232,9.064337081501934,53.05192816931716,0.10168,0.03894,0.00043,1.0034707973932444,-6.044274840030833e-186,5.8629442272820575e-185,-1.1323277826709139e-185,,,,-2.44768991335686e-187,4140,4812,4974,5016,5028,4848,4948
0.8331032923265405,9.061869775408168,53.04249304478209,0.10077,0.03888,0.00043,1.0029736558843174,-1.4362946883215548e-185,6.8023950752002e-185,-4.27223546641257e-186,,,,-9.587211637468968e-188,4140,4812,4974,5016,5028,4848,4948
0.8431838318299322,9.059993533806658,53.03376405183127,0.10061,0.03895,0.00043,1.0025552386704275,-2.344277649906035e-185,7.521499293454602e-185,4.396433939378418e-186,,,,8.75185822148841e-188,4140,4812,4974,5016,5028,4848,4948
0.8520686104883207,9.058757963945876,53.025904851321094,0.10094,0.0392,0.00043,1.0022148584476227,-3.2894239806279183e-185,7.935080259632122e-185,1.4483322311659153e-185,,,,3.012371664803342e-187,4140,4812,4974,5016,5028,4848,4948
0.8597352000951342,9.058193081849334,53.019044024220584,0.10003,0.03917,0.00043,1.0019487707598405,-4.223043058028656e-185,7.959537089023997e-185,2.5666560836426555e-185,,,,5.385179686946437e-187,4140,4812,4974,5016,5028,4848,4948
0.8662150326645071,9.058308223429702,53.01327238608843,0.10085,0.03931,0.00043,1.0017505497941455,-5.087699798393854e-185,7.518092879397917e-185,3.749714433458585e-185,,,,7.898923518266851e-187,4140,4812,4974,5016,5028,4848,4948
0.8715887384867614,9.05909180731299,53.00864267694095,0.10086,0.03937,0.00043,1.0016116281349519,-5.818917862090207e-185,6.546655475053369e-185,4.940086785864041e-185,,,,1.0432253063770437e-186,4140,4812,4974,5016,5028,4848,4948
0.8759790866392009,9.060511938663064,53.00517211667949,0.09997,0.03947,0.00043,1.0015219481502888,-6.347628922627227e-185,5.000062789876024e-185,6.068804107354385e-185,,,,1.2839167906797455e-186,4140,4812,4974,5016,5028,4848,4948
0.8795418930751541,9.062517851198924,53.002847829827985,0.10144,0.03945,0.00043,1.0014706733482768,-6.60336760877092e-185,2.8584178597158776e-185,7.057191173126737e-185,,,,1.495287802515226e-186,4140,4812,4974,5016,5028,4848,4948
0.882455421548159,9.065042189572882,53.00163449130151,0.10065,0.03939,0.00043,1.0014469132384223,-6.51816756286153e-185,1.3315641257446753e-186,7.819639488565658e-185,,,,1.6591641164512808e-186,4140,4812,4974,5016,5028,4848,4948
0.8849089660853555,9.06800410388629,53.00148296038871,0.10072,0.0393,0.00043,1.0014404202344058,-6.031063976733031e-185,-3.127563591907168e-185,8.26732697647111e-185,,,,1.756661437629186e-186,4140,4812,4974,5016,5028,4848,4948
0.8870913942585216,9.071313040427809,53.002338424408336,0.10142,0.03937,0.00043,1.001442217867263,-5.093053785357277e-185,-6.83460038958061e-185,8.312847775449056e-185,,,,1.769164539359619e-186,4140,4812,4974,5016,5028,4848,4948
0.8891804297564215,9.074872986549787,53.00414678954754,0.10023,0.03924,0.00043,1.0014451160674402,-3.672308827570397e-185,-1.08551651498662e-184,7.875654585373351e-185,,,,1.6794800430283965e-186,4140,4812,4974,5016,5028,4848,4948
0.8913333768744303,9.078586802822892,53.006858635401755,0.09985,0.03943,0.00043,1.0014440612422635,-1.759382699469067e-185,-1.5012223917612767e-184,6.888149063622606e-185,,,,1.4731282936742933e-186,4140,4812,4974,5016,5028,4848,4948
0.8936798588478205,9.082360191800085,53.01043072957469,0.10031,0.03872,0.00043,1.0014362570747621,6.278977941023237e-186,-1.908639992523801e-184,5.3021856125621965e-185,,,,1.139724872172849e-186,4140,4812,4974,5016,5028,4848,4948
0.8963169868079912,9.08610486159973,53.014825570754645,0.1017,0.03879,0.00043,1.0014209917324828,3.440206873133855e-185,-2.2820747842628767e-184,3.09568402763099e-185,,,,6.743874100659248e-187,4140,4812,4974,5016,5028,4848,4948
0.8993072118336979,9.089740592810008,53.0200095436057,0.10051,0.03903,0.00043,1.0013991436727434,6.593538434843548e-185,-2.5928673650849953e-184,2.7898108433220997e-186,,,,7.908942251366796e-188,4140,4812,4974,5016,5028,4848,4948
