REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
0.6158387017385099,13.003889618816787,107.19800537193717,0.04601,0.0356,0.00033,1.3246332862674226,3.8487209620111e-62,-2.5357756239639333e-61,3.8358594956739956e-61,,,,1.4443404232741555e-63,0.003,107.98561366333388,4.614336638789618e-61,882,1596,1740,1782,1788,1622,1711
0.6573788000602828,13.011779233458233,107.01134532736259,0.04582,0.0358,0.00033,1.3257136532231244,6.73783285545016e-62,-2.623635162279709e-61,3.301275474609546e-61,,,,-9.595093535164819e-64,0.004,107.80151471328716,4.270347191960953e-61,882,1596,1740,1782,1788,1622,1711
0.7003183276490414,13.01774535591985,106.81842876412647,0.04523,0.03566,0.00032,1.3265324287885294,9.787851794568047e-62,-2.5733718224210404e-61,2.4680014344856054e-61,,,,-3.771987673623357e-63,0.005,107.61100716724276,3.6974713040912004e-61,882,1596,1740,1782,1788,1622,1711
0.7450619627853466,13.021270387351008,106.61636543210673,0.04494,0.0355,0.00032,1.3270367356290742,1.2849584775824651e-61,-2.3612182994628607e-61,1.3274840328217062e-61,,,,-6.905903531985912e-63,0.006,107.41116318977939,2.9981134074991076e-61,882,1596,1740,1782,1788,1622,1711
0.7919731252944012,13.021910781990508,106.40226081067246,0.04513,0.0355,0.00032,1.327192746338538,1.5744263786749867e-61,-1.9683784868039625e-61,-1.1231907479472388e-62,,,,-1.0238180431495834e-62,0.006,107.19906010533708,2.5230830076997134e-61,882,1596,1740,1782,1788,1622,1711
0.8413488361489774,13.01930578675769,106.17331067808517,0.04626,0.03548,0.00033,1.3269860366660682,1.826839064798487e-61,-1.3831012398065139e-61,-1.8242133837743062e-61,,,,-1.3610186617406115e-62,0.007,106.97187523540188,2.928833296343346e-61,882,1596,1740,1782,1788,1622,1711
0.8933963514588285,13.01318100356946,105.92688659978096,0.04571,0.03532,0.00032,1.3264206975518762,2.0200982029770678e-61,-6.027390425688697e-62,-3.759651436680553e-61,,,,-1.683023157182978e-62,0.008,106.72697101293241,4.3103445370923846e-61,882,1596,1740,1782,1788,1622,1711
0.9482127412664175,13.003347084324766,105.66060985946521,0.04506,0.03566,0.00032,1.3255173611756992,2.131325090717917e-61,3.6433307070184045e-62,-5.847469629916859e-61,,,,-1.9678500522064665e-62,0.009,106.4619679447653,6.234435523889134e-61,882,1596,1740,1782,1788,1622,1711
1.0057684722267444,12.989694162757505,105.37241219340277,0.04528,0.03523,0.00032,1.3243103704494974,2.1380623675792923e-61,1.4970788561063705e-61,-7.993717737227127e-61,,,,-2.19146071693203e-62,0.01,106.17480386663343,8.409047452091059e-61,882,1596,1740,1782,1788,1622,1711
1.065895887545494,12.97218287645558,105.06058277668765,0.04527,0.03527,0.00032,1.32284435210574,2.019683453565461e-61,2.7605936098465437e-61,-1.0082802769823775e-60,,,,-2.3287824919237276e-62,0.011,105.86377905591947,1.0647201981107414e-60,882,1596,1740,1782,1788,1622,1711
