TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-3.8571135788858224,2.8995506563265185,92.47007610178716,0.14738,0.07905,0.00052,-0.013768926950568796,7.996431994736731e-05,7.038507070611596,1.2610134944032635e-260,2.5452019550712074e-261,1.7862603305148042e-261,,,,-4.676885044573675e-263,-3.6348536822316724e-261,4.717862246257354e-260,0.0,0.0,0.0,0.0,-0.0,0.0,92.59589458199179,0.0,3648,4536,4656,4698,4692
0.00093,-3.866702864918954,2.947351569485387,92.63931097945049,0.14755,0.07838,0.00052,-0.013875492614091291,8.12533393502362e-05,7.092474040634684,-9.006700725024687e-261,-2.352040682939985e-261,3.618432161148341e-260,,,,-4.676113156710126e-263,-3.6335191732663664e-261,4.716127260703585e-260,-0.00035233347280882066,0.00026671521538374886,0.008444042355791277,1.64376057051376e-265,-8.811341170173907e-267,1.7320850511571617e-264,92.76680554523291,0.0,3648,4536,4656,4698,4692
0.00185,-3.875828205483762,2.994621378481854,92.80770528177618,0.1469,0.07788,0.00052,-0.01397811064501889,8.250988533766785e-05,7.144454073000866,-3.588442763887019e-260,-8.39788302022251e-261,7.59212046682973e-260,,,,-4.026162962482355e-263,-3.1275269421656443e-261,4.05937077771616e-260,-0.0007017229298918136,0.0005348526866337186,0.016812524411595392,-1.8613810014977444e-264,4.7628971585873675e-265,6.790959030058547e-264,92.93686007794706,0.0,3648,4536,4656,4698,4692
0.00278,-3.8837330263621994,3.04128133273032,92.97602513086683,0.14733,0.07732,0.00052,-0.014073399947473114,8.369777277650408e-05,7.192747053443406,-6.587752612275005e-260,-1.509923947936314e-260,1.1709028243903547e-259,,,,-2.6217061214978856e-263,-2.035098853829992e-261,2.6414491001519945e-260,-0.0010556869548243148,0.0008101894426597286,0.02528732794996372,-6.503405165264693e-264,1.5481462043610853e-264,1.5595467531690191e-263,93.10678827830144,0.0,3648,4536,4656,4698,4692
0.0037,-3.8897600739066354,3.0872262484462376,93.14495564408044,0.14667,0.07644,0.00052,-0.014158750211829975,8.479004086582901e-05,7.236041889755986,-9.576191399863997e-260,-2.1723539223498864e-260,1.5440952224758978e-259,,,,-4.303997744141391e-264,-3.3121072353605736e-262,4.298824984000628e-261,-0.0014064736044670464,0.001086744475767902,0.03368622332841399,-1.3797546540182542e-263,3.2098109161064364e-264,2.7847167717978845e-263,93.2772424618104,0.0,3648,4536,4656,4698,4692
0.00463,-3.893397035543536,3.1323111870442673,93.31506473607453,0.14679,0.0757,0.00052,-0.014232453920908428,8.577005519557923e-05,7.273481905904897,-1.2135752609028146e-259,-2.7328260336867537e-260,1.8154025845367468e-259,,,,2.480642262999917e-263,1.931840983722128e-261,-2.50745024573569e-260,-0.00176151399075028,0.0013704580051939544,0.04219187684808533,-2.370177547899882e-263,5.447382330751889e-264,4.3172020889338066e-263,93.44876254154809,0.0,3648,4536,4656,4698,4692
0.00556,-3.894301537423584,3.1763515421779096,93.48677039094737,0.14613,0.07506,0.00052,-0.014293657555544133,8.662970818331958e-05,7.304638364712028,-1.378204840343413e-259,-3.082849626123021e-260,1.916486154260977e-259,,,,5.9242078652172575e-263,4.608408390345012e-261,-5.981504739098416e-260,-0.0021167615427040345,0.0016582371185815178,0.050713122760157124,-3.552456917784868e-263,8.100290018109016e-264,6.019559115467471e-263,93.6217444385309,0.0,3648,4536,4656,4698,4692
0.00648,-3.8923056431087617,3.219136938390742,93.6603073994019,0.14571,0.07469,0.00052,-0.01434218867806975,8.736598467913234e-05,7.329421317465924,-1.4011538874145613e-259,-3.110463272727236e-260,1.782047516640683e-259,,,,9.582794965214394e-263,7.45158830181478e-261,-9.671812162161601e-260,-0.002468139978332737,0.0019468399317556589,0.05915832179252442,-4.806670337272931e-263,1.0895084396844183e-263,7.688559419798554e-263,93.79640754313539,0.0,3648,4536,4656,4698,4692
0.00741,-3.887404174378849,3.260457193881036,93.83570049135025,0.1455,0.07448,0.00052,-0.014378344270135852,8.797756291924613e-05,7.347971636257973,-1.2365644289264724e-259,-2.7147272880165348e-260,1.3598063682315007e-259,,,,1.301343177272155e-262,1.0116989805840587e-260,-1.3131369511451446e-259,-0.002823023111222161,0.0022424163374904346,0.06771123343647292,-6.009905113046639e-263,1.3552332448985866e-263,9.121763197191274e-263,93.97276828438385,0.0,3648,4536,4656,4698,4692
0.00833,-3.8797329174976944,3.3001358127410585,94.01275973907823,0.1458,0.07349,0.00052,-0.01440271576549191,8.846272218122124e-05,7.3605729047645765,-8.507927955866746e-260,-1.823051693135816e-260,6.21676878965266e-260,,,,1.5671361356223155e-262,1.2181165882339849e-260,-1.581056302116344e-259,-0.003173522939630182,0.0025384696575072633,0.07618808305283124,-6.951845934180442e-263,1.5600050592020678e-263,1.0015927327321288e-262,94.150635779326,0.0,3648,4536,4656,4698,4692
0.00926,-3.869542159804414,3.3380640121206353,94.19111336264301,0.14536,0.07312,0.00052,-0.01441608867472578,8.881896338816178e-05,7.36760244556629,-2.3075751137645834e-260,-4.098088951750621e-261,-4.250473907110035e-260,,,,1.6954985475590842e-262,1.317656779752242e-260,-1.7102537350921868e-259,-0.0035270177461939334,0.0028412810998180663,0.0847732850301759,-7.445211329956279e-263,1.6618603442287508e-263,1.0105622817830793e-262,94.32964467424748,0.0,3648,4536,4656,4698,4692
0.01019,-3.8571693851390227,3.3742275006545213,94.3702810009243,0.14476,0.07236,0.00052,-0.014419412573045685,8.904396981517063e-05,7.369518997248782,6.0805209292974286e-260,1.4859650200459654e-260,-1.7280496710162693e-259,,,,1.6272233539146016e-262,1.2643147890392575e-260,-1.64101735602586e-259,-0.003879483283383846,0.003147472345610574,0.09337479587616157,-7.273102747162025e-263,1.6127698683585773e-263,9.123455296667971e-263,94.50932812736127,0.0,3648,4536,4656,4698,4692
0.01111,-3.8430136239408137,3.408719531508317,94.54977411203255,0.14476,0.07189,0.00052,-0.01441380986267344,8.913718945969682e-05,7.366870423489945,1.6151201560232697e-259,3.746511450479824e-260,-3.183689788291755e-259,,,,1.312559916380577e-262,1.019446374676755e-260,-1.323188914742555e-259,-0.004226961741851583,0.0034535596133839544,0.10190000228318886,-6.269874038099487e-263,1.3766491351496304e-263,6.90698374826063e-263,94.6892174811613,0.0,3648,4536,4656,4698,4692
0.01204,-3.82751317722395,3.441736825495921,94.72919907888931,0.14419,0.07127,0.00052,-0.01440058606250003,8.910137345054868e-05,7.360301916823801,2.701365089239663e-259,6.1679810462074945e-260,-4.6359290037059506e-259,,,,7.209665602566839e-263,5.5934776073509465e-261,-7.260021984656976e-260,-0.004576864327676916,0.0037660534557932383,0.11053424656375256,-4.300844546194121e-263,9.243846881744931e-264,3.3399473420089956e-263,94.86894416839286,0.0,3648,4536,4656,4698,4692
0.01296,-3.811127426233928,3.4735591444962695,94.9083368544604,0.1449,0.07064,0.00052,-0.014381215560270617,8.894363452937316e-05,7.350550937313032,3.7398865088470245e-259,8.462793799759332e-260,-5.882202836323621e-259,,,,-1.4886528771990932e-263,-1.1695482153956925e-261,1.518065287339863e-260,-0.004921565623548556,0.004078113101735106,0.1190918300102809,-1.3941653500415262e-263,2.641563424753948e-264,-1.4064648321227432e-263,95.04831776454033,0.0,3648,4536,4656,4698,4692
0.01389,-3.7943216498214714,3.5045173231544466,95.08717876682657,0.14409,0.07037,0.00052,-0.014357294197660835,8.867584022782877e-05,7.33842417592799,4.5721855894333834e-259,1.0274330026387251e-259,-6.687519528206442e-259,,,,-1.2600247028086615e-262,-9.807238849139212e-261,1.2729372179646178e-259,-0.005268499591326437,0.004396428526921695,0.12775876044861934,2.397511018670557e-263,-5.9056566654002096e-264,-7.140332234538602e-263,95.22735995650109,0.0,3648,4536,4656,4698,4692
0.01482,-3.777552083598541,3.534957006368657,95.26590857690852,0.14426,0.06985,0.00052,-0.014330465430079379,8.831438290320797e-05,7.324759898414569,5.0206441386238285e-259,1.1205627409238561e-259,-6.80730508474809e-259,,,,-2.5309922891570095e-262,-1.9685500320751234e-260,2.555087367978141e-259,-0.005613901969486991,0.004717544707674385,0.13644200205743484,6.773424191569777e-263,-1.5704061449022461e-263,-1.329619890410701e-262,95.40628468693802,0.0,3648,4536,4656,4698,4692
0.01574,-3.7612483440773703,3.565205482219146,95.44483386171446,0.14346,0.06946,0.00052,-0.01430233610281144,8.787953775461456e-05,7.310384001111204,4.9074156415530107e-259,1.0862320088484432e-259,-6.018458884628205e-259,,,,-3.833517609539431e-262,-2.980708918557318e-260,3.8688194691708116e-259,-0.005954097877586295,0.005037946640134398,0.14504801502072015,1.1253560447972382e-262,-2.566244343684495e-263,-1.9083953152927762e-262,95.58542770802747,0.0,3648,4536,4656,4698,4692
0.01667,-3.745792055506298,3.5955467691853618,95.62428208340108,0.14291,0.06896,0.00051,-0.014274397921964237,8.739463692606934e-05,7.296068283223202,4.0790378347313154e-259,8.908150353472907e-260,-4.156782959053958e-259,,,,-4.9963425949234347e-262,-3.8840630932969106e-260,5.0413274818716223e-259,-0.006296542785973903,0.005364595095210592,0.15376391934823053,1.5352865997981623e-262,-3.4681040086000425e-263,-2.3725542348551038e-262,95.76514104129099,0.0,3648,4536,4656,4698,4692
0.01759,-3.7314929271158106,3.6262061623603525,95.80448410187321,0.14292,0.06846,0.00051,-0.014247961214524173,8.688510333846056e-05,7.282494650092003,2.4350743858759968e-259,5.129135861737959e-260,-1.1575102483624387e-259,,,,-5.816014969135905e-262,-4.5204748861589205e-260,5.867356386774117e-259,-0.006633962748099708,0.005690483917999524,0.16240233385110722,1.829242427865288e-262,-4.1015505863476484e-263,-2.6123670301329765e-262,95.94567517414806,0.0,3648,4536,4656,4698,4692
0.01852,-3.718565489062508,3.65734160065526,95.98546877678064,0.1423,0.06818,0.00051,-0.01422409611064509,8.63771542962655e-05,7.270223087568053,-4.197564403249396e-261,-4.999056901688794e-261,2.9057592416171157e-259,,,,-6.075426473672944e-262,-4.721222697833579e-260,6.127913856853791e-259,-0.006973808337841305,0.006022733874531124,0.17115112023659632,1.9384072166225917e-262,-4.3127198644690286e-263,-2.5326180299321747e-262,96.12707263398102,0.0,3648,4536,4656,4698,4692
0.01945,-3.7071105843640013,3.6890374778566435,96.16698924816356,0.14192,0.06746,0.00051,-0.01420357304843412,8.589597132560746e-05,7.259659531185091,-3.2592695119388464e-259,-7.754996617295474e-260,7.789597429050734e-259,,,,-5.569829831029919e-262,-4.327228195761085e-260,5.616524195040691e-259,-0.007312541690444765,0.006357849975766063,0.1799164428380912,1.787815966965225e-262,-3.9361601133605805e-263,-2.0447332923646546e-262,96.30909348267245,0.0,3648,4536,4656,4698,4692
0.02037,-3.6971050980009514,3.721297506857005,96.34849658115029,0.14188,0.06713,0.00051,-0.014186802045042897,8.54634160318163e-05,7.251023519632785,-6.993270704102212e-259,-1.6119037474029253e-259,1.3063379874441615e-258,,,,-4.138976381913e-262,-3.2140375101452702e-260,4.1716527199048926e-259,-0.007646664327327166,0.006692248752286251,0.1886038966516248,1.3251598371761558e-262,-2.85882045095546e-263,-1.1037218385672581e-262,96.49118837846352,0.0,3648,4536,4656,4698,4692
0.0213,-3.6884015218072643,3.754036265187731,96.52916775299647,0.14202,0.06666,0.00051,-0.014173781645639118,8.509570546555367e-05,7.244321289022209,-1.088140708827159e-258,-2.4765283434981405e-259,1.811266520460362e-258,,,,-1.7027578722946788e-262,-1.3195214369733109e-260,1.7126592722815144e-259,-0.007983565290049647,0.00703324731529873,0.19740230062672343,5.09779597660336e-263,-9.938208262095748e-264,3.1842022178100914e-263,96.67252619618745,0.0,3648,4536,4656,4698,4692
0.02222,-3.680737212926123,3.7870726733738294,96.70798158252937,0.14157,0.06618,0.00051,-0.01416407467609599,8.48015267528209e-05,7.239333052608187,-1.4430511772497578e-258,-3.2578816127673416e-259,2.216910230521669e-258,,,,1.7035385134818885e-262,1.3287306107151686e-260,-1.724645799947924e-259,-0.008316105044593226,0.00737354739726026,0.20612232022763838,-6.3244605285073435e-263,1.5938890106547887e-263,2.1361752624291622e-262,96.8520699191859,0.0,3648,4536,4656,4698,4692
0.02315,-3.673752931038941,3.82013092428362,96.88382407654956,0.14114,0.06583,0.00051,-0.014156825293719259,8.458085462537708e-05,7.235621799052837,-1.7045930084785206e-258,-3.822447502921765e-259,2.437070476275301e-258,,,,5.899371015540351e-262,4.5902168463770485e-260,-5.957897329859486e-259,-0.008651591144245407,0.007720561400172801,0.21495330083048575,-2.068291162833475e-262,4.823687341713111e-263,4.259158371545203e-262,97.02868250457072,0.0,3648,4536,4656,4698,4692
0.02408,-3.6670210312376175,3.8528537197340103,97.05560118864817,0.14045,0.06497,0.00051,-0.014150824317173042,8.442454437423336e-05,7.2325670796581205,-1.8083477722038962e-258,-4.026581426027343e-259,2.3853274126485973e-258,,,,1.0540249079327738e-261,8.197013419890244e-260,-1.06393425390193e-258,-0.008986451559695597,0.008070576104186631,0.22380013862309564,-3.67077179405347e-262,8.404139623087181e-263,6.458967504546175e-262,97.20124097520119,0.0,3648,4536,4656,4698,4692
0.025,-3.660083769709025,3.884829158524417,97.22234148415573,0.14073,0.06485,0.00051,-0.014144622661861101,8.431480778953522e-05,7.229423607012563,-1.6923921977167303e-258,-3.733394455653749e-259,1.986966616576961e-258,,,,1.5116161208410622e-261,1.1752578009262333e-259,-1.5254288257105085e-258,-0.009317094490943116,0.008419746781750921,0.2325671250641486,-5.250515712879854e-262,1.1905906339454593e-262,8.432008908174502e-262,97.36874136217433,0.0,3648,4536,4656,4698,4692
0.02593,-3.652500317818027,3.9156281114129206,97.38327651499146,0.14029,0.0646,0.00051,-0.01413668651253951,8.422677575955169e-05,7.225401320387551,-1.306643340667647e-258,-2.8337853762421214e-259,1.1928734587629388e-258,,,,1.8972500111654283e-261,1.4748042592475334e-259,-1.914224825875982e-258,-0.009650668982971794,0.008775576340805018,0.24144435223760669,-6.618570759246964e-262,1.4901623927471373e-262,9.882540656141927e-262,97.53038217331991,0.0,3648,4536,4656,4698,4692
0.02686,-3.643897854797537,3.944845884346619,97.53788959725436,0.1403,0.06394,0.00051,-0.01412558131032858,8.413128732058036e-05,7.219760211291773,-6.233752576080304e-259,-1.2699510825575213e-259,-5.940353531705279e-261,,,,2.1357357194854677e-261,1.6599001918452075e-259,-2.15446930212537e-258,-0.00998350513021291,0.009134143652832582,0.2503359736115659,-7.498977693129385e-262,1.6773604869199705e-262,1.042397799608973e-261,97.68561668799366,0.0,3648,4536,4656,4698,4692
0.02778,-3.6340194660692533,3.9721416602142416,97.6859280395032,0.13993,0.06344,0.00051,-0.014110165237897977,8.399883568620527e-05,7.211909949230927,3.5219945467512854e-259,9.411409573058195e-260,-1.5650036349806028e-258,,,,2.149656517127202e-261,1.670386536695142e-259,-2.168078769696292e-258,-0.010311928427234345,0.009491405632768436,0.2591456436062422,-7.621348485960887e-262,1.6921983726320787e-262,9.715073811833665e-262,97.83416859046524,0.0,3648,4536,4656,4698,4692
0.02871,-3.622761200860825,3.9972707048710467,97.82738311507069,0.13983,0.06309,0.00051,-0.01408976729021103,8.38043123392458e-05,7.201501524003534,1.5727322125760554e-258,3.687587084036269e-259,-3.3764557842787945e-258,,,,1.8694431988898675e-261,1.4522168924182507e-259,-1.8849037312051341e-258,-0.01064295736252736,0.009854942331920349,0.2680642765645248,-6.74326203196925e-262,1.4810519999341972e-262,7.460952975847203e-262,97.97601471252698,0.0,3648,4536,4656,4698,4692
0.02963,-3.610192537889279,4.020105960970374,97.96245312561427,0.13938,0.06316,0.00051,-0.01406432081481435,8.353179768932606e-05,7.1884959895909635,2.9426183818303235e-258,6.749483233834795e-259,-5.264923135419827e-258,,,,1.2453924366112446e-261,9.667991064065524e-260,-1.2548536048102837e-258,-0.010969351632942197,0.010216734471343109,0.276899488714722,-4.705664922737427e-262,1.0100687647699473e-262,3.561444324544e-262,98.1113498250138,0.0,3648,4536,4656,4698,4692
0.03056,-3.5965572601329248,4.040646939588398,98.091510711297,0.13896,0.06237,0.00051,-0.01403442399461712,8.31782743607074e-05,7.173195695671182,4.316730817069058e-258,9.796914057466577e-259,-6.991522684993832e-258,,,,2.6054800757469544e-262,2.0100575671201754e-260,-2.608898370283992e-259,-0.011298098335103677,0.010584437806031449,0.28584278435608845,-1.3942038954214894e-262,2.5528003273129797e-263,-2.0295172831249988e-262,98.24055438280219,0.0,3648,4536,4656,4698,4692
0.03149,-3.582254313453482,4.059015298630357,98.21509103026978,0.13912,0.06167,0.00051,-0.014001308750377424,8.275513106741132e-05,7.156228539340921,5.505644632238814e-258,1.2402603621517805e-258,-8.267885468276139e-258,,,,-1.057082853365553e-261,-8.233342500620998e-260,1.0686544788385362e-258,-0.01162557059325018,0.010953916048521153,0.2947976044544326,3.086420001412021e-262,-7.573842654720896e-263,-8.990325203361371e-262,98.36418177998,0.0,3648,4536,4656,4698,4692
0.03241,-3.5678008156692127,4.075438507553872,98.33390293555979,0.13936,0.06121,0.00051,-0.013966719078840303,8.228688089016389e-05,7.138485832695656,6.288583224805936e-258,1.407188800176698e-258,-8.781271279663232e-258,,,,-2.624873605621452e-261,-2.041936482367142e-259,2.6503410332395698e-258,-0.011948223981006973,0.011320991410979024,0.30366707435613466,8.40868326418206e-262,-1.9520721744644443e-262,-1.6683927677436528e-261,98.4829674016235,0.0,3648,4536,4656,4698,4692
0.03334,-3.553782180224874,4.090225129523597,98.44884739641773,0.13868,0.06134,0.00051,-0.013932721384754753,8.1807391710334e-05,7.1210254443683425,6.4346145034088e-258,1.429106743121676e-258,-8.230629975279222e-258,,,,-4.3005942914938375e-261,-3.3441950156188385e-259,4.340608492739777e-258,-0.012273085671739176,0.01169348040627977,0.3126436146866533,1.4212560755873137e-261,-3.245890930973148e-262,-2.4444161613397355e-261,98.59784410968537,0.0,3648,4536,4656,4698,4692
0.03426,-3.540796418481082,4.103736620294351,98.56101663772053,0.13858,0.06078,0.00051,-0.013901482085762898,8.135462080898661e-05,7.1049583300429315,5.731640630229922e-258,1.2592963531181674e-258,-6.371901839693787e-258,,,,-5.884197943663751e-261,-4.5745805087200514e-259,5.937587172644032e-258,-0.01259323562558438,0.012063241124202054,0.3215338818110578,1.970270504747893e-261,-4.459059712182336e-262,-3.1033700120222054e-261,98.7099381733516,0.0,3648,4536,4656,4698,4692
0.03519,-3.5294000052849586,4.116360514364668,98.67165104287312,0.13839,0.06033,0.00051,-0.013875047219692637,8.096505622346853e-05,7.091336152845564,4.0215054627232567e-258,8.635765709230552e-259,-3.069053019752867e-258,,,,-7.128168826164412e-261,-5.540693793033672e-259,7.191552244200727e-258,-0.012915753240749105,0.012438213185145227,0.3305309457963096,2.415174893497092e-261,-5.427440039577601e-262,-3.534033329368154e-261,98.820523211568,0.0,3648,4536,4656,4698,4692
