TIME,REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_X,REAR_FREEMOMENT_Y,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_X,LEAD_FREEMOMENT_Y,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time
0.0,-14.112567994412457,7.494698349731579,96.00860984512306,0.12098,0.04989,0.00047,-0.007359742915916899,4.003866308864142e-05,3.7610084841218288,-9.732520639956498e-219,-8.647713630090375e-219,1.0095463527717869e-218,,,,-6.210136724624225e-222,-4.8248667551281046e-220,6.262481074960364e-219,0.0,0.0,0.0,0.0,-0.0,0.0,97.32927742022667,0.0,2916,3810,3960,4002,3996
0.00093,-14.11406728315305,7.479838844476407,95.98573080579693,0.12078,0.04962,0.00047,-0.007357144515185623,4.043770635484432e-05,3.7595706156368998,-8.804997421871281e-219,-8.626388373541364e-219,2.347048957444914e-219,,,,-1.0038811547303371e-221,-7.802310962978692e-220,1.012707105763906e-218,-0.001287600308139067,0.0006830859759195887,0.008758109840302692,-8.45616692667367e-223,7.879840740486672e-223,5.675838707794281e-223,97.30578298711555,0.0,2916,3810,3960,4002,3996
0.00185,-14.115063289814605,7.466200418983897,95.96491958420545,0.12058,0.04983,0.00047,-0.007355509202166599,4.081973897982423e-05,3.7586386949465473,-6.376163244243325e-219,-7.401479456020452e-219,-8.060851707509256e-219,,,,-1.3627479765535924e-221,-1.059374327410358e-219,1.375022325939685e-218,-0.0025614680543748058,0.0013575409437224983,0.01742007488980194,-1.5306817488864546e-222,1.5112576377254737e-222,3.0974280788002458e-223,97.28435100865363,0.0,2916,3810,3960,4002,3996
0.00278,-14.115002929132306,7.454823953940642,95.94758229123909,0.12062,0.04984,0.00047,-0.007355885196435585,4.119010026597992e-05,3.7587537649436027,-2.3309052606431205e-219,-4.780467876228869e-219,-2.0484859074282802e-218,,,,-1.640582175105704e-221,-1.2755746386050908e-219,1.655640134303821e-218,-0.0038492248700513973,0.0020381858520300104,0.026174451531603155,-1.927867739339607e-222,2.066955438207025e-222,-9.924126079975928e-223,97.26636754504487,0.0,2916,3810,3960,4002,3996
0.0037,-14.11341776490981,7.446545799962683,95.93470920527798,0.12046,0.0498,0.00047,-0.00735915664968822,4.1555422110161695e-05,3.7603716756978067,3.2562350038235633e-219,-7.065989173475399e-220,-3.3808019567976676e-218,,,,-1.7744197996035505e-221,-1.3798700469408839e-219,1.791010044380051e-218,-0.005123060582290742,0.002710625063544652,0.03483333181767499,-1.8861113093488464e-222,2.3145648143339542e-222,-3.442433049608195e-222,97.25280477014049,0.0,2916,3810,3960,4002,3996
0.00463,-14.109965731374631,7.4419197374351755,95.9267774317825,0.12076,0.04979,0.00047,-0.0073659510302509215,4.192226057076443e-05,3.7638155896602727,1.0074283947277711e-218,4.692350296423767e-219,-4.645217796975196e-218,,,,-1.702316307903593e-221,-1.3240816207148576e-219,1.718597975508691e-218,-0.006410512555549001,0.003389784751731361,0.04358538132285446,-1.2780196916159355e-222,2.1327487865503236e-222,-7.103622350587991e-222,97.24412543061781,0.0,2916,3810,3960,4002,3996
0.00556,-14.104462546803234,7.441168447264905,95.9237312104231,0.12028,0.04993,0.00047,-0.00737656760964638,4.2295787268873045e-05,3.7692393768126116,1.7547780869040832e-218,1.1066223940628057e-218,-5.645808152678889e-218,,,,-1.3722501999991211e-221,-1.0677355476425609e-219,1.3858707974199368e-218,-0.007697556023100502,0.004068699143908732,0.05233693005033163,-1.7997771922340426e-224,1.413897784865849e-222,-1.1798028202911949e-221,97.24026460743637,0.0,2916,3810,3960,4002,3996
0.00648,-14.096898269782741,7.444168627414078,95.92503097593799,0.12059,0.04975,0.00047,-0.007390940941744569,4.26788685617224e-05,3.7766089897315216,2.483697820967501e-218,1.7824102907297219e-218,-6.164249912332169e-218,,,,-7.52331251329012e-222,-5.860007708788542e-220,7.60599032415804e-219,-0.008970170631309761,0.004740414864740696,0.06099429729275336,1.8946568662637903e-222,1.1019289552637318e-223,-1.712743500532884e-221,97.24067952825423,0.0,2916,3810,3960,4002,3996
0.00741,-14.087436377650146,7.45046941147376,95.92975076240735,0.12041,0.0498,0.00047,-0.0074086449225393885,4.307163761072893e-05,3.785704612831277,3.0874779540215737e-218,2.414379578360457e-218,-5.983374705522095e-218,,,,1.5871040561988603e-222,1.2215350194902358e-220,-1.5855506313473285e-219,-0.010255841332754383,0.005419856120841623,0.06974604094392059,4.436032263661683e-222,-1.8042357551071486e-222,-2.2668756189132334e-221,97.24444683108254,0.0,2916,3810,3960,4002,3996
0.00833,-14.076395240556462,7.459340045221167,95.93670092483354,0.12099,0.05003,0.00047,-0.00742893476043151,4.347147421745215e-05,3.7961421578134553,3.444635422592952e-218,2.901628415822333e-218,-4.917655089106308e-218,,,,1.3221254251455833e-221,1.0266462826632862e-219,-1.3325474861023867e-218,-0.011526762398357576,0.006092676182384439,0.07840420644275903,7.383713745992756e-222,-4.203137522562076e-222,-2.758795489425635e-221,97.25038427286322,0.0,2916,3810,3960,4002,3996
0.00926,-14.064213741776191,7.469841133700917,95.9445557687483,0.12021,0.04961,0.00047,-0.007450822375006905,4.387328869466877e-05,3.8074117948549966,3.431323382861147e-218,3.1329482170165614e-218,-2.8484818544384494e-218,,,,2.652469348325284e-221,2.061088770367421e-219,-2.6752082863983847e-218,-0.012810438488000151,0.006773693175632737,0.0871571577887218,1.0520285494482721e-221,-6.955900172281026e-222,-3.113059475310844e-221,97.25717668326358,0.0,2916,3810,3960,4002,3996
0.01019,-14.051403917601286,7.480913723019448,95.95197031128339,0.12062,0.0496,0.00047,-0.007473182103337074,4.427009199765308e-05,3.818931976132972,2.937806585683807e-218,2.99915274018491e-218,2.3922023973354967e-219,,,,4.0153962674828285e-221,3.121062070920654e-219,-4.051006150365065e-218,-0.014092974560959145,0.0074556942845543225,0.09591080567065156,1.342565966658403e-221,-9.753150005422835e-222,-3.23208485775803e-221,97.26349072907188,0.0,2916,3810,3960,4002,3996
0.01111,-14.038494746932406,7.491479960555081,95.9576766451636,0.12055,0.04964,0.00047,-0.007494880086626451,4.465388300991407e-05,3.8301156962384577,1.887940621355056e-218,2.4088399491288956e-218,4.223716675742367e-218,,,,5.231574447741197e-221,4.067153952579085e-219,-5.278990008716158e-218,-0.015360559328094894,0.008131338521919306,0.10457092039920819,1.560332635123239e-221,-1.2193560786402585e-221,-3.0306903665102636e-221,97.26806934393642,0.0,2916,3810,3960,4002,3996
0.01204,-14.025973018921231,7.5005469608709765,95.96055690533618,0.12029,0.04964,0.00047,-0.007514912427654657,4.5016847409883825e-05,3.840441540431796,2.5985646939739684e-219,1.3064331581922158e-218,8.822151270116514e-218,,,,6.088024388277852e-221,4.7337665867488155e-219,-6.144221131195912e-218,-0.016640762121935958,0.008815222317980539,0.11332555849996456,1.6583076211135484e-221,-1.388833834340372e-221,-2.435583531357992e-221,97.26980315299296,0.0,2916,3810,3960,4002,3996
0.01296,-14.01422866098937,7.50730280913532,95.9596939613559,0.12089,0.04979,0.00047,-0.007532531368539668,4.535275023806028e-05,3.8495190251563836,-1.8946571966155e-218,-3.093157657361624e-219,1.3581271986761684e-217,,,,6.357541423674388e-221,4.9442111234034905e-219,-6.417365253755168e-218,-0.017906104262943603,0.009492466546701842,0.1219861517405749,1.5845356034971043e-221,-1.4338297537923438e-221,-1.4246066534681076e-221,97.26778020283814,0.0,2916,3810,3960,4002,3996
0.01389,-14.003511824026228,7.511192388057422,95.95440216644319,0.12079,0.04965,0.00047,-0.007547339460203448,4.5658254929921034e-05,3.857137934583399,-4.43515603062728e-218,-2.368789829975238e-218,1.7889010781815395e-217,,,,5.825942421953584e-221,4.531887840822e-219,-5.88218350599057e-218,-0.01918417552177832,0.010177557732864585,0.13074060110658864,1.2957916784165838e-221,-1.3116639498855746e-221,1.0957500444689118e-223,97.26131630620455,0.0,2916,3810,3960,4002,3996
0.01482,-13.993907090848946,7.51196259054593,95.9442407081613,0.12055,0.04977,0.00047,-0.007559338145359722,4.593384905256217e-05,3.8632944606200987,-7.12532829166402e-218,-4.719824232987506e-218,2.101159152239044e-217,,,,4.3257118727695167e-221,3.3664454418900406e-219,-4.3694860385910896e-218,-0.020461319781708724,0.010862861481946045,0.13949434554927803,7.684428453287825e-222,-9.883061864824344e-222,1.7854668254544951e-221,97.24996834289803,0.0,2916,3810,3960,4002,3996
0.01574,-13.985327243678196,7.5096715434031545,95.92901336704672,0.11995,0.04964,0.00047,-0.007568926425286689,4.618418999338159e-05,3.8681915883958062,-9.63691537506124e-218,-7.123960837217895e-218,2.2158705050511425e-217,,,,1.7733054478345922e-221,1.3827888208810089e-219,-1.7947828213777723e-218,-0.021723910710288598,0.011540727743874633,0.14815281801267588,1.202983762413786e-223,-4.538435414043451e-222,3.7335696286032666e-221,97.23353408355368,0.0,2916,3810,3960,4002,3996
0.01667,-13.977526554143381,7.504662628483341,95.90876079173162,0.12079,0.04947,0.00047,-0.007576853115011247,4.641786804526034e-05,3.87221522211642,-1.1567573462930257e-217,-9.263550210686723e-218,2.0576160085658238e-217,,,,-1.7939643097126582e-221,-1.3902324268532729e-219,1.8044799637601312e-218,-0.022999478230556925,0.012225629118626492,0.1569037858375898,-9.552447274541017e-222,2.936973563123962e-222,5.682984604087351e-221,97.21204455387581,0.0,2916,3810,3960,4002,3996
0.01759,-13.970132402821823,7.4975088457401355,95.88375151327504,0.12088,0.0497,0.00047,-0.0075841297170508425,4.664662988914612e-05,3.8758894674776005,-1.2474396435873624e-217,-1.0761982831427924e-217,1.5661427495617797e-217,,,,-6.18670498190805e-221,-4.8055322698496515e-219,6.237390376275353e-218,-0.024260644288648936,0.012902617108572302,0.16555861474786554,-2.0401626611075263e-221,1.1973695603708624e-221,7.318241981280014e-221,97.1857553477041,0.0,2916,3810,3960,4002,3996
0.01852,-13.962693447236662,7.488935738982031,95.85447317157846,0.12052,0.04948,0.00047,-0.0075919114330799745,4.6884027945249725e-05,3.8798148725689647,-1.192316482948711e-217,-1.1218196197430988e-217,7.092938142771424e-218,,,,-1.1043922611643086e-220,-8.582588736366673e-219,1.1139842512336766e-217,-0.025534842039038125,0.013586246257971278,0.17430504147420212,-3.153094014568851e-221,2.2000283970408018e-221,8.356216501423592e-221,97.15513879257732,0.0,2916,3810,3960,4002,3996
0.01945,-13.954740971136443,7.479732557802084,95.82161905118554,0.12066,0.04945,0.00047,-0.007601354931312801,4.714345248522262e-05,3.884594161288829,-9.551222688381352e-218,-1.025496878076398e-217,-5.040667031163006e-218,,,,-1.5831434929336583e-220,-1.2306184524259294e-218,1.5972901977642344e-217,-0.026808337686183844,0.01426906451533153,0.18304863393508183,-4.132680412777698e-221,3.1795590272686326e-221,8.449833926586277e-221,97.12087248526076,0.0,2916,3810,3960,4002,3996
0.02037,-13.945857066374458,7.470662124666787,95.78606292638213,0.12064,0.04965,0.00047,-0.0076134647939917624,4.743568852902863e-05,3.8907518770270912,-5.139360959431567e-218,-7.578451139888367e-218,-2.012928625137141e-217,,,,-1.9863841537931313e-220,-1.5443461161042371e-218,2.0044941557538775e-217,-0.02806738007322456,0.014943716025772621,0.19169512219200155,-4.795607690468904e-221,3.9843099346079914e-221,7.314014614758629e-221,97.0838172551611,0.0,2916,3810,3960,4002,3996
0.0213,-13.935740178845808,7.462379528484592,95.74881820234839,0.12033,0.04939,0.00047,-0.007628943889914017,4.776640705605666e-05,3.898656171056566,1.3145557705836936e-218,-3.0440570771873304e-218,-3.696896600943861e-217,,,,-2.235409724004318e-220,-1.7382435862682658e-218,2.2561634528438777e-217,-0.029339240953961152,0.0156249091203436,0.20043227309701028,-4.970081916365983e-221,4.468871580692225e-221,4.709392190503388e-221,97.04498003351748,0.0,2916,3810,3960,4002,3996
0.02222,-13.92425688452369,7.455367631512647,95.71098138809664,0.12092,0.04971,0.00047,-0.007648064066092115,4.813413303146713e-05,3.9084515085508835,9.529911947836327e-218,3.2785138617241124e-218,-5.375012064606956e-217,,,,-2.2492122638188742e-220,-1.7493100170311617e-218,2.2705258109771637e-217,-0.030596451181442764,0.016298087378685638,0.20907208801332872,-4.480714466104561e-221,4.458291483833218e-221,6.156026860869222e-222,97.00546064309881,0.0,2916,3810,3960,4002,3996
0.02315,-13.911469669142711,7.449894088612855,95.67366222605654,0.12051,0.04931,0.00047,-0.007670574355501609,4.852917047767563e-05,3.9200112644402663,1.8897122065439824e-217,1.1050407930987222e-217,-6.8126252720165854e-217,,,,-1.9550288327970006e-220,-1.520942262823778e-218,1.974112940881076e-217,-0.03186621960177809,0.016978013249941745,0.21780238560875373,-3.1839726690379495e-221,3.8046562228760014e-221,-4.943970899573958e-221,96.9663836287225,0.0,2916,3810,3960,4002,3996
0.02408,-13.897634462833127,7.445991908664174,95.63790393944218,0.12019,0.04936,0.00047,-0.007695665842679873,4.8933784739021764e-05,3.932919916335843,2.8463144947025964e-217,1.9629575676185835e-217,-7.737788346954026e-217,,,,-1.3009227832075097e-220,-1.012717140499578e-218,1.3144574901938326e-217,-0.03313477360041436,0.017657511433536534,0.2265293496667422,-1.0235630488638032e-221,2.405142750659391e-221,-1.1581360328071688e-220,96.92881774320983,0.0,2916,3810,3960,4002,3996
