REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-4.04928954167707,3.030492641817305,96.89310450246442,0.14738,0.07905,0.00052,0.8642294141143098,-8.710665255198777e-175,-1.847402944935544e-174,2.5061060436645787e-174,,,,-4.146756635194628e-176,1.5424722564410982,-0.9136754920185424,-18.1572692199684,0.0,-0.0,0.0,0.0,97.02501910110576,0.0,3648,4536,4656,4692,4692,4562,4563
-4.052925524336016,3.081532297731004,97.08462058717454,0.14755,0.07838,0.00052,0.8694418010220368,-3.3813633572649333e-175,-1.8298708550369362e-174,2.4827230191028458e-174,,,,-9.566532881351183e-176,1.5421042355397279,-0.9133978700461405,-18.148458313734533,-5.4924724079744836e-179,1.6703007849401036e-178,2.2660387974196518e-178,0.001,97.21803125533559,0.0,3648,4536,4656,4692,4692,4562,4563
-4.056174492664581,3.132077979041743,97.27456258817138,0.1469,0.07788,0.00052,0.8745598390806915,3.179576730040955e-175,-1.7007471592762368e-174,2.3080135195880166e-174,,,,-1.546987235714368e-175,1.5417359019083388,-0.9131156338383639,-18.139630080813163,-5.584128449970908e-179,3.2739872008591725e-178,4.442099497897399e-178,0.002,97.40946047844537,0.0,3648,4536,4656,4692,4692,4562,4563
-4.058753879828275,3.181840201443904,97.46285866124296,0.14733,0.07732,0.00052,0.8794803379783885,1.0822649999299605e-174,-1.4460636559495554e-174,1.963012464244176e-174,,,,-2.1601332666649732e-175,1.5413673035398843,-0.9128288414191268,-18.130784667464486,7.759990708848603e-180,4.7033397214055037e-178,6.382095930403425e-178,0.003,97.59921315536293,0.0,3648,4536,4656,4692,4692,4562,4563
-4.060400055834791,3.230576827086924,97.64958233635794,0.14667,0.07644,0.00052,0.884108827889967,1.9305423732891505e-174,-1.056572195368494e-174,1.435152397077586e-174,,,,-2.764253169949085e-175,1.54099851323681,-0.9125375749598221,-18.121922219872133,1.4460850387637158e-178,5.840093429249359e-178,7.925619133724345e-178,0.004,97.78734276844976,0.0,3648,4536,4656,4692,4692,4562,4563
-4.060881541006117,3.278095925217972,97.83492540401483,0.14679,0.0757,0.00052,0.8883629537868308,2.8288882252378623e-174,-5.2920526734754e-175,7.202451026068864e-175,,,,-3.3218788551929357e-175,1.5406296262905612,-0.9122419363482187,-18.113042872168275,3.6079258743977425e-178,6.560389356284964e-178,8.904649342355493e-178,0.005,97.97402360112685,0.0,3648,4536,4656,4692,4692,4562,4563
-4.060009934010906,3.32425720014302,98.01916777119854,0.14613,0.07506,0.00052,0.8921749291916226,3.7338774853029267e-174,1.31546107254799e-175,-1.7564860828592295e-175,,,,-3.7910378932760007e-175,1.5402607570645266,-0.9119420425625608,-18.104146737059526,6.588882233365712e-178,6.741015125094046e-178,9.152017365902378e-178,0.006,98.15952127611125,0.0,3648,4536,4656,4692,4692,4562,4563
-4.05764796970566,3.3689720365438878,98.2026457573861,0.14571,0.07469,0.00052,0.8954930677134825,4.593285579212377e-174,9.12434662794015e-175,-1.2345931491580052e-174,,,,-4.12686328597441e-175,1.5398920347146012,-0.9116380209787477,-18.095233899262087,1.0371267706834738e-177,6.266815488480651e-178,8.511453719422877e-178,0.006,98.34416156223882,0.0,3648,4536,4656,4692,4692,4562,4563
-4.053714424511314,3.4122021791096677,98.38572061073958,0.1455,0.07448,0.00052,0.8982825157788482,5.347472888793862e-174,1.7905450526811051e-174,-2.425539816828328e-174,,,,-4.28368602359266e-175,1.539523598320931,-0.9113300047354289,-18.08630441180708,1.4886584644109048e-177,5.039061074199871e-178,6.848938688282722e-178,0.007,98.52829920607134,0.0,3648,4536,4656,4692,4692,4562,4563
-4.0481858217751165,3.4539570027251356,98.56874919518827,0.1458,0.07349,0.00052,0.9005253273909358,5.931475670982146e-174,2.7327771495663723e-174,-3.7036240780842194e-174,,,,-4.217580164001245e-175,1.5391555917193833,-0.9110181282830683,-18.07735829510735,2.0009737734540854e-177,2.984466002979582e-178,4.0649340637764957e-178,0.008,98.71228872500234,0.0,3648,4536,4656,4692,4692,4562,4563
-4.041095047871534,3.494289280459775,98.75205855229979,0.14536,0.07312,0.00052,0.9022199745221757,6.277816566887035e-174,3.6958315282743153e-174,-5.010143727235392e-174,,,,-3.889297550248218e-175,1.5387881583184146,-0.9107025232492292,-18.068395538511194,2.555547392873685e-177,6.44467972434109e-180,1.0694398832438052e-179,0.009,98.89645886015491,0.0,3648,4536,4656,4692,4692,4562,4563
-4.032527112110322,3.533289372570751,98.93592533554268,0.14476,0.07236,0.00052,0.903380326659566,6.320007825607015e-174,4.626795207762272e-174,-6.273351016277032e-174,,,,-3.2674940716301084e-175,1.5384214361713928,-0.9103833147600361,-18.05941610394574,3.127769019979011e-177,-3.715878173409964e-178,-5.018274081403623e-178,0.01,99.08109169110068,0.0,3648,4536,4656,4692,4692,4562,4563
-4.022612407573881,3.5710778567328236,99.12056024110518,0.14476,0.07189,0.00052,0.9040341037831238,5.996674205465395e-174,5.464409222599649e-174,-7.410169497687805e-174,,,,-2.3321131442741688e-175,1.5380555535476232,-0.9100606183603365,-18.050419931201585,3.68722052626913e-177,-8.299531063534905e-178,-1.1233638043529732e-177,0.011,99.26640655403507,0.0,3648,4536,4656,4692,4692,4562,4563
-4.011517955349035,3.607796782839723,99.30609691035262,0.14419,0.07127,0.00052,0.9042208233741659,5.2561717353913105e-174,6.141075070181593e-174,-8.328913081235372e-174,,,,-1.077756787262547e-175,1.537690625207188,-0.9097345376658406,-18.041406944428733,4.198350195426854e-177,-1.3571004056377483e-177,-1.8382684705763372e-177,0.012,99.45254827052298,0.0,3648,4536,4656,4692,4692,4562,4563
-3.999437201249102,3.6435999363222713,99.49258452103629,0.1449,0.07064,0.00052,0.9039893111582147,4.061525229820335e-174,6.585624434877165e-174,-8.933040550273683e-174,,,,4.8315743383340464e-176,1.5373267495369487,-0.9094051628547504,-18.03237705947313,4.621581028957485e-177,-1.9351758313282579e-177,-2.6223453783259056e-177,0.013,99.6395789488206,0.0,3648,4536,4656,4692,4692,4562,4563
-3.986578953451375,3.678642678451139,99.67998334955918,0.14409,0.07037,0.00052,0.9033949014896757,2.395454316873304e-174,6.726836182720935e-174,-9.125923993844337e-174,,,,2.3176817154832617e-175,1.5369640066524826,-0.9090725700631266,-18.02333019175131,4.9148716184497685e-177,-2.5398578492738543e-177,-3.442624321206676e-177,0.014,99.82747269302283,0.0,3648,4536,4656,4692,4692,4562,4563
-3.9731560314543732,3.713072040514908,99.86816286164843,0.14426,0.06985,0.00052,0.9024964966134904,2.652079335480239e-175,6.497637336567073e-174,-8.816545488895513e-174,,,,4.370311708360484e-175,1.5366024575180857,-0.9087368216916772,-18.014266264413276,5.035724905071301e-177,-3.1405432945581216e-177,-4.257611795378671e-177,0.015,100.01611283282844,0.0,3648,4536,4656,4692,4692,4562,4563
-3.959374196962863,3.747017749764421,100.0569022820704,0.14346,0.06946,0.00052,0.9013536747311858,-2.29311564762609e-174,5.839872046502289e-174,-7.925964896797302e-174,,,,6.56190167037832e-175,1.536242144085151,-0.9083979675701125,-18.005185216566332,4.94361275811515e-177,-3.700940826199657e-177,-5.018094418111301e-177,0.016,100.20529167829615,0.0,3648,4536,4656,4692,4692,4562,4563
-3.945421965877899,3.7805847530819037,100.24589397190397,0.14291,0.06896,0.00051,0.9000240272720361,-5.211118293569539e-174,4.709466531940198e-174,-6.394325623454211e-174,,,,8.789767484045009e-175,1.5358830903960925,-0.9080560468687137,-17.99608701131952,4.602753509547719e-177,-4.180115602587079e-177,-5.668554345700197e-177,0.017,100.39471317649291,0.0,3648,4536,4656,4692,4692,4562,4563
-3.9314619162305364,3.813847603776244,100.4347501318905,0.14292,0.06846,0.00051,0.8985608659242537,-8.3858933391229e-174,3.0817612564386585e-174,-4.188088247521648e-174,,,,1.0929201406335315e-174,1.5355253045458448,-0.9077110906044581,-17.98697164337027,3.985146542041088e-177,-4.534010759664415e-177,-6.149231476551434e-177,0.018,100.58399902767279,0.0,3648,4536,4656,4692,4692,4562,4563
-3.9176240700861094,3.846846860046139,100.62301328304747,0.1423,0.06818,0.00051,0.8970113885814717,-1.1679429775746676e-173,9.567274263277091e-175,-1.307108416132011e-174,,,,1.2836582284416541e-174,1.5351687813387855,-0.9073631245656985,-17.977839145810453,3.0737342629474187e-177,-4.717448033681022e-177,-6.398835715995602e-177,0.019,100.772698739686,0.0,3648,4536,4656,4692,4692,4562,4563
-3.9040018210978373,3.8795874907035337,100.8101707490208,0.14192,0.06746,0.00051,0.8954153557683241,-1.4919976764599551e-173,-1.6362630245309292e-174,2.2088896457319366e-174,,,,1.4354206202093315e-174,1.5348135054312464,-0.907012172472848,-17.968689595798587,1.8655291621030463e-177,-4.68658199256431e-177,-6.357874776517658e-177,0.019,100.96030386128939,0.0,3648,4536,4656,4692,4692,4562,4563
-3.8906506955586493,3.9120392229992467,100.99567306299662,0.14188,0.06713,0.00051,0.8938043130601027,-1.7905667292884018e-173,-4.634482446918443e-174,6.27494378481395e-174,,,,1.5316884987344984e-174,1.5344594547152783,-0.9066582591956818,-17.95952311873813,3.745142957150846e-178,-4.401750575246408e-177,-5.972519907417405e-177,0.02,101.14626632340334,0.0,3648,4536,4656,4692,4692,4562,4563
