REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,REAR_MOMENTUM_X,REAR_MOMENTUM_Y,REAR_MOMENTUM_Z,LEAD_MOMENTUM_X,LEAD_MOMENTUM_Y,LEAD_MOMENTUM_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-5.953545651123141,5.29555358554172,106.60184178975892,0.10624,0.04589,0.00044,0.4041442195419162,-1.6865675944343438e-157,2.7290917363965052e-157,-1.4324366393069729e-157,,,,9.490220601337104e-159,1.3404544748880025,-0.6965457228555372,-13.35932505477624,0.0,-0.0,0.0,0.0,106.89920610821271,3.513449399380631e-157,3228,4080,4206,4242,4242,4111,4221
-5.962744310146962,5.298714190594159,106.53396700549645,0.10561,0.04558,0.00044,0.40183898709021537,-2.8000746030909098e-157,1.9564034459419575e-157,-4.4201941973323404e-158,,,,1.0358064747930747e-158,1.339913201854055,-0.6960644999681888,-13.349643797753757,-2.0379652076150037e-161,-2.1282900979535396e-161,-8.514332240788353e-162,0.001,106.83218998836446,3.444316099507434e-157,3228,4080,4206,4242,4242,4111,4221
-5.972031206505461,5.301885902329814,106.46769325088118,0.10597,0.04587,0.00044,0.3995414968447201,-3.963581921267574e-157,9.184506626372813e-158,7.662692968617703e-158,,,,1.078145838717009e-158,1.3393710891516635,-0.6955829894483364,-13.339968634153545,-5.110217476918728e-161,-3.4341336201949984e-161,-7.041493670050783e-162,0.002,106.76677787128601,4.140133077792727e-157,3228,4080,4206,4242,4242,4111,4221
-5.981395807814248,5.305187737812522,106.40332478513005,0.10578,0.04582,0.00044,0.39728218028241363,-5.117972676359636e-157,-3.747467343674709e-158,2.163163077305743e-157,,,,1.0649325403739884e-158,1.3388281292432407,-0.6951011848808775,-13.330299404708276,-9.235327411298815e-161,-3.681099979506792e-161,6.264852131063896e-162,0.003,106.70327847855962,5.5689634520040825e-157,3228,4080,4206,4242,4242,4111,4221
-5.990820371536133,5.308725345522479,106.34106635864725,0.10649,0.04598,0.00044,0.3950862133671766,-6.193224569107572e-157,-1.8961368742926107e-157,3.7025778413239506e-157,,,,9.86193384906104e-159,1.3382843158755284,-0.6946190696457375,-13.320635927029905,-1.437320679366806e-160,-2.649597670821433e-161,3.290877732671396e-161,0.004,106.64190024475569,7.460593024730474e-157,3228,4080,4206,4242,4242,4111,4221
-6.000276908381482,5.312584281321153,106.28101290617167,0.10618,0.0458,0.00044,0.392972461932018,-7.110438999608255e-157,-3.599938196994622e-157,5.3210810053001275e-157,,,,8.338989068820967e-159,1.3377396448725436,-0.6941366184377773,-13.310978005117802,-2.0416123142516385e-160,-1.5311828142379153e-162,7.389689709465697e-161,0.005,106.58274053093787,9.582891048864432e-157,3228,4080,4206,4242,4242,4111,4221
-6.009724703109372,5.316825395845354,106.22314434514779,0.10602,0.04577,0.00044,0.39095287586140715,-7.784787855735684e-157,-5.420720555598427e-157,6.93828364855559e-157,,,,6.028144286107001e-159,1.3371941151790654,-0.6936537993016424,-13.30132543957133,-2.718197447504906e-160,3.944330964181872e-161,1.2958254692384076e-160,0.006,106.5257800622327,1.1752740671397165e-156,3228,4080,4206,4242,4242,4111,4221
-6.019108601604798,5.321482716806658,106.16732525990203,0.10631,0.04568,0.00044,0.38903238546782437,-8.129381375620746e-157,-7.273470221030302e-157,8.45831120249122e-157,,,,2.9135062374660464e-159,1.336647730094542,-0.6931705759723243,-13.291678038053044,-3.441065948574387e-160,9.710406796096036e-161,1.995184215507166e-160,0.006,106.470882402209,1.3803377811399904e-156,3228,4080,4206,4242,4242,4111,4221
-6.02835815583496,5.326563900779323,106.11330903881716,0.10594,0.04573,0.00044,0.38720930820489213,-8.060006694556482e-157,-9.054825419067209e-157,9.772474494892979e-157,,,,-9.763680214943686e-160,1.3361004986236416,-0.692686910291391,-13.282035625578303,-4.176435700987386e-160,1.7127200235190685e-160,2.8232802687036418e-160,0.007,106.41779804248735,1.5570961082727945e-156,3228,4080,4206,4242,4242,4111,4221
-6.037387600817879,5.332052968916412,106.06074618995723,0.1056,0.0457,0.00044,0.3854762181913991,-7.50062544944989e-157,-1.0645635948609921e-156,1.0763215592074415e-156,,,,-5.561554485083148e-159,1.3355524368666878,-0.6922027644784327,-13.272398054239243,-4.8832455048864444e-160,2.607573080075146e-160,3.756071876973366e-160,0.008,106.36617281954054,1.6894844088210273e-156,3228,4080,4206,4242,4242,4111,4221
-6.046096549797167,5.3379147213653955,106.00919682971484,0.10546,0.04573,0.00044,0.38382117282385186,-6.389452322068175e-157,-1.1914951864521963e-156,1.1309341916027147e-156,,,,-1.070554382297184e-158,1.3350035693795657,-0.6917181030777272,-13.262765211983773,-5.514173802334238e-160,3.6323415149609566e-160,4.75867253608998e-160,0.009,106.31556061811112,1.7626468548265592e-156,3228,4080,4206,4242,4242,4111,4221
-6.054371273880596,5.344100043353924,105.95814748119136,0.1058,0.04546,0.00044,0.382229142846986,-4.6853675701454655e-157,-1.2725482033699216e-156,1.129248854900949e-156,,,,-1.6212358583501626e-158,1.3344539304439242,-0.6912328944633711,-13.253137030064241,-6.01722478405467e-160,4.7515826929806886e-160,5.785314333859461e-160,0.01,106.26544045192334,1.7646837107156787e-156,3228,4080,4206,4242,4242,4111,4221
-6.062086498976273,5.350551331091219,105.9070321505078,0.10548,0.04577,0.00044,0.38068347265108365,-2.3743490398088927e-157,-1.2940484361782438e-156,1.0604664384703726e-156,,,,-2.182662857646027e-158,1.3339035651976328,-0.6907471118569329,-13.243513488765748,-6.337897933222762e-160,5.917406581559516e-160,6.779947599898528e-160,0.011,106.21523784841987,1.6898300967622778e-156,3228,4080,4206,4242,4242,4111,4221
-6.06910775522282,5.357207455527727,105.8552571314079,0.10654,0.04574,0.00044,0.37916721768357836,5.244528846537716e-158,-1.2431957439692903e-156,9.156645755781111e-157,,,,-2.723719265403091e-158,1.3333525305768976,-0.6902607338731771,-13.233894621050387,-6.421925672363324e-160,7.069897717406376e-160,7.677564587172695e-160,0.012,106.16434996279378,1.5449038096500882e-156,3228,4080,4206,4242,4242,4111,4221
-6.075294367110902,5.364007938580439,105.8022283263834,0.10579,0.04564,0.00044,0.37766425562986355,3.953425720480526e-157,-1.1089901192797755e-156,6.88688529862751e-157,,,,-3.2084696599752076e-158,1.3328008960158388,-0.6897737446506225,-13.224280513833811,-6.218527219814091e-160,8.13832990791837e-160,8.406309083763267e-160,0.013,106.11217320194875,1.3639819372329655e-156,3228,4080,4206,4242,4242,4111,4221
-6.08050313963187,5.370896213165805,105.74737940178808,0.10552,0.04562,0.00044,0.37616012038317514,7.812455523530022e-157,-8.832305913165043e-157,3.770509032349646e-157,,,,-3.5973511482820204e-158,1.3322487438428123,-0.6892861336443245,-13.21467130674187,-5.6840861933946125e-160,9.043255309887068e-160,8.890399365407407e-160,0.014,106.05813167744087,1.237985571056117e-156,3228,4080,4206,4242,4242,4111,4221
-6.084592701852047,5.3778219220348875,105.69019899563513,0.1057,0.0456,0.00044,0.37464254253992274,1.195661859090389e-156,-5.6154200463857774e-157,-1.7211325444738837e-158,,,,-3.848810416489787e-158,1.331696169311999,-0.6887978951661574,-13.205067188352531,-4.786116543525916e-160,9.699513632669335e-160,9.053849114144636e-160,0.015,106.00170470662019,1.321072645232493e-156,3228,4080,4206,4242,4242,4111,4221
-6.087428359158779,5.384742230149466,105.63025533514876,0.10591,0.0456,0.00044,0.3731017010655841,1.619607583345758e-156,-1.443743578203733e-157,-4.867813667041578e-157,,,,-3.921375389080694e-158,1.331143280217291,-0.6883090277610638,-13.195468390083727,-3.507338133936847e-160,1.0020161663611273e-159,8.824920769455548e-160,0.016,105.94245171356839,1.697329896691326e-156,3228,4080,4206,4242,4242,4111,4221
-6.088887222670575,5.391622165120753,105.56721675323747,0.10596,0.0458,0.00044,0.37153021451304946,2.0298602480157595e-156,3.620896994534525e-157,-1.0184731292724045e-156,,,,-3.776123138307869e-158,1.3305901960527815,-0.6878195335082291,-13.185875178031075,-1.8496422136498792e-160,9.92126893451044e-160,8.141189783931818e-160,0.017,105.8800330100385,2.2997236990509634e-156,3228,4080,4206,4242,4242,4111,4221
-6.088863349896631,5.398434087053402,105.50086671520955,0.10538,0.04562,0.00044,0.36992292977088864,2.3995113712291815e-156,9.451906494932325e-157,-1.592874652026085e-156,,,,-3.379474830582325e-158,1.3300370467067606,-0.6873294173308734,-13.176287843191137,1.6230900826783439e-161,9.32746364528509e-160,6.955038606954886e-160,0.018,105.81422506046333,3.03121920052266e-156,3228,4080,4206,4242,4242,4111,4221
-6.087272625149768,5.40515648517164,105.43111228257997,0.10587,0.04566,0.00044,0.3682765868158309,2.698843948905265e-156,1.5852867838788053e-156,-2.1842906341578365e-156,,,,-2.7062157600485913e-158,1.329483970700521,-0.6868386863847851,-13.16670669061766,2.478132357012683e-160,8.178046165390737e-160,5.2393387365930506e-160,0.019,105.7449291539981,3.816807359843055e-156,3228,4080,4206,4242,4242,4111,4221
-6.084057107268876,5.411772364347522,105.35798551179319,0.10542,0.04531,0.00044,0.3665894386101852,2.8965458735203303e-156,2.2555639015730684e-156,-2.7610453643014776e-156,,,,-1.7426054740131178e-158,1.3289311130079962,-0.6863473495748045,-13.157132028129833,5.0197234354000427e-160,6.433418508451064e-160,2.993021276648253e-160,0.019,105.67217297903572,4.593573556090972e-156,3228,4080,4206,4242,4242,4111,4221
-6.0791885848835046,5.418267512450806,105.2816379461899,0.10611,0.04561,0.00044,0.3648608933780266,2.9612525755449583e-156,2.92223226524192e-156,-3.2861979067416693e-156,,,,-4.894115340528511e-159,1.328378622516422,-0.6858554172232972,-13.1475641552072,7.680508251047018e-160,4.081510784248845e-160,2.4618503569113183e-161,0.02,105.5961052563951,5.301655864960451e-156,3228,4080,4206,4242,4242,4111,4221
-6.072671124554264,5.424628934044028,105.20232895218032,0.10529,0.04564,0.00044,0.36309123413257016,2.8633914078861707e-156,3.545174139624101e-156,-3.7187070659346783e-156,,,,1.0353272524230106e-158,1.3278266492097628,-0.6853629008884775,-13.13800335266457,1.0326233330600773e-159,1.1438240563226809e-160,-2.935649393815637e-160,0.021,105.51698418085034,5.881840891867989e-156,3228,4080,4206,4242,4242,4111,4221
-6.064542472957212,5.430843691794867,105.12040915986047,0.1046,0.04565,0.00044,0.3612814572357361,2.57727713224441e-156,4.0790908524503214e-156,-4.015064319600415e-156,,,,2.794023887951405e-158,1.3272753411727019,-0.6848698133065019,-13.128449873608917,1.2797545439479767e-159,-2.3193419603601724e-160,-6.448556444006207e-160,0.022,105.43516093100769,6.277107700961054e-156,3228,4080,4206,4242,4242,4111,4221
-6.0548742683097,5.436898300545292,105.03630068266354,0.10521,0.04525,0.00044,0.35943324934800686,2.0833832153672977e-156,4.475178256806208e-156,-4.1313887618214194e-156,,,,4.727981301174042e-158,1.3267248415213388,-0.6843761684137145,-13.118903936046921,1.4914554823063455e-159,-6.204943275048571e-160,-1.0148915691410238e-159,0.023,105.35105992174174,6.437086231640193e-156,3228,4080,4206,4242,4242,4111,4221
-6.043771119173269,5.442778673542207,104.95047592972914,0.10544,0.04515,0.00044,0.3575490890852752,1.3706886719700962e-156,4.683333820922726e-156,-4.0259496260937086e-156,,,,6.756776304282257e-158,1.326175285366124,-0.6838819813988571,-13.10936571735341,1.6483496142894453e-159,-1.03650095665457e-159,-1.3854219366056507e-159,0.024,105.26515761118098,6.326189493329138e-156,3228,4080,4206,4242,4242,4111,4221
-6.031368706277274,5.448470469499169,104.86343649262433,0.1052,0.04558,0.00044,0.35563242544402085,4.389763141033035e-157,4.654867761554778e-156,-3.662050010766613e-156,,,,8.778808923490427e-158,1.3256267969028601,-0.6833872687419569,-13.099835350661229,1.7305499350792537e-159,-1.4606696130560453e-159,-1.734633553808382e-159,0.025,105.17796134157916,5.938948085584202e-156,3228,4080,4206,4242,4242,4111,4221
-6.017831125190418,5.453959600051775,104.77569293969394,0.10461,0.04559,0.00044,0.3536878625600354,-6.990628923767675e-157,4.3456554937827797e-156,-3.011171221868297e-156,,,,1.0673210226796277e-157,1.3250794867106261,-0.6828920482143994,-13.09031292312793,1.7187360356383461e-159,-1.8694999239470087e-159,-2.0377509430739897e-159,0.026,105.08998904635655,5.332969409771053e-156,3228,4080,4206,4242,4242,4111,4221
