REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-14.793756674260132,7.85780148460704,100.64563858030233,0.12098,0.04989,0.00047,0.4617502271742367,-4.5508318451701493e-147,-4.412719668223281e-147,1.7572798767309053e-147,,,,-4.5210314924619554e-148,0.0,102.03011734750456,6.578008659047411e-147,2916,3810,3960,3996,3996,3845,3932
-14.790129909020656,7.851951928319751,100.63552117227336,0.12078,0.04962,0.00047,0.4621303268227962,-4.456729332843079e-147,-5.102975926746931e-147,1.385875500493449e-147,,,,-4.778623240380866e-148,0.001,102.01916101118178,6.915450134159785e-147,2916,3810,3960,3996,3996,3845,3932
-14.786418196311454,7.846411262049368,100.62572296840848,0.12058,0.04983,0.00047,0.46251765328556776,-4.0808896387531855e-147,-5.625127945927928e-147,8.60625930484533e-148,,,,-4.803529426827127e-148,0.002,102.0085312887325,7.002599634704587e-147,2916,3810,3960,3996,3996,3845,3932
-14.782480489888423,7.841434126634921,100.61653678978199,0.12062,0.04984,0.00047,0.4629261980414643,-3.3909939155317474e-147,-5.915758235372092e-147,1.8280540114209583e-148,,,,-4.549231629861488e-148,0.003,101.99851613707838,6.821176808237181e-147,2916,3810,3960,3996,3996,3845,3932
-14.778183700662936,7.837235884800779,100.60817161216801,0.12046,0.0498,0.00047,0.46336957783054594,-2.3670363565919745e-147,-5.912861807001934e-147,-6.370438780634945e-148,,,,-3.976714813129946e-148,0.004,101.9893189257973,6.40082969346229e-147,2916,3810,3960,3996,3996,3845,3932
-14.773410407790662,7.833979248174813,100.60073657520935,0.12076,0.04979,0.00047,0.46386020151724416,-1.0048907998101246e-147,-5.559785885558863e-147,-1.5779408742948736e-147,,,,-3.0582268127617658e-148,0.005,101.98104277468688,5.866082339651656e-147,2916,3810,3960,3996,3996,3845,3932
-14.76806511085888,7.831764851350803,100.59423319831558,0.12028,0.04993,0.00047,0.46440856138946146,6.803711474486447e-148,-4.809615841912702e-147,-2.607685449871476e-147,,,,-1.78109966890269e-148,0.006,101.97368307834388,5.513196246328405e-147,2916,3810,3960,3996,3996,3845,3932
-14.762078552816748,7.830626403981026,100.58855598183125,0.12059,0.04975,0.00047,0.46502270840714344,2.6516547609355817e-147,-3.629834400006727e-147,-3.682590394644619e-147,,,,-1.5141882474776695e-149,0.006,101.96712836786303,5.811062102352145e-147,2916,3810,3960,3996,3996,3845,3932
-14.75540984327127,7.830530617916336,100.58350071161318,0.12041,0.0498,0.00047,0.4657079390476113,4.8477720855231234e-147,-2.0070315286528724e-147,-4.747840795939762e-147,,,,1.8027062126711674e-148,0.007,101.96116880854261,7.076090868111701e-147,2916,3810,3960,3996,3996,3845,3932
-14.748046343287813,7.831381689802435,100.57877926433972,0.12099,0.05003,0.00047,0.46646668933092666,7.182395663534354e-147,4.860365864259553e-149,-5.738580943758859e-147,,,,4.0285402925670845e-148,0.008,101.95551112333217,9.193502109167261e-147,2916,3810,3960,3996,3996,3845,3932
