REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-5.409704952374339,4.67287440705715,105.569869666834,0.11449,0.04776,0.00046,0.5639437172071432,3.1481844741402386e-160,1.701282152414874e-158,-8.954643521997483e-159,,,,1.3469709098473297e-159,3270,4122,4236,4272,4272,4139,4193
-5.4206739486045254,4.680023055268702,105.5584906008781,0.11409,0.04782,0.00046,0.5642542731378142,-5.07913550044297e-159,1.7085573860041092e-158,-2.997078609767002e-159,,,,2.1070784681707772e-159,3270,4122,4236,4272,4272,4139,4193
-5.431619503327798,4.687123883677345,105.54756542281051,0.11404,0.04778,0.00046,0.564518908797038,-1.1216986890421672e-158,1.6162165663049027e-158,4.291028167108915e-159,,,,2.88974733253638e-159,3270,4122,4236,4272,4272,4139,4193
-5.442658735573453,4.694160612232379,105.53755360356861,0.11409,0.04775,0.00046,0.5646759520518025,-1.7879825261154973e-158,1.4104349299274564e-158,1.273632234029227e-158,,,,3.6530671093941895e-159,3270,4122,4236,4272,4272,4139,4193
-5.453911919361797,4.701128009988818,105.52886947749671,0.11405,0.04781,0.00046,0.5646688280283857,-2.477531942274786e-158,1.0814189558150443e-158,2.20634668532331e-158,,,,4.348158026545019e-159,3270,4122,4236,4272,4272,4139,4193
-5.465495223772054,4.708032060549161,105.52185896071596,0.11435,0.04769,0.00046,0.5644489512903275,-3.154078899884707e-158,6.247658525990873e-159,3.18916794554475e-158,,,,4.920711915011842e-159,3270,4122,4236,4272,4272,4139,4193
-5.477514518256848,4.714889182090822,105.51678223642864,0.1144,0.04758,0.00046,0.5639779637374773,-3.775103023395257e-158,4.276748416345166e-160,4.173683458692919e-158,,,,5.313152483709969e-159,3270,4122,4236,4272,4272,4139,4193
-5.490060501985386,4.721724529047854,105.51380313180942,0.11377,0.04768,0.00046,0.5632292013471071,-4.293135371900077e-158,-6.54429122016537e-159,5.102008270480521e-158,,,,5.467407042384342e-159,3270,4122,4236,4272,4272,4139,4193
-5.50320529049567,4.728569543156705,105.51298530828932,0.11398,0.04752,0.00046,0.562188347931345,-4.657607211259323e-158,-1.4479010671397801e-158,5.908373912027497e-158,,,,5.328244155622515e-159,3270,4122,4236,4272,4272,4139,4193
-5.517000454736788,4.7354590115600175,105.51429498141499,0.11486,0.04768,0.00046,0.5608532993403345,-4.817239977462485e-158,-2.309369537198117e-158,6.521491017184541e-158,,,,4.847089436380633e-159,3270,4122,4236,4272,4272,4139,4193
-5.53147634963569,4.742427921474301,105.5176094163354,0.11456,0.04774,0.00046,0.5592333244119595,-4.7229398858130114e-158,-3.2010606694315063e-158,6.86769576303818e-158,,,,3.986186420149295e-159,3270,4122,4236,4272,4272,4139,4193
-5.546642445558527,4.749508395963328,105.52272984572551,0.11411,0.04775,0.00046,0.5573476660880742,-4.331123726703371e-158,-4.076100912012037e-158,6.874845830087397e-158,,,,2.722923297820818e-159,3270,4122,4236,4272,4272,4139,4193
-5.562488346142757,4.7567269566000325,105.52939702985915,0.11453,0.04766,0.00046,0.5552237530192508,-3.6073626723013915e-158,-4.879526972830933e-158,6.476880619752619e-158,,,,1.0541017826428766e-159,3270,4122,4236,4272,4272,4139,4193
-5.578985243517121,4.764102278064625,105.537307634934,0.11493,0.04776,0.00046,0.5528951750805596,-2.5301902051974005e-158,-5.549969619332967e-158,5.618904684330197e-158,,,,-1.0001155028309198e-159,3270,4122,4236,4272,4272,4139,4193
-5.596087664816627,4.771643501582124,105.54612980231346,0.11503,0.04764,0.00046,0.5503995376779571,-1.0948807843063734e-158,-6.022042220087179e-158,4.262595082752243e-158,,,,-3.392874758476634e-159,3270,4122,4236,4272,4272,4139,4193
-5.613735436016929,4.779349110061435,105.55551657949809,0.11464,0.04776,0.00046,0.5477762854896816,6.830298438944693e-159,-6.229429228595975e-158,2.3916756422217858e-158,,,,-6.048234239283559e-159,3270,4122,4236,4272,4272,4139,4193
