REAR_FORCE_X,REAR_FORCE_Y,REAR_FORCE_Z,REAR_COFP_X,REAR_COFP_Y,REAR_COFP_Z,REAR_FREEMOMENT_Z,LEAD_FORCE_X,LEAD_FORCE_Y,LEAD_FORCE_Z,LEAD_COFP_X,LEAD_COFP_Y,LEAD_COFP_Z,LEAD_FREEMOMENT_Z,TIME,REAR_RESULT,LEAD_RESULT,kh_time,fc_time,mer_time,br_time,mir_time,lead_peak_z,lead_valley_y
-3.2491560073584624,1.1480950636347005,41.367238499437136,0.11065,0.05525,0.00045,0.40930800368718473,-8.071980155343422e-156,-9.52524801423469e-156,1.6941779379793594e-155,,,,4.9656033324603986e-157,0.0,41.510523462184985,2.1045453236139655e-155,3162,4044,4182,4218,4218,4073,4163
-3.237650668450621,1.1342657747792406,41.09949744876802,0.11068,0.05572,0.00045,0.41042320026955936,-8.42422730775393e-156,-1.18627498680908e-155,1.872132206626095e-155,,,,4.564731385161677e-157,0.001,41.24242513771521,2.3710342470623827e-155,3162,4044,4182,4218,4218,4073,4163
-3.2263280083327057,1.1203684502150648,40.83335137425395,0.10945,0.05651,0.00045,0.4114958190766195,-8.346554127346484e-156,-1.395134344370581e-155,1.973840355213942e-155,,,,3.816348551120303e-157,0.002,40.97593198860615,2.557165470735254e-155,3162,4044,4182,4218,4218,4073,4163
-3.215212623692311,1.1062693325449786,40.56978040052026,0.1092,0.05577,0.00045,0.41246306910935665,-7.760324744968416e-156,-1.561934696994259e-155,1.978527993178172e-155,,,,2.6974307314692056e-157,0.003,40.71201918104919,2.6375062879428178e-155,3162,4044,4182,4218,4218,4073,4163
-3.2042962966175628,1.0918333219520813,40.30952796317073,0.11065,0.05632,0.00045,0.4132681063735202,-6.601750296013432e-156,-1.668671155233968e-155,1.8671356808334923e-155,,,,1.2024057619476002e-157,0.004,40.4514234529897,2.5896891984677552e-155,3162,4044,4182,4218,4218,4073,4163
-3.193537519726134,1.076932328607401,40.053103178605,0.1105,0.05618,0.00045,0.4138625813028573,-4.82853490332081e-156,-1.6974047400797242e-155,1.6237778843535512e-155,,,,-6.5313858138855715e-158,0.005,40.19464565543869,2.3981211317376494e-155,3162,4044,4182,4218,4218,4073,4163
-3.182862170283898,1.061453329288507,39.800794984751946,0.11012,0.05571,0.00045,0.4142086352701624,-2.4265374118683505e-156,-1.63133584789491e-155,1.2372967024782692e-155,,,,-2.8292798970789153e-157,0.006,39.94196510167643,2.0618051839838366e-155,3162,4044,4182,4218,4218,4073,4163
-3.1721651506806325,1.0453056014502842,39.55269603369657,0.11037,0.05632,0.00045,0.414280246837135,5.839419738578392e-157,-1.4560181585798937e-155,7.028368423104757e-156,,,,-5.259410754128494e-157,0.006,39.693463682042314,1.6178313840792203e-155,3162,4044,4182,4218,4218,4073,4163
-3.1613128367934134,1.0284266425900486,39.30873361994029,0.11073,0.05632,0.00045,0.4140638909672464,4.142694484730113e-156,-1.1606683988677806e-155,2.335283183855563e-157,,,,-7.849011117864779e-157,0.007,39.44905701046209,1.232605233975306e-155,3162,4044,4182,4218,4218,4073,4163
-3.150146306216498,1.0107863904548653,39.06870488958376,0.10994,0.05616,0.00045,0.41355852542890714,8.145436916277848e-156,-7.3951307304636e-156,-7.890537683999508e-156,,,,-1.0475833559845573e-156,0.008,39.208529845265616,1.3538710648371504e-155,3162,4044,4182,4218,4218,4073,4163
